X Y Z F A
22.680 -40.860 -64.260 79.456 -2.654
22.680 -40.860 -64.260 79.456 -2.654
20.640 -42.960 -61.800 78.044 -2.727
20.640 -42.960 -61.800 78.044 -2.705
18.840 -44.100 -58.500 75.644 -2.705
18.840 -44.100 -58.500 75.644 -2.737
16.200 -44.220 -56.700 73.707 -2.737
16.200 -44.220 -56.700 73.707 -2.692
13.020 -45.000 -53.700 71.262 -2.692
13.020 -45.000 -53.700 71.262 -2.824
10.980 -44.640 -51.120 68.750 -2.877
10.980 -44.640 -51.120 68.750 -2.877
10.320 -43.500 -49.740 66.879 -3.051
10.320 -43.500 -49.740 66.879 -3.051
9.300 -42.840 -47.280 64.476 -3.026
9.300 -42.840 -47.280 64.476 -3.026
9.420 -41.640 -45.360 62.291 -2.882
9.420 -41.640 -45.360 62.291 -2.882
8.460 -40.140 -44.340 60.406 -2.880
8.460 -40.140 -44.340 60.406 -2.938
7.020 -38.820 -42.780 58.193 -2.938
7.020 -38.820 -42.780 58.193 -2.915
7.260 -37.440 -41.820 56.598 -2.915
7.260 -37.440 -41.820 56.598 -2.955
7.500 -35.400 -41.760 55.257 -2.955
7.500 -35.400 -41.760 55.257 -3.027
7.560 -34.260 -40.380 53.492 -3.027
7.560 -34.260 -40.380 53.492 -2.903
8.040 -32.940 -39.300 51.905 -2.960
8.040 -32.940 -39.300 51.905 -2.960
7.560 -31.260 -38.340 50.043 -2.790
7.560 -31.260 -38.340 50.043 -2.790
6.360 -31.080 -37.320 48.982 -2.883
6.360 -31.080 -37.320 48.982 -2.883
6.360 -29.940 -36.120 47.345 -2.877
6.360 -29.940 -36.120 47.345 -2.945
6.360 -29.220 -35.280 46.249 -2.945
6.600 -28.800 -33.600 44.743 -2.959
6.600 -28.800 -33.600 44.743 -2.959
6.720 -28.260 -31.620 42.937 -2.902
6.720 -28.260 -31.620 42.937 -2.902
6.600 -28.440 -29.820 41.733 -2.802
6.600 -28.440 -29.820 41.733 -2.802
6.540 -28.200 -27.720 40.080 -2.898
6.540 -28.200 -27.720 40.080 -2.883
6.300 -28.440 -25.560 38.754 -2.883
6.300 -28.440 -25.560 38.754 -2.941
7.500 -27.840 -23.340 37.095 -2.941
7.500 -27.840 -23.340 37.095 -2.921
7.740 -27.420 -20.880 35.323 -2.921
7.740 -27.420 -20.880 35.323 -2.819
7.620 -27.060 -19.140 34.010 -2.819
7.620 -27.060 -19.140 34.010 -2.870
7.560 -25.560 -17.700 31.996 -2.714
7.560 -25.560 -17.700 31.996 -2.714
7.560 -25.560 -17.700 31.996 -2.812
6.840 -24.840 -16.200 30.434 -2.812
6.840 -24.840 -16.200 30.434 -2.848
7.140 -23.460 -16.620 29.624 -2.848
8.100 -22.260 -16.560 28.902 -2.936
8.100 -22.260 -16.560 28.902 -2.936
9.000 -22.440 -17.280 29.718 -2.773
9.000 -22.440 -17.280 29.718 -2.738
9.480 -22.200 -19.560 31.069 -2.738
9.480 -22.200 -19.560 31.069 -2.740
9.900 -23.220 -20.940 32.797 -2.740
9.900 -23.220 -20.940 32.797 -2.699
10.020 -23.820 -22.320 34.146 -2.699
10.020 -23.820 -22.320 34.146 -2.671
9.960 -24.540 -23.700 35.540 -2.809
9.960 -24.540 -23.700 35.540 -2.809
10.320 -25.920 -23.640 36.568 -2.788
10.320 -25.920 -23.640 36.568 -2.788
10.860 -26.640 -24.180 37.581 -2.728
10.860 -26.640 -24.180 37.581 -2.728
10.920 -28.140 -24.900 39.129 -2.714
10.920 -28.140 -24.900 39.129 -2.714
10.980 -29.580 -25.560 40.606 -2.578
10.980 -29.580 -25.560 40.606 -2.690
10.800 -30.540 -26.940 42.132 -2.690
10.800 -30.540 -26.940 42.132 -2.797
10.620 -31.560 -27.660 43.288 -2.797
10.620 -31.560 -27.660 43.288 -2.866
10.320 -32.820 -28.380 44.599 -2.866
10.320 -32.820 -28.380 44.599 -2.780
10.320 -33.720 -29.280 45.835 -2.780
10.320 -33.720 -29.280 45.835 -2.797
10.200 -34.440 -29.700 46.607 -2.848
10.200 -34.440 -29.700 46.607 -2.848
9.900 -34.800 -30.660 47.425 -2.785
9.900 -34.800 -30.660 47.425 -2.785
10.260 -34.980 -31.260 48.021 -2.776
10.260 -34.980 -31.260 48.021 -2.776
10.080 -35.160 -31.200 48.076 -2.865
10.080 -35.160 -31.200 48.076 -2.865
9.840 -35.820 -30.480 48.051 -2.873
9.840 -35.820 -30.480 48.051 -2.822
9.060 -36.660 -29.700 48.043 -2.822
9.060 -36.660 -29.700 48.043 -2.849
7.560 -36.540 -28.620 47.026 -2.849
7.560 -36.540 -28.620 47.026 -2.938
6.360 -37.320 -27.240 46.640 -2.938
6.360 -37.320 -27.240 46.640 -2.899
5.280 -37.680 -26.640 46.447 -3.000
5.280 -37.680 -26.640 46.447 -3.000
4.620 -37.800 -25.620 45.897 -3.020
4.620 -37.800 -25.620 45.897 -3.020
4.500 -38.580 -24.360 45.848 -3.007
4.500 -38.580 -24.360 45.848 -3.007
3.960 -38.400 -23.580 45.236 -3.024
3.960 -38.400 -23.580 45.236 -3.024
3.360 -38.280 -21.360 43.965 -2.959
3.360 -38.280 -21.360 43.965 -3.043
2.760 -37.980 -20.160 43.087 -3.043
2.760 -37.980 -20.160 43.087 -3.056
2.040 -36.720 -18.960 41.376 -3.056
2.040 -36.720 -18.960 41.376 3.105
1.380 -34.740 -17.160 38.772 3.105
1.380 -34.740 -17.160 38.772 -3.097
1.140 -32.100 -16.500 36.110 -3.097
1.140 -32.100 -16.500 36.110 -3.121
.540 -29.160 -14.520 32.580 -3.110
.540 -29.160 -14.520 32.580 -3.110
-.060 -26.160 -13.320 29.356 -3.135
-.060 -26.160 -13.320 29.356 -3.135
-.060 -23.520 -13.560 27.149 -3.128
-.060 -23.520 -13.560 27.149 -3.128
-.300 -21.420 -13.800 25.482 -3.138
-.300 -21.420 -13.800 25.482 -3.138
.240 -19.740 -14.520 24.506 3.114
.240 -19.740 -14.520 24.506 -3.117
.240 -19.320 -14.940 24.424 -3.117
.240 -19.320 -14.940 24.424 -3.109
-.060 -19.440 -14.700 24.372 -3.109
-.060 -19.440 -14.700 24.372 -3.131
.300 -19.980 -13.920 24.353 -3.131
.300 -19.980 -13.920 24.353 -3.077
.540 -21.060 -13.680 25.119 3.137
.540 -21.060 -13.680 25.119 3.137
1.080 -22.200 -13.560 26.036 -3.087
1.080 -22.200 -13.560 26.036 -3.087
1.920 -24.120 -13.440 27.678 -3.074
1.920 -24.120 -13.440 27.678 -3.074
1.680 -25.980 -13.860 29.494 -3.039
1.680 -25.980 -13.860 29.494 -3.039
1.140 -28.500 -13.500 31.556 -3.002
1.140 -28.500 -13.500 31.556 -3.050
1.020 -30.960 -13.680 33.863 -3.050
1.020 -30.960 -13.680 33.863 -3.087
.840 -32.760 -13.380 35.397 -3.087
.840 -32.760 -13.380 35.397 -3.105
1.380 -34.920 -13.320 37.400 -3.105
1.380 -34.920 -13.320 37.400 -3.100
1.800 -36.660 -13.260 39.026 -3.100
1.800 -36.660 -13.260 39.026 -3.073
2.100 -37.560 -13.500 39.968 -3.084
2.100 -37.560 -13.500 39.968 -3.084
2.700 -38.520 -14.580 41.275 -3.050
2.700 -38.520 -14.580 41.275 -3.050
4.380 -38.520 -15.600 41.789 -2.987
4.380 -38.520 -15.600 41.789 -2.987
6.660 -38.100 -17.160 42.313 -3.057
6.660 -38.100 -17.160 42.313 -3.057
9.300 -37.560 -18.300 42.803 -2.945
9.300 -37.560 -18.300 42.803 -2.866
11.640 -36.480 -19.140 42.809 -2.866
11.640 -36.480 -19.140 42.809 -2.799
13.080 -35.760 -19.800 42.917 -2.799
13.080 -35.760 -19.800 42.917 -2.781
15.180 -34.740 -19.440 42.605 -2.781
15.180 -34.740 -19.440 42.605 -2.670
17.100 -34.080 -19.140 42.664 -2.670
17.100 -34.080 -19.140 42.664 -2.673
19.740 -33.120 -18.780 42.887 -2.597
19.740 -33.120 -18.780 42.887 -2.597
22.020 -31.980 -17.700 42.672 -2.492
22.020 -31.980 -17.700 42.672 -2.492
23.640 -31.020 -17.280 42.658 -2.462
23.640 -31.020 -17.280 42.658 -2.462
25.260 -30.000 -16.440 42.525 -2.441
25.260 -30.000 -16.440 42.525 -2.441
26.700 -28.920 -15.420 42.273 -2.383
26.700 -28.920 -15.420 42.273 -2.358
28.500 -27.420 -15.120 42.341 -2.358
28.500 -27.420 -15.120 42.341 -2.371
29.520 -25.980 -15.060 42.109 -2.371
29.520 -25.980 -15.060 42.109 -2.267
30.180 -24.720 -14.820 41.732 -2.267
30.180 -24.720 -14.820 41.732 -2.195
29.700 -24.600 -15.600 41.601 -2.195
29.700 -24.600 -15.600 41.601 -2.328
28.620 -24.600 -16.200 41.070 -2.281
28.620 -24.600 -16.200 41.070 -2.281
27.480 -25.140 -17.520 41.160 -2.279
27.480 -25.140 -17.520 41.160 -2.279
26.580 -25.320 -19.260 41.455 -2.328
26.580 -25.320 -19.260 41.455 -2.328
25.680 -25.020 -21.000 41.551 -2.351
25.680 -25.020 -21.000 41.551 -2.279
24.960 -25.020 -22.440 41.864 -2.279
24.960 -25.020 -22.440 41.864 -2.256
23.340 -25.380 -23.580 41.772 -2.256
23.340 -25.380 -23.580 41.772 -2.344
21.360 -26.160 -25.020 42.031 -2.344
21.360 -26.160 -25.020 42.031 -2.371
20.460 -26.460 -25.380 41.987 -2.441
20.460 -26.460 -25.380 41.987 -2.441
18.960 -27.000 -25.980 41.993 -2.524
18.960 -27.000 -25.980 41.993 -2.524
18.840 -26.460 -26.580 41.971 -2.430
18.840 -26.460 -26.580 41.971 -2.430
18.660 -25.980 -26.460 41.512 -2.430
18.660 -25.980 -26.460 41.512 -2.430
17.100 -26.460 -27.000 41.491 -2.531
17.100 -26.460 -27.000 41.491 -2.387
16.260 -26.880 -28.200 42.216 -2.387
16.260 -26.880 -28.200 42.216 -2.482
15.600 -27.720 -29.220 43.192 -2.482
15.600 -27.720 -29.220 43.192 -2.643
14.520 -28.200 -30.360 43.907 -2.643
14.520 -28.200 -30.360 43.907 -2.606
13.860 -28.860 -31.200 44.704 -2.631
13.860 -28.860 -31.200 44.704 -2.631
12.600 -29.280 -32.220 45.323 -2.747
12.600 -29.280 -32.220 45.323 -2.747
10.800 -29.940 -33.540 46.238 -2.786
10.800 -29.940 -33.540 46.238 -2.786
9.960 -29.820 -34.500 46.676 -2.685
9.960 -29.820 -34.500 46.676 -2.685
8.940 -29.460 -35.400 46.915 -2.782
8.100 -28.980 -35.940 46.874 -2.857
8.100 -28.980 -35.940 46.874 -2.857
7.560 -27.780 -36.180 46.237 -2.803
7.560 -27.780 -36.180 46.237 -2.803
6.060 -27.660 -36.360 46.085 -2.786
6.060 -27.660 -36.360 46.085 -2.786
4.320 -27.300 -36.480 45.768 -2.536
4.320 -27.300 -36.480 45.768 -2.536
4.320 -27.300 -36.480 45.768 -2.872
3.180 -26.580 -36.240 45.055 -2.926
3.180 -26.580 -36.240 45.055 -2.926
1.860 -26.220 -35.760 44.382 3.116
.840 -25.380 -35.400 43.566 3.116
.840 -25.380 -35.400 43.566 -3.054
.420 -24.720 -35.100 42.933 -3.054
.420 -24.720 -35.100 42.933 -2.996
-.840 -24.360 -34.440 42.193 -2.996
-.840 -24.360 -34.440 42.193 3.130
-1.440 -24.000 -34.500 42.051 -3.111
-1.440 -24.000 -34.500 42.051 -3.111
-1.860 -24.240 -34.200 41.960 -3.036
-1.860 -24.240 -34.200 41.960 -3.036
-2.340 -24.300 -34.500 42.264 3.138
-2.340 -24.300 -34.500 42.264 3.138
-2.340 -25.440 -34.800 43.171 3.097
-2.340 -25.440 -34.800 43.171 3.054
-2.880 -27.120 -34.380 43.884 3.054
-2.880 -27.120 -34.380 43.884 3.042
-3.240 -27.900 -34.440 44.441 3.042
-3.240 -27.900 -34.440 44.441 -2.989
-3.300 -29.340 -33.240 44.459 -2.989
-3.300 -29.340 -33.240 44.459 3.049
-2.760 -29.820 -32.580 44.253 3.049
-2.760 -29.820 -32.580 44.253 3.100
-2.040 -29.880 -31.440 43.422 2.975
-2.040 -29.880 -31.440 43.422 2.975
-1.080 -30.540 -29.460 42.447 3.016
-1.080 -30.540 -29.460 42.447 3.016
-.600 -30.120 -28.080 41.183 -3.123
-.600 -30.120 -28.080 41.183 -3.123
-.480 -29.400 -26.160 39.357 -3.108
-.480 -29.400 -26.160 39.357 -3.108
.120 -29.040 -23.640 37.446 3.108
.120 -29.040 -23.640 37.446 3.108
1.260 -28.200 -21.360 35.399 -3.127
1.260 -28.200 -21.360 35.399 -3.118
2.640 -27.960 -18.960 33.885 -3.118
2.640 -27.960 -18.960 33.885 -3.034
4.320 -28.500 -16.380 33.154 -3.034
4.320 -28.500 -16.380 33.154 -2.989
5.580 -29.220 -14.160 32.946 -2.989
5.580 -29.220 -14.160 32.946 -2.930
6.180 -31.560 -12.000 34.325 -2.939
6.180 -31.560 -12.000 34.325 -2.939
7.380 -33.960 -9.720 36.086 -2.917
7.380 -33.960 -9.720 36.086 -2.917
9.060 -36.540 -7.800 38.446 -2.927
9.060 -36.540 -7.800 38.446 -2.927
10.920 -39.120 -7.080 41.228 -2.900
10.920 -39.120 -7.080 41.228 -2.900
12.660 -40.980 -7.140 43.481 -2.855
12.660 -40.980 -7.140 43.481 -2.822
13.380 -42.660 -8.160 45.448 -2.822
13.380 -42.660 -8.160 45.448 -2.810
13.680 -44.340 -10.440 47.562 -2.810
13.680 -44.340 -10.440 47.562 -2.810
13.980 -45.180 -12.600 48.943 -2.810
13.980 -45.180 -12.600 48.943 -2.834
14.220 -45.600 -15.300 50.156 -2.834
14.220 -45.600 -15.300 50.156 -2.883
14.760 -45.900 -17.280 51.218 -2.804
14.760 -45.900 -17.280 51.218 -2.804
15.120 -45.600 -19.140 51.714 -2.813
15.120 -45.600 -19.140 51.714 -2.813
15.000 -45.420 -21.240 52.337 -2.810
15.000 -45.420 -21.240 52.337 -2.810
14.580 -45.480 -22.560 52.820 -2.798
14.580 -45.480 -22.560 52.820 -2.796
14.520 -44.340 -24.480 52.689 -2.796
14.520 -44.340 -24.480 52.689 -2.797
14.340 -42.900 -26.220 52.283 -2.797
14.340 -42.900 -26.220 52.283 -2.794
13.860 -41.580 -26.880 51.415 -2.794
13.860 -41.580 -26.880 51.415 -2.780
13.260 -39.060 -28.680 50.240 -2.780
13.260 -39.060 -28.680 50.240 -2.782
12.120 -37.080 -29.400 48.849 -2.813
12.120 -37.080 -29.400 48.849 -2.813
11.400 -34.860 -30.180 47.497 -2.751
11.400 -34.860 -30.180 47.497 -2.751
11.280 -32.640 -31.260 46.581 -2.757
11.280 -32.640 -31.260 46.581 -2.757
11.640 -31.500 -31.860 46.290 -2.773
11.640 -31.500 -31.860 46.290 -2.773
11.700 -31.080 -32.940 46.775 -2.792
11.700 -31.080 -32.940 46.775 -2.677
11.040 -31.740 -32.820 46.973 -2.677
11.040 -31.740 -32.820 46.973 -2.739
10.560 -33.120 -33.120 48.014 -2.739
10.560 -33.120 -33.120 48.014 -2.757
10.560 -35.340 -32.340 49.054 -2.757
10.560 -35.340 -32.340 49.054 -2.781
10.920 -38.160 -31.560 50.710 -2.781
10.920 -38.160 -31.560 50.710 -2.875
11.580 -41.220 -31.740 53.297 -2.777
11.580 -41.220 -31.740 53.297 -2.777
11.820 -44.040 -31.140 55.217 -2.825
11.820 -44.040 -31.140 55.217 -2.825
11.760 -46.440 -31.920 57.566 -2.714
11.760 -46.440 -31.920 57.566 -2.714
13.020 -48.540 -32.580 59.892 -2.840
13.020 -48.540 -32.580 59.892 -2.782
17.160 -48.060 -34.140 61.398 -2.782
17.160 -48.060 -34.140 61.398 -2.752
23.400 -45.780 -36.300 62.937 -2.752
23.400 -45.780 -36.300 62.937 -2.488
31.260 -41.160 -37.980 64.139 -2.488
31.260 -41.160 -37.980 64.139 -2.401
38.640 -32.220 -40.500 64.587 -2.401
38.640 -32.220 -40.500 64.587 -2.148
43.800 -22.320 -41.580 64.386 -2.006
43.800 -22.320 -41.580 64.386 -2.006
46.980 -11.760 -42.300 64.302 -1.693
46.980 -11.760 -42.300 64.302 -1.693
47.940 -.060 -41.520 63.420 -1.413
47.940 -.060 -41.520 63.420 -1.413
47.580 8.760 -38.640 61.916 -1.546
47.580 8.760 -38.640 61.916 -1.215
45.900 14.580 -35.280 59.700 -1.215
45.900 14.580 -35.280 59.700 -1.126
44.280 18.840 -31.440 57.482 -1.126
44.280 18.840 -31.440 57.482 -1.207
42.720 19.500 -28.140 54.746 -1.207
42.720 19.500 -28.140 54.746 -1.042
41.100 19.440 -25.680 52.217 -1.042
41.100 19.440 -25.680 52.217 -1.049
40.020 19.860 -23.340 50.406 -1.049
40.020 19.860 -23.340 50.406 -1.165
39.060 18.900 -20.880 48.155 -1.103
39.060 18.900 -20.880 48.155 -1.103
38.280 18.180 -18.300 46.160 -1.079
38.280 18.180 -18.300 46.160 -1.079
37.320 16.440 -16.620 44.037 -1.103
37.320 16.440 -16.620 44.037 -1.103
37.020 13.920 -15.060 42.321 -1.172
37.020 13.920 -15.060 42.321 -1.182
36.420 11.220 -14.700 40.846 -1.182
36.420 11.220 -14.700 40.846 -1.240
35.820 8.640 -15.360 39.921 -1.240
35.820 8.640 -15.360 39.921 -1.368
35.700 6.660 -15.720 39.572 -1.368
35.700 6.660 -15.720 39.572 -1.338
34.980 3.960 -17.520 39.322 -1.338
34.980 3.960 -17.520 39.322 -1.399
34.380 1.740 -19.200 39.416 -1.544
34.380 1.740 -19.200 39.416 -1.544
33.540 .060 -21.480 39.829 -1.576
33.540 .060 -21.480 39.829 -1.576
32.940 -1.320 -24.360 40.990 -1.515
32.940 -1.320 -24.360 40.990 -1.515
32.340 -.600 -26.280 41.676 -1.494
32.340 -.600 -26.280 41.676 -1.611
31.740 .840 -27.360 41.913 -1.611
31.740 .840 -27.360 41.913 -1.399
31.620 2.460 -28.440 42.599 -1.399
31.620 2.460 -28.440 42.599 -1.382
31.320 4.440 -28.500 42.578 -1.382
31.320 4.440 -28.500 42.578 -1.467
31.500 5.640 -28.500 42.852 -1.467
31.500 5.640 -28.500 42.852 -1.340
31.140 7.200 -28.980 43.144 -1.216
30.720 8.580 -28.320 42.654 -1.216
30.720 8.580 -28.320 42.654 -1.352
30.720 8.580 -28.320 42.654 -1.352
30.300 9.480 -27.540 42.029 -1.276
29.520 9.960 -26.640 40.992 -1.276
29.520 9.960 -26.640 40.992 -1.120
29.820 9.420 -25.020 40.050 -1.120
29.820 9.420 -25.020 40.050 -1.183
30.060 8.280 -23.940 39.310 -1.269
30.060 8.280 -23.940 39.310 -1.269
30.120 6.780 -22.200 38.027 -1.219
30.120 6.780 -22.200 38.027 -1.219
30.660 5.520 -20.640 37.370 -1.262
30.660 5.520 -20.640 37.370 -1.262
30.420 4.560 -19.500 36.420 -1.345
30.420 4.560 -19.500 36.420 -1.345
30.000 3.180 -17.700 34.977 -1.315
30.000 3.180 -17.700 34.977 -1.410
30.360 1.680 -16.080 34.396 -1.410
30.360 1.680 -16.080 34.396 -1.520
29.820 -.480 -15.180 33.465 -1.520
29.820 -.480 -15.180 33.465 -1.543
29.340 -2.700 -14.520 32.847 -1.543
29.340 -2.700 -14.520 32.847 -1.604
28.860 -3.900 -14.520 32.541 -1.604
28.860 -3.900 -14.520 32.541 -1.712
28.260 -5.100 -15.180 32.482 -1.673
28.260 -5.100 -15.180 32.482 -1.673
27.780 -6.420 -14.760 32.106 -1.638
27.780 -6.420 -14.760 32.106 -1.638
27.540 -7.500 -14.940 32.217 -1.726
27.540 -7.500 -14.940 32.217 -1.726
27.420 -8.880 -15.240 32.603 -1.826
27.420 -8.880 -15.240 32.603 -1.800
27.060 -9.360 -15.960 32.781 -1.800
27.060 -9.360 -15.960 32.781 -1.825
27.600 -8.640 -17.160 33.628 -1.825
27.600 -8.640 -17.160 33.628 -1.876
27.540 -7.740 -17.700 33.640 -1.876
27.540 -7.740 -17.700 33.640 -1.754
27.900 -6.240 -18.120 33.848 -1.754
27.900 -6.240 -18.120 33.848 -1.735
27.900 -4.860 -18.060 33.589 -1.727
27.900 -4.860 -18.060 33.589 -1.727
27.360 -3.660 -18.180 33.053 -1.657
27.360 -3.660 -18.180 33.053 -1.657
27.600 -1.560 -18.420 33.219 -1.626
27.600 -1.560 -18.420 33.219 -1.626
27.600 .360 -18.540 33.251 -1.661
27.600 .360 -18.540 33.251 -1.549
28.260 2.700 -18.660 33.972 -1.549
28.260 2.700 -18.660 33.972 -1.383
28.740 4.980 -18.300 34.434 -1.383
28.740 4.980 -18.300 34.434 -1.407
29.460 6.480 -17.580 34.913 -1.407
29.460 6.480 -17.580 34.913 -1.356
30.060 7.680 -17.040 35.397 -1.356
30.060 7.680 -17.040 35.397 -1.259
30.120 8.400 -16.140 35.189 -1.221
30.120 8.400 -16.140 35.189 -1.221
30.780 9.300 -14.880 35.430 -1.262
30.780 9.300 -14.880 35.430 -1.262
30.420 9.000 -13.740 34.571 -1.192
30.420 9.000 -13.740 34.571 -1.192
30.420 8.220 -12.120 33.762 -1.246
30.420 8.220 -12.120 33.762 -1.246
30.840 6.240 -11.100 33.365 -1.318
30.840 6.240 -11.100 33.365 -1.337
30.540 3.600 -10.620 32.534 -1.337
30.540 3.600 -10.620 32.534 -1.417
30.660 1.680 -10.500 32.452 -1.417
30.660 1.680 -10.500 32.452 -1.526
30.120 -.180 -11.280 32.163 -1.526
