X Y Z F A
-6.600 -40.320 -10.800 42.260 .000
-6.600 -40.320 -10.800 42.260 2.958
-6.720 -40.560 -10.860 42.523 2.958
-6.720 -40.560 -10.860 42.523 2.949
-6.480 -40.620 -10.860 42.543 2.954
-6.240 -40.740 -10.980 42.653 2.954
-6.240 -40.740 -10.980 42.653 2.952
-6.240 -40.740 -10.980 42.653 2.952
-5.520 -41.460 -11.280 43.320 3.015
-5.520 -41.460 -11.280 43.320 3.015
-4.560 -41.760 -11.940 43.672 2.972
-4.020 -42.720 -12.840 44.789 3.029
-4.020 -42.720 -12.840 44.789 3.023
-3.120 -43.800 -14.760 46.325 3.043
-3.120 -43.800 -14.760 46.325 3.043
-2.100 -44.700 -16.800 47.799 3.037
-2.100 -44.700 -16.800 47.799 3.037
-.960 -45.600 -18.780 49.325 3.090
-.960 -45.600 -18.780 49.325 3.090
.660 -46.920 -21.240 51.508 3.066
.660 -46.920 -21.240 51.508 3.094
1.980 -47.760 -23.400 53.221 3.094
1.980 -47.760 -23.400 53.221 -3.137
2.160 -47.700 -25.980 54.359 -3.137
2.160 -47.700 -25.980 54.359 -3.134
2.280 -47.400 -29.100 55.667 -3.134
2.280 -47.400 -29.100 55.667 -3.054
1.860 -45.180 -32.100 55.454 3.082
1.860 -45.180 -32.100 55.454 3.082
1.260 -42.840 -35.520 55.664 -3.095
1.260 -42.840 -35.520 55.664 -3.095
.600 -39.540 -38.100 54.912 -3.128
.600 -39.540 -38.100 54.912 -3.128
-.300 -36.660 -39.540 53.921 3.073
-.300 -36.660 -39.540 53.921 3.073
-1.380 -34.080 -40.260 52.766 2.977
-1.380 -34.080 -40.260 52.766 2.977
-3.060 -32.580 -39.300 51.140 2.968
-3.060 -32.580 -39.300 51.140 3.130
-4.440 -33.000 -38.460 50.871 3.130
-4.440 -33.000 -38.460 50.871 2.815
-5.580 -34.380 -37.800 51.400 2.815
-5.580 -34.380 -37.800 51.400 2.820
-7.140 -36.660 -36.540 52.250 2.820
-7.140 -36.660 -36.540 52.250 2.811
-9.000 -39.780 -35.220 53.888 2.748
-9.000 -39.780 -35.220 53.888 2.748
-10.800 -42.000 -33.660 54.897 2.703
-10.800 -42.000 -33.660 54.897 2.703
-12.720 -44.460 -31.500 55.953 2.816
-12.720 -44.460 -31.500 55.953 2.816
-14.100 -46.500 -29.760 56.980 2.703
-14.100 -46.500 -29.760 56.980 2.663
-14.520 -46.320 -27.960 56.019 2.663
-14.520 -46.320 -27.960 56.019 2.620
-15.480 -47.640 -24.900 55.939 2.620
-15.480 -47.640 -24.900 55.939 2.667
-17.160 -48.120 -21.900 55.584 2.667
-17.160 -48.120 -21.900 55.584 2.644
-19.080 -48.540 -19.440 55.660 2.644
-19.080 -48.540 -19.440 55.660 2.694
-20.760 -50.640 -16.860 57.268 2.667
-20.760 -50.640 -16.860 57.268 2.667
-21.120 -52.320 -16.440 58.768 2.676
-21.120 -52.320 -16.440 58.768 2.676
-19.980 -53.700 -18.420 60.185 2.683
-19.980 -53.700 -18.420 60.185 2.683
-18.180 -55.320 -19.920 61.544 2.717
-18.180 -55.320 -19.920 61.544 2.717
-16.860 -55.320 -23.160 62.297 2.735
-16.860 -55.320 -23.160 62.297 2.735
-15.900 -53.580 -26.220 61.734 2.779
-15.900 -53.580 -26.220 61.734 2.850
-14.940 -51.840 -27.360 60.491 2.850
-14.940 -51.840 -27.360 60.491 2.775
-12.900 -50.040 -28.800 59.160 2.775
-12.900 -50.040 -28.800 59.160 2.759
-10.620 -49.560 -28.500 58.148 2.759
-10.620 -49.560 -28.500 58.148 2.870
-8.340 -48.900 -27.900 56.914 2.873
-8.340 -48.900 -27.900 56.914 2.873
-6.600 -47.580 -27.480 55.340 2.876
-6.600 -47.580 -27.480 55.340 2.876
-5.880 -46.200 -27.780 54.229 3.066
-5.880 -46.200 -27.780 54.229 3.066
-4.440 -43.920 -28.620 52.610 2.936
-4.440 -43.920 -28.620 52.610 2.936
-2.700 -43.080 -29.460 52.260 2.987
-2.700 -43.080 -29.460 52.260 2.987
-.960 -42.840 -30.000 52.309 2.960
-.960 -42.840 -30.000 52.309 2.926
.000 -42.300 -29.880 51.789 2.926
.000 -42.300 -29.880 51.789 3.071
.360 -41.460 -29.760 51.036 3.071
.360 -41.460 -29.760 51.036 -3.106
.780 -39.600 -29.520 49.398 3.078
.780 -39.600 -29.520 49.398 3.078
1.740 -38.340 -29.520 48.419 3.076
1.740 -38.340 -29.520 48.419 3.076
4.020 -36.780 -29.940 47.596 -3.053
4.020 -36.780 -29.940 47.596 -3.053
6.540 -36.420 -30.720 48.093 -3.009
6.540 -36.420 -30.720 48.093 -3.009
8.820 -35.700 -32.340 48.971 -2.956
8.820 -35.700 -32.340 48.971 -2.870
10.620 -34.800 -34.920 50.430 -2.870
10.620 -34.800 -34.920 50.430 -2.712
13.320 -34.260 -37.500 52.511 -2.712
13.320 -34.260 -37.500 52.511 -2.751
15.600 -33.180 -40.200 54.409 -2.751
15.600 -33.180 -40.200 54.409 -2.788
19.020 -32.760 -43.560 57.727 -2.788
19.020 -32.760 -43.560 57.727 -2.691
22.620 -32.700 -47.160 61.685 -2.691
22.620 -32.700 -47.160 61.685 -2.640
24.660 -33.060 -51.120 65.684 -2.331
24.660 -33.060 -51.120 65.684 -2.331
27.240 -35.160 -54.480 70.330 -2.272
27.240 -35.160 -54.480 70.330 -2.272
28.860 -37.500 -56.340 73.575 -2.358
28.860 -37.500 -56.340 73.575 -2.358
30.360 -39.000 -57.720 75.989 -2.485
30.360 -39.000 -57.720 75.989 -2.485
31.620 -41.820 -58.740 78.735 -2.457
31.620 -41.820 -58.740 78.735 -2.499
30.960 -43.560 -59.280 79.813 -2.499
30.960 -43.560 -59.280 79.813 -2.535
29.040 -46.680 -59.520 81.025 -2.535
29.040 -46.680 -59.520 81.025 -2.508
26.700 -51.000 -57.660 81.477 -2.575
26.700 -51.000 -57.660 81.477 -2.575
23.880 -53.340 -55.440 80.554 -2.666
23.880 -53.340 -55.440 80.554 -2.666
22.500 -54.780 -53.160 79.581 -2.828
22.500 -54.780 -53.160 79.581 -2.828
21.960 -55.260 -50.520 78.027 -2.935
21.960 -55.260 -50.520 78.027 -2.935
20.400 -55.020 -48.960 76.423 -2.762
20.400 -55.020 -48.960 76.423 -2.783
18.720 -55.500 -46.440 74.749 -2.783
