X Y Z F A
-2.340 -45.780 18.000 49.247 -.749
-2.160 -45.480 16.740 48.511 3.045
-2.160 -45.480 16.740 48.511 3.108
-2.160 -45.480 16.740 48.511 3.108
-1.800 -44.760 14.880 47.203 3.108
-1.800 -44.760 14.880 47.203 3.108
-1.440 -44.160 12.840 46.011 -3.125
-1.440 -44.160 12.840 46.011 -3.125
-.480 -44.100 10.020 45.227 3.116
-.480 -44.100 10.020 45.227 3.116
.240 -44.220 7.980 44.935 -3.139
.240 -44.220 7.980 44.935 -3.139
.840 -45.780 6.000 46.179 -3.133
1.440 -47.880 2.820 47.985 -3.124
1.440 -47.880 2.820 47.985 -3.124
2.640 -50.040 1.140 50.123 -3.111
2.640 -50.040 1.140 50.123 -3.111
4.260 -52.560 -1.500 52.754 -3.086
4.260 -52.560 -1.500 52.754 -3.086
4.860 -54.060 -4.380 54.454 -3.056
4.860 -54.060 -4.380 54.454 -3.046
5.460 -54.300 -6.600 54.971 -3.046
5.460 -54.300 -6.600 54.971 -3.022
5.940 -54.120 -9.840 55.327 -3.022
5.940 -54.120 -9.840 55.327 -3.023
5.820 -52.560 -13.140 54.489 -3.023
5.820 -52.560 -13.140 54.489 -3.021
5.940 -50.040 -16.020 52.877 -3.021
5.940 -50.040 -16.020 52.877 -3.023
5.460 -47.580 -18.360 51.291 -3.012
5.460 -47.580 -18.360 51.291 -3.012
3.720 -45.300 -20.160 49.723 -3.032
3.720 -45.300 -20.160 49.723 -3.032
1.800 -43.860 -20.940 48.636 -2.953
1.800 -43.860 -20.940 48.636 -2.953
.240 -43.920 -20.820 48.606 -3.094
.240 -43.920 -20.820 48.606 -3.094
-1.380 -45.120 -20.340 49.512 -3.094
-1.380 -45.120 -20.340 49.512 3.095
-2.580 -46.800 -19.200 50.651 3.095
-2.580 -46.800 -19.200 50.651 3.031
-4.920 -49.200 -17.520 52.458 3.031
-4.920 -49.200 -17.520 52.458 3.030
-7.080 -51.180 -15.720 54.006 3.030
-7.080 -51.180 -15.720 54.006 3.038
-9.180 -52.980 -13.980 55.557 3.038
-9.180 -52.980 -13.980 55.557 2.912
-11.280 -54.060 -11.520 56.413 2.925
-11.280 -54.060 -11.520 56.413 2.925
-12.360 -54.720 -9.540 56.904 2.922
-12.360 -54.720 -9.540 56.904 2.922
-14.100 -55.020 -6.780 57.201 2.913
