X Y Z F A
-8.820 -25.080 -15.600 30.825 2.788
-8.820 -25.080 -15.600 30.825 2.752
-8.880 -25.140 -15.540 30.860 2.752
-8.460 -24.660 -16.020 30.599 2.759
-8.460 -24.660 -16.020 30.599 2.761
-8.760 -24.480 -16.740 30.923 2.761
-8.760 -24.480 -16.740 30.923 2.850
-8.340 -24.180 -17.040 30.734 2.850
-8.340 -24.180 -17.040 30.734 2.746
-7.140 -24.900 -18.240 31.681 2.746
-7.140 -24.900 -18.240 31.681 2.828
-6.420 -26.040 -19.260 33.019 2.849
-6.420 -26.040 -19.260 33.019 2.849
-4.500 -27.300 -20.340 34.340 2.874
-4.500 -27.300 -20.340 34.340 2.874
-3.420 -28.920 -22.800 36.985 2.934
-3.420 -28.920 -22.800 36.985 2.934
-2.880 -29.280 -25.140 38.699 2.980
-2.880 -29.280 -25.140 38.699 2.980
-2.700 -29.820 -27.420 40.600 -2.980
-2.700 -29.820 -27.420 40.600 -2.980
-3.120 -30.720 -29.760 42.885 3.044
-3.120 -30.720 -29.760 42.885 3.056
-2.700 -30.180 -32.700 44.580 3.056
-2.700 -30.180 -32.700 44.580 3.011
-2.700 -29.460 -35.040 45.858 3.011
-2.700 -29.460 -35.040 45.858 3.046
-2.400 -28.080 -37.800 47.150 3.046
-2.400 -28.080 -37.800 47.150 2.964
-2.460 -25.320 -40.680 47.979 -3.120
-2.460 -25.320 -40.680 47.979 -3.120
-3.060 -22.920 -42.300 48.208 3.141
-3.060 -22.920 -42.300 48.208 3.141
-3.900 -20.880 -44.040 48.895 3.044
-3.900 -20.880 -44.040 48.895 3.044
-4.200 -18.300 -44.760 48.539 2.888
-4.200 -18.300 -44.760 48.539 2.888
-5.520 -17.340 -45.120 48.651 2.644
-5.520 -17.340 -45.120 48.651 2.606
-6.720 -17.100 -45.060 48.662 2.606
-6.720 -17.100 -45.060 48.662 2.434
-8.220 -17.040 -44.520 48.373 2.434
-8.220 -17.040 -44.520 48.373 2.841
-10.920 -19.080 -43.740 48.954 2.841
-10.920 -19.080 -43.740 48.954 2.444
-12.960 -21.420 -42.960 49.723 2.444
-12.960 -21.420 -42.960 49.723 2.473
-15.240 -23.820 -41.940 50.583 2.664
-15.240 -23.820 -41.940 50.583 2.664
-17.160 -26.580 -40.380 51.298 2.536
-17.160 -26.580 -40.380 51.298 2.536
-18.900 -28.380 -38.580 51.488 2.429
-18.900 -28.380 -38.580 51.488 2.429
-21.420 -28.800 -36.360 51.091 2.474
-21.420 -28.800 -36.360 51.091 2.474
-23.760 -29.160 -33.780 50.556 2.488
-23.760 -29.160 -33.780 50.556 2.421
-25.560 -28.800 -31.620 49.825 2.421
-25.560 -28.800 -31.620 49.825 2.356
-26.940 -28.560 -29.880 49.338 2.356
-26.940 -28.560 -29.880 49.338 2.345
-27.360 -29.520 -28.200 49.145 2.345
-27.360 -29.520 -28.200 49.145 2.276
-27.960 -30.060 -27.600 49.468 2.276
-27.960 -30.060 -27.600 49.468 2.307
-28.680 -30.840 -28.020 50.584 2.494
-28.680 -30.840 -28.020 50.584 2.494
-28.320 -32.100 -28.740 51.560 2.288
-28.320 -32.100 -28.740 51.560 2.288
-26.940 -32.940 -29.940 52.031 2.348
-26.940 -32.940 -29.940 52.031 2.348
-24.420 -33.840 -31.920 52.539 2.454
-24.420 -33.840 -31.920 52.539 2.521
-21.840 -34.740 -32.760 52.508 2.521
-21.840 -34.740 -32.760 52.508 2.491
-20.100 -34.620 -34.080 52.574 2.491
-20.100 -34.620 -34.080 52.574 2.553
-18.960 -33.480 -35.220 52.162 2.553
-18.960 -33.480 -35.220 52.162 3.008
-18.360 -32.520 -34.980 51.169 3.008
-18.360 -32.520 -34.980 51.169 2.499
-16.440 -30.960 -35.640 49.990 2.575
-16.440 -30.960 -35.640 49.990 2.575
-14.220 -30.000 -35.520 48.620 2.666
-14.220 -30.000 -35.520 48.620 2.666
-12.000 -29.640 -35.580 47.838 2.629
-12.000 -29.640 -35.580 47.838 2.629
-10.260 -29.160 -35.820 47.314 2.669
-10.260 -29.160 -35.820 47.314 2.669
-9.660 -28.020 -36.120 46.724 2.873
-9.660 -28.020 -36.120 46.724 2.824
-8.880 -26.880 -36.600 46.270 2.824
-8.880 -26.880 -36.600 46.270 2.810
-7.620 -25.440 -37.140 45.658 2.810
-7.620 -25.440 -37.140 45.658 2.723
-5.940 -24.180 -37.200 44.764 2.723
-5.940 -24.180 -37.200 44.764 2.890
-4.560 -23.700 -37.080 44.243 2.890
-4.560 -23.700 -37.080 44.243 2.808
-3.420 -22.680 -37.080 43.601 2.917
-3.420 -22.680 -37.080 43.601 2.917
-1.920 -21.780 -37.260 43.201 -2.918
-1.920 -21.780 -37.260 43.201 -2.918
-.720 -21.720 -37.560 43.394 2.884
-.720 -21.720 -37.560 43.394 2.884
1.980 -21.300 -38.280 43.852 -3.125
1.980 -21.300 -38.280 43.852 -3.125
4.620 -21.300 -39.420 45.044 -3.070
4.620 -21.300 -39.420 45.044 -2.785
6.480 -22.380 -40.260 46.516 -2.785
6.480 -22.380 -40.260 46.516 -2.806
8.580 -21.900 -41.640 47.824 -2.806
8.580 -21.900 -41.640 47.824 -2.732
10.560 -22.020 -43.200 49.625 -2.732
10.560 -22.020 -43.200 49.625 -2.725
12.600 -22.740 -44.820 51.814 -2.725
12.600 -22.740 -44.820 51.814 -2.470
15.360 -21.420 -47.880 54.656 -2.461
15.360 -21.420 -47.880 54.656 -2.461
18.300 -21.180 -51.600 58.703 -2.462
18.300 -21.180 -51.600 58.703 -2.462
20.580 -22.020 -55.800 63.420 -2.223
20.580 -22.020 -55.800 63.420 -2.223
22.740 -22.140 -60.060 67.930 -2.244
22.740 -22.140 -60.060 67.930 -2.023
24.240 -24.360 -63.900 72.555 -2.023
24.240 -24.360 -63.900 72.555 -2.056
25.620 -26.700 -66.960 76.504 -2.056
25.620 -26.700 -66.960 76.504 -2.034
27.060 -28.740 -69.480 79.911 -2.034
27.060 -28.740 -69.480 79.911 -2.560
27.900 -32.940 -70.740 82.871 -2.560
27.900 -32.940 -70.740 82.871 -2.319
27.720 -36.720 -70.620 84.285 -2.363
27.720 -36.720 -70.620 84.285 -2.363
26.460 -40.260 -70.320 85.240 -2.501
26.460 -40.260 -70.320 85.240 -2.501
24.660 -43.860 -68.640 85.107 -2.635
24.660 -43.860 -68.640 85.107 -2.635
22.620 -45.780 -66.540 83.875 -2.431
22.620 -45.780 -66.540 83.875 -2.431
21.060 -46.860 -63.960 82.038 -2.510
21.060 -46.860 -63.960 82.038 -2.753
19.980 -48.660 -60.180 79.929 -2.753
19.980 -48.660 -60.180 79.929 -2.679
18.420 -49.800 -55.740 76.982 -2.679
18.420 -49.800 -55.740 76.982 -2.770
16.680 -50.760 -52.980 75.244 -2.770
16.680 -50.760 -52.980 75.244 -2.709
14.220 -51.120 -50.280 73.100 -2.709
14.220 -51.120 -50.280 73.100 -2.843
11.880 -50.280 -48.600 70.931 -2.862
11.880 -50.280 -48.600 70.931 -2.862
10.560 -47.820 -48.480 68.910 -3.006
10.560 -47.820 -48.480 68.910 -3.006
9.660 -45.240 -47.100 66.018 -2.915
9.660 -45.240 -47.100 66.018 -2.915
8.880 -43.260 -46.140 63.868 -2.963
8.880 -43.260 -46.140 63.868 -2.954
7.860 -40.920 -46.020 62.081 -2.954
7.860 -40.920 -46.020 62.081 -2.955
6.360 -39.660 -45.060 60.364 -2.955
6.360 -39.660 -45.060 60.364 -2.871
5.580 -37.680 -44.400 58.500 -2.871
5.580 -37.680 -44.400 58.500 -3.047
6.000 -35.760 -43.920 56.954 -3.047
6.000 -35.760 -43.920 56.954 -2.958
6.180 -34.800 -42.840 55.538 -2.955
6.180 -34.800 -42.840 55.538 -2.955
6.660 -33.360 -41.640 53.769 -2.986
6.660 -33.360 -41.640 53.769 -2.986
6.600 -32.580 -40.500 52.395 -2.594
6.600 -32.580 -40.500 52.395 -2.594
5.760 -32.280 -38.940 50.907 -2.833
5.760 -32.280 -38.940 50.907 -2.905
5.940 -31.320 -37.140 48.945 -2.905
5.940 -31.320 -37.140 48.945 -3.067
6.720 -30.480 -36.120 47.737 -3.067
6.720 -30.480 -36.120 47.737 -2.881
7.080 -30.600 -34.320 46.523 -2.881
7.080 -30.600 -34.320 46.523 -2.921
7.560 -30.000 -32.880 45.147 -2.921
7.560 -30.000 -32.880 45.147 -2.931
7.740 -30.180 -31.440 44.263 -2.837
7.740 -30.180 -31.440 44.263 -2.837
7.140 -30.600 -28.560 42.462 -2.846
7.140 -30.600 -28.560 42.462 -2.846
7.800 -29.820 -27.000 40.976 -2.919
7.800 -29.820 -27.000 40.976 -2.919
8.580 -29.400 -24.840 39.434 -2.869
8.580 -29.400 -24.840 39.434 -2.869
9.120 -28.560 -22.380 37.413 -2.810
9.120 -28.560 -22.380 37.413 -2.810
9.180 -27.960 -21.840 36.647 -2.842
