X Y Z F A
12.420 -43.980 -14.400 47.915 -2.904
13.320 -44.280 -15.600 48.801 -2.875
13.320 -44.280 -15.600 48.801 -2.875
13.440 -45.660 -15.660 50.107 -2.809
13.440 -45.660 -15.660 50.107 -2.863
13.800 -47.280 -15.540 51.646 -2.863
13.800 -47.280 -15.540 51.646 -2.847
13.800 -47.280 -15.540 51.646 -2.847
14.940 -48.600 -15.480 53.149 -2.875
15.300 -50.040 -15.720 54.637 -2.875
15.300 -50.040 -15.720 54.637 -2.875
15.960 -51.060 -16.680 56.036 -2.875
15.960 -51.060 -16.680 56.036 -2.852
16.260 -52.140 -17.280 57.285 -2.834
16.260 -52.140 -17.280 57.285 -2.834
16.500 -53.220 -18.300 58.647 -2.823
16.500 -53.220 -18.300 58.647 -2.823
17.520 -53.760 -19.440 59.791 -2.826
17.520 -53.760 -19.440 59.791 -2.826
17.520 -53.760 -19.440 59.791 -2.812
18.300 -54.000 -19.980 60.416 -2.812
18.300 -54.000 -19.980 60.416 -2.821
18.720 -54.480 -20.520 61.152 -2.818
18.960 -54.300 -20.460 61.046 -2.818
18.960 -54.300 -20.460 61.046 -2.805
18.960 -54.300 -20.460 61.046 -2.805
18.000 -54.660 -20.100 60.957 -2.789
18.000 -54.660 -20.100 60.957 -2.789
17.100 -54.780 -20.220 60.845 -2.798
17.100 -54.780 -20.220 60.845 -2.798
16.800 -54.180 -20.400 60.282 -2.864
16.800 -54.180 -20.400 60.282 -2.864
15.720 -54.180 -20.400 59.990 -2.860
14.160 -54.360 -19.980 59.621 -2.899
14.160 -54.360 -19.980 59.621 -2.899
14.160 -54.360 -19.980 59.621 -2.891
12.300 -54.840 -19.200 59.392 -2.891
9.780 -55.560 -18.180 59.271 -2.942
9.780 -55.560 -18.180 59.271 -2.942
7.260 -56.040 -17.280 59.091 -2.976
7.260 -56.040 -17.280 59.091 -3.018
5.760 -55.440 -16.440 58.112 -3.018
5.760 -55.440 -16.440 58.112 -3.087
4.980 -54.360 -15.240 56.675 -3.087
4.980 -54.360 -15.240 56.675 -3.135
4.260 -53.100 -14.280 55.151 -3.135
4.260 -53.100 -14.280 55.151 -3.084
3.900 -50.580 -13.320 52.450 -3.078
3.900 -50.580 -13.320 52.450 -3.078
3.120 -47.460 -12.420 49.157 -3.080
3.120 -47.460 -12.420 49.157 -3.080
2.280 -44.280 -12.000 45.934 -3.057
2.280 -44.280 -12.000 45.934 -3.057
1.980 -40.680 -11.760 42.392 -3.136
1.980 -40.680 -11.760 42.392 -3.136
2.100 -37.980 -10.740 39.525 -3.126
2.100 -37.980 -10.740 39.525 -3.126
2.340 -36.240 -10.500 37.803 3.131
2.340 -36.240 -10.500 37.803 -3.122
2.100 -35.040 -10.020 36.505 -3.122
2.100 -35.040 -10.020 36.505 -3.081
2.040 -34.680 -9.180 35.932 -3.081
2.040 -34.680 -9.180 35.932 -3.126
1.980 -35.580 -8.580 36.653 -3.126
1.980 -35.580 -8.580 36.653 -3.107
2.580 -37.320 -7.560 38.165 -3.097
2.580 -37.320 -7.560 38.165 -3.097
3.300 -39.240 -6.420 39.898 -3.107
3.300 -39.240 -6.420 39.898 -3.107
3.660 -41.460 -5.700 42.010 -3.064
3.660 -41.460 -5.700 42.010 -3.064
3.780 -43.860 -5.880 44.414 -3.039
3.780 -43.860 -5.880 44.414 -3.039
3.300 -46.200 -5.640 46.660 -3.061
3.300 -46.200 -5.640 46.660 -3.061
2.940 -48.420 -5.340 48.802 -3.088
2.940 -48.420 -5.340 48.802 -3.089
3.900 -50.880 -5.340 51.308 -3.089
3.900 -50.880 -5.340 51.308 -3.083
4.860 -52.800 -4.920 53.251 -3.083
4.860 -52.800 -4.920 53.251 -3.068
5.580 -54.480 -5.580 55.049 -3.068
5.580 -54.480 -5.580 55.049 -3.055
6.120 -56.280 -6.480 56.981 -3.055
6.120 -56.280 -6.480 56.981 -3.056
6.540 -57.060 -7.440 57.913 -3.035
6.540 -57.060 -7.440 57.913 -3.035
8.280 -57.300 -9.060 58.600 -3.051
8.280 -57.300 -9.060 58.600 -3.051
11.940 -56.400 -10.080 58.525 -3.027
11.940 -56.400 -10.080 58.525 -2.979
15.840 -54.780 -11.820 58.236 -2.979
15.840 -54.780 -11.820 58.236 -2.907
18.660 -53.280 -13.200 57.976 -2.907
18.660 -53.280 -13.200 57.976 -2.816
20.400 -51.780 -13.620 57.296 -2.816
20.400 -51.780 -13.620 57.296 -2.758
21.720 -49.920 -14.460 56.328 -2.758
21.720 -49.920 -14.460 56.328 -2.732
23.580 -48.360 -13.860 55.559 -2.691
23.580 -48.360 -13.860 55.559 -2.691
25.860 -46.380 -12.600 54.577 -2.681
25.860 -46.380 -12.600 54.577 -2.681
28.320 -44.100 -11.700 53.700 -2.657
28.320 -44.100 -11.700 53.700 -2.657
30.000 -43.320 -9.420 53.529 -2.575
30.000 -43.320 -9.420 53.529 -2.575
30.840 -42.840 -8.340 53.441 -2.566
30.840 -42.840 -8.340 53.441 -2.513
31.560 -41.940 -7.860 53.073 -2.513
31.560 -41.940 -7.860 53.073 -2.488
32.160 -41.340 -7.260 52.877 -2.488
32.160 -41.340 -7.260 52.877 -2.494
32.400 -40.680 -7.680 52.570 -2.494
32.400 -40.680 -7.680 52.570 -2.463
32.040 -40.140 -7.740 51.939 -2.463
32.040 -40.140 -7.740 51.939 -2.470
31.380 -40.980 -8.160 52.256 -2.470
31.380 -40.980 -8.160 52.256 -2.479
30.300 -41.820 -9.540 52.517 -2.520
30.300 -41.820 -9.540 52.517 -2.520
29.460 -42.000 -10.740 52.414 -2.491
29.460 -42.000 -10.740 52.414 -2.491
28.980 -41.460 -12.300 52.058 -2.554
28.980 -41.460 -12.300 52.058 -2.554
28.560 -40.860 -13.980 51.775 -2.547
28.560 -40.860 -13.980 51.775 -2.547
27.960 -41.040 -14.700 51.789 -2.513
27.960 -41.040 -14.700 51.789 -2.600
26.280 -41.640 -15.600 51.652 -2.600
26.280 -41.640 -15.600 51.652 -2.589
24.900 -42.600 -15.720 51.787 -2.589
24.900 -42.600 -15.720 51.787 -2.597
23.880 -43.140 -16.200 51.901 -2.597
23.880 -43.140 -16.200 51.901 -2.655
23.160 -42.540 -16.860 51.286 -2.672
23.160 -42.540 -16.860 51.286 -2.672
23.220 -42.840 -17.400 51.742 -2.638
23.220 -42.840 -17.400 51.742 -2.638
23.280 -43.320 -18.420 52.515 -2.629
23.280 -43.320 -18.420 52.515 -2.629
22.200 -43.920 -19.200 52.825 -2.643
22.200 -43.920 -19.200 52.825 -2.643
21.300 -45.120 -19.980 53.747 -2.653
21.300 -45.120 -19.980 53.747 -2.682
20.760 -45.480 -21.060 54.249 -2.682
20.760 -45.480 -21.060 54.249 -2.766
20.880 -45.420 -22.680 54.894 -2.766
20.880 -45.420 -22.680 54.894 -2.683
20.580 -45.720 -23.940 55.561 -2.683
20.580 -45.720 -23.940 55.561 -2.760
19.680 -45.960 -25.380 56.069 -2.760
19.680 -45.960 -25.380 56.069 -2.767
17.700 -46.320 -26.940 56.432 -2.798
17.700 -46.320 -26.940 56.432 -2.798
15.240 -46.500 -28.080 56.418 -2.834
15.240 -46.500 -28.080 56.418 -2.834
13.800 -46.140 -28.980 56.207 -2.916
13.800 -46.140 -28.980 56.207 -2.916
13.080 -46.020 -29.700 56.312 -2.869
13.080 -46.020 -29.700 56.312 -2.974
12.300 -45.000 -30.660 55.824 -2.974
12.300 -45.000 -30.660 55.824 -2.986
10.680 -44.520 -30.840 55.201 -2.986
10.680 -44.520 -30.840 55.201 -2.887
8.940 -44.520 -31.080 55.027 -2.887
8.940 -44.520 -31.080 55.027 -2.866
7.020 -43.200 -31.620 53.994 -2.866
7.020 -43.200 -31.620 53.994 -3.057
5.700 -42.780 -30.480 52.836 -3.057
