X Y Z F A
11.460 -31.860 -32.280 46.780 -2.787
11.460 -32.520 -32.520 47.397 -2.787
11.460 -32.520 -32.520 47.397 -2.766
11.640 -33.300 -32.280 47.816 -2.758
11.640 -33.300 -32.280 47.816 -2.758
10.920 -33.960 -32.340 48.150 -2.630
10.920 -33.960 -32.340 48.150 -2.630
10.740 -34.380 -31.680 47.968 -2.727
10.740 -34.380 -31.680 47.968 -2.727
10.440 -34.380 -31.200 47.586 -2.785
10.440 -34.380 -31.200 47.586 -2.873
9.480 -34.380 -30.960 47.227 -2.873
9.480 -34.380 -30.960 47.227 -2.817
8.640 -34.920 -30.180 46.956 -2.817
8.640 -34.920 -30.180 46.956 -2.859
7.080 -35.160 -29.760 46.605 -2.859
7.080 -35.160 -29.760 46.605 -3.008
5.760 -35.940 -28.980 46.526 -3.008
5.760 -35.940 -28.980 46.526 -3.004
5.100 -36.780 -27.060 45.946 -2.950
5.100 -36.780 -27.060 45.946 -2.950
4.680 -36.840 -25.980 45.322 -2.953
4.680 -36.840 -25.980 45.322 -2.953
3.720 -37.200 -23.640 44.233 -3.029
3.720 -37.200 -23.640 44.233 -3.029
2.700 -37.080 -21.900 43.149 -3.019
2.700 -37.080 -21.900 43.149 -3.019
.720 -36.540 -20.460 41.884 -3.056
.720 -36.540 -20.460 41.884 -3.054
-.300 -35.160 -18.480 39.722 -3.054
-.300 -35.160 -18.480 39.722 -3.114
-.240 -32.340 -17.760 36.896 -3.114
-.240 -32.340 -17.760 36.896 3.124
-.120 -29.700 -16.320 33.889 3.124
-.120 -29.700 -16.320 33.889 3.093
.360 -26.220 -15.720 30.573 -3.104
.360 -26.220 -15.720 30.573 -3.104
.240 -23.400 -15.660 28.158 -3.105
.240 -23.400 -15.660 28.158 -3.105
-.120 -21.060 -15.300 26.031 -2.915
-.120 -21.060 -15.300 26.031 -2.915
-.480 -18.960 -15.540 24.519 -3.118
-.480 -18.960 -15.540 24.519 -3.118
-.600 -18.120 -15.720 23.996 3.095
-.600 -18.120 -15.720 23.996 3.044
-.360 -17.880 -16.140 24.090 3.044
-.360 -17.880 -16.140 24.090 3.058
.060 -18.480 -15.960 24.418 3.058
.060 -18.480 -15.960 24.418 3.102
.660 -19.680 -15.840 25.271 3.102
.660 -19.680 -15.840 25.271 -3.023
1.140 -21.240 -16.020 26.629 -3.023
1.140 -21.240 -16.020 26.629 -3.060
1.140 -23.280 -15.240 27.848 -3.032
1.140 -23.280 -15.240 27.848 -3.032
1.080 -25.860 -15.300 30.067 -3.113
1.080 -25.860 -15.300 30.067 -3.113
.960 -28.320 -15.720 32.405 -3.124
.960 -28.320 -15.720 32.405 -3.124
.780 -30.600 -15.360 34.248 -3.092
.780 -30.600 -15.360 34.248 -3.092
.420 -32.580 -15.720 36.177 -3.119
.420 -32.580 -15.720 36.177 -2.955
.420 -34.320 -16.200 37.954 -2.955
.420 -34.320 -16.200 37.954 -3.093
.540 -36.180 -16.260 39.670 -3.093
.540 -36.180 -16.260 39.670 -3.121
1.620 -37.440 -17.280 41.267 -3.121
3.420 -38.160 -18.000 42.331 -3.132
3.420 -38.160 -18.000 42.331 -3.040
3.420 -38.160 -18.000 42.331 -3.040
4.980 -38.580 -18.900 43.248 -3.007
4.980 -38.580 -18.900 43.248 -3.007
6.900 -37.740 -20.580 43.537 -2.978
6.900 -37.740 -20.580 43.537 -2.978
8.820 -36.960 -21.360 43.590 -2.918
8.820 -36.960 -21.360 43.590 -2.918
11.580 -35.340 -22.680 43.559 -2.759
11.580 -35.340 -22.680 43.559 -2.846
14.400 -33.540 -23.760 43.553 -2.846
16.800 -32.820 -23.520 43.733 -2.754
16.800 -32.820 -23.520 43.733 -2.754
16.800 -32.820 -23.520 43.733 -2.643
19.080 -31.860 -23.280 43.830 -2.643
19.080 -31.860 -23.280 43.830 -2.501
20.100 -31.740 -21.960 43.516 -2.501
20.100 -31.740 -21.960 43.516 -2.605
21.600 -31.200 -19.920 42.858 -2.485
23.880 -30.000 -18.240 42.461 -2.485
23.880 -30.000 -18.240 42.461 -2.433
25.740 -28.800 -16.620 42.050 -2.433
25.740 -28.800 -16.620 42.050 -2.439
27.720 -27.540 -15.180 41.920 -2.439
27.720 -27.540 -15.180 41.920 -2.304
28.560 -26.820 -14.760 41.867 -2.304
28.560 -26.820 -14.760 41.867 -2.283
29.220 -26.160 -14.520 41.821 -2.299
29.220 -26.160 -14.520 41.821 -2.299
29.220 -25.860 -14.340 41.571 -2.222
29.220 -25.860 -14.340 41.571 -2.222
28.980 -25.620 -15.600 41.708 -2.215
28.980 -25.620 -15.600 41.708 -2.215
28.620 -25.500 -16.620 41.780 -2.347
28.620 -25.500 -16.620 41.780 -2.347
27.780 -25.800 -17.940 41.943 -2.262
27.780 -25.800 -17.940 41.943 -2.253
26.040 -26.100 -20.220 42.049 -2.253
26.040 -26.100 -20.220 42.049 -2.347
24.540 -26.400 -21.360 41.898 -2.347
24.540 -26.400 -21.360 41.898 -2.396
23.280 -26.340 -22.500 41.737 -2.396
23.280 -26.340 -22.500 41.737 -2.300
21.780 -26.220 -23.940 41.653 -2.334
21.780 -26.220 -23.940 41.653 -2.334
20.940 -26.100 -24.240 41.319 -2.419
20.940 -26.100 -24.240 41.319 -2.419
19.920 -26.220 -24.840 41.247 -2.367
19.920 -26.220 -24.840 41.247 -2.367
18.840 -26.460 -25.560 41.333 -2.400
18.840 -26.460 -25.560 41.333 -2.400
17.640 -26.400 -26.040 41.063 -2.350
17.640 -26.400 -26.040 41.063 -2.365
17.400 -26.640 -26.640 41.499 -2.365
17.400 -26.640 -26.640 41.499 -2.473
17.040 -26.820 -27.120 41.775 -2.473
17.040 -26.820 -27.120 41.775 -2.695
16.320 -26.940 -28.020 42.157 -2.695
16.320 -26.940 -28.020 42.157 -2.437
15.780 -28.020 -28.920 43.249 -2.437
15.780 -28.020 -28.920 43.249 -2.547
14.160 -28.140 -31.020 44.211 -2.675
14.160 -28.140 -31.020 44.211 -2.675
12.480 -27.900 -32.880 44.892 -2.602
12.480 -27.900 -32.880 44.892 -2.602
11.520 -28.080 -34.200 45.726 -2.546
11.520 -28.080 -34.200 45.726 -2.546
10.260 -27.360 -35.580 46.041 -2.830
10.260 -27.360 -35.580 46.041 -2.830
9.360 -27.900 -35.760 46.312 -2.783
9.360 -27.900 -35.760 46.312 -2.827
8.460 -27.900 -36.180 46.465 -2.827
8.460 -27.900 -36.180 46.465 -2.861
6.720 -28.020 -37.020 46.912 -2.861
6.720 -28.020 -37.020 46.912 -2.951
4.980 -28.200 -37.140 46.898 -2.951
4.980 -28.200 -37.140 46.898 -2.838
3.840 -26.940 -37.200 46.091 -2.881
3.840 -26.940 -37.200 46.091 -2.881
2.520 -25.980 -37.440 45.641 -3.113
2.520 -25.980 -37.440 45.641 -3.113
1.500 -25.080 -36.900 44.642 -3.015
1.500 -25.080 -36.900 44.642 -3.015
.720 -23.940 -36.780 43.891 -2.897
.720 -23.940 -36.780 43.891 -2.897
-.660 -23.040 -36.600 43.253 -3.031
-.660 -23.040 -36.600 43.253 -3.025
-1.440 -23.400 -36.180 43.112 -3.025
-1.440 -23.400 -36.180 43.112 3.060
-1.500 -23.100 -36.720 43.408 3.060
-1.500 -23.100 -36.720 43.408 3.059
-1.740 -23.280 -36.900 43.665 3.059
-1.740 -23.280 -36.900 43.665 3.104
-1.620 -24.540 -37.140 44.545 3.104
-1.620 -24.540 -37.140 44.545 3.075
-1.560 -25.260 -37.020 44.844 3.133
-1.560 -25.260 -37.020 44.844 3.133
-1.860 -26.460 -35.580 44.379 3.062
-1.860 -26.460 -35.580 44.379 3.062
-1.260 -27.000 -34.140 43.545 -3.130
-1.260 -27.000 -34.140 43.545 -3.130
-.840 -27.900 -32.340 42.720 3.060
-.840 -27.900 -32.340 42.720 3.117
-.180 -28.440 -30.300 41.557 3.117
-.180 -28.440 -30.300 41.557 3.129
.600 -28.380 -28.020 39.886 3.129
.600 -28.380 -28.020 39.886 3.118
1.380 -28.620 -25.740 38.517 3.118
1.380 -28.620 -25.740 38.517 -3.068
2.280 -28.140 -23.100 36.478 -3.068
2.280 -28.140 -23.100 36.478 -3.016
3.840 -27.780 -20.460 34.714 -2.983
3.840 -27.780 -20.460 34.714 -2.983
5.040 -28.800 -17.820 34.240 -2.994
5.040 -28.800 -17.820 34.240 -2.994
6.060 -30.360 -15.240 34.507 -2.930
6.060 -30.360 -15.240 34.507 -2.930
6.960 -31.800 -13.260 35.150 -2.869
6.960 -31.800 -13.260 35.150 -2.869
7.200 -34.260 -10.860 36.654 -2.904
7.200 -34.260 -10.860 36.654 -2.902
8.340 -36.420 -9.900 38.652 -2.902
8.340 -36.420 -9.900 38.652 -2.892
9.600 -38.700 -9.840 41.069 -2.892
9.600 -38.700 -9.840 41.069 -2.902
10.380 -41.340 -10.800 43.970 -2.902
10.380 -41.340 -10.800 43.970 -2.877
10.980 -43.200 -12.960 46.419 -2.869
10.980 -43.200 -12.960 46.419 -2.869
11.280 -44.520 -15.180 48.370 -2.798
11.280 -44.520 -15.180 48.370 -2.798
11.280 -45.360 -17.520 49.917 -2.833
11.280 -45.360 -17.520 49.917 -2.833
12.300 -45.480 -18.900 50.763 -2.866
12.300 -45.480 -18.900 50.763 -2.866
13.680 -45.600 -20.820 51.961 -2.881
13.680 -45.600 -20.820 51.961 -2.881
13.680 -45.780 -21.840 52.535 -2.824
13.680 -45.780 -21.840 52.535 -2.845
13.500 -45.660 -23.640 53.160 -2.845
13.500 -45.660 -23.640 53.160 -2.843
12.780 -45.000 -25.860 53.452 -2.843
12.780 -45.000 -25.860 53.452 -2.832
11.820 -43.500 -27.840 52.981 -2.832
11.820 -43.500 -27.840 52.981 -2.817
12.180 -41.280 -29.940 52.429 -2.875
12.180 -41.280 -29.940 52.429 -2.875
12.540 -38.700 -30.300 50.725 -2.826
12.540 -38.700 -30.300 50.725 -2.826
12.600 -36.060 -31.260 49.359 -2.763
12.600 -36.060 -31.260 49.359 -2.763
12.120 -33.300 -32.100 47.814 -2.785
12.120 -33.300 -32.100 47.814 -2.832
10.920 -31.620 -32.880 46.906 -2.832
10.920 -31.620 -32.880 46.906 -2.716
10.620 -30.840 -34.200 47.260 -2.716
10.620 -30.840 -34.200 47.260 -2.752
10.800 -31.080 -34.440 47.631 -2.752
10.800 -31.080 -34.440 47.631 -2.843
10.920 -32.940 -34.200 48.723 -2.843
10.920 -32.940 -34.200 48.723 -2.706
11.100 -35.580 -33.780 50.301 -2.690
11.100 -35.580 -33.780 50.301 -2.690
10.260 -38.280 -33.480 51.880 -2.844
10.260 -41.040 -33.120 53.726 -2.844
10.260 -41.040 -33.120 53.726 -2.803
10.260 -41.040 -33.120 53.726 -2.803
12.180 -42.960 -33.540 55.847 -2.735
12.180 -42.960 -33.540 55.847 -2.735
14.880 -44.220 -34.020 57.742 -2.771
14.880 -44.220 -34.020 57.742 -2.746
19.500 -45.000 -34.800 60.136 -2.746
19.500 -45.000 -34.800 60.136 -2.684
24.240 -44.520 -36.480 62.453 -2.684
29.640 -42.300 -38.160 64.218 -2.442
29.640 -42.300 -38.160 64.218 -2.442
36.000 -36.060 -39.960 64.754 -2.382
36.000 -36.060 -39.960 64.754 -2.382
41.520 -27.000 -41.100 64.359 -2.222
41.520 -27.000 -41.100 64.359 -2.037
46.260 -16.800 -41.160 64.159 -2.037
46.260 -16.800 -41.160 64.159 -1.782
48.240 -5.400 -40.140 62.988 -1.782
48.240 -5.400 -40.140 62.988 -1.484
47.700 3.900 -37.980 61.098 -1.484
47.700 3.900 -37.980 61.098 -1.592
46.200 10.980 -35.160 59.087 -1.592
46.200 10.980 -35.160 59.087 -1.325
44.100 17.400 -31.380 56.853 -1.239
44.100 17.400 -31.380 56.853 -1.239
42.120 21.180 -27.120 54.389 -1.167
42.120 21.180 -27.120 54.389 -1.167
41.100 22.800 -22.920 52.291 -1.092
41.100 22.800 -22.920 52.291 -1.092
39.900 23.100 -19.260 49.966 -.978
39.900 23.100 -19.260 49.966 -1.000
39.180 21.540 -17.040 47.848 -1.000
39.180 21.540 -17.040 47.848 -1.080
38.400 18.780 -15.720 45.545 -1.080
38.400 18.780 -15.720 45.545 -1.084
37.620 16.320 -15.300 43.769 -1.084
37.620 16.320 -15.300 43.769 -1.107
37.020 13.560 -15.660 42.422 -1.239
37.020 13.560 -15.660 42.422 -1.239
36.300 10.260 -15.600 40.821 -1.236
36.300 10.260 -15.600 40.821 -1.236
35.760 7.140 -16.500 40.025 -1.223
35.760 7.140 -16.500 40.025 -1.223
34.860 3.480 -17.820 39.305 -1.407
34.860 3.480 -17.820 39.305 -1.407
34.380 .360 -19.620 39.586 -1.417
34.380 .360 -19.620 39.586 -1.473
33.480 -.900 -22.080 40.115 -1.473
33.480 -.900 -22.080 40.115 -1.658
32.760 -.540 -23.820 40.508 -1.658
32.760 -.540 -23.820 40.508 -1.618
32.640 .600 -25.560 41.461 -1.618
32.640 .600 -25.560 41.461 -1.429
31.740 2.640 -26.760 41.599 -1.429
31.740 2.640 -26.760 41.599 -1.426
31.380 4.200 -27.180 41.726 -1.527
31.380 4.200 -27.180 41.726 -1.527
30.960 5.520 -27.600 41.842 -1.303
30.960 5.520 -27.600 41.842 -1.303
30.360 7.500 -27.480 41.631 -1.278
30.360 7.500 -27.480 41.631 -1.278
30.300 9.240 -27.240 41.779 -1.403
30.300 9.240 -27.240 41.779 -1.403
30.120 9.840 -26.820 41.513 -1.221
30.120 9.840 -26.820 41.513 -1.110
30.000 10.140 -25.740 40.809 -1.110
30.000 10.140 -25.740 40.809 -1.138
30.060 9.360 -24.600 39.955 -1.138
30.060 9.360 -24.600 39.955 -1.311
29.760 7.440 -23.040 38.365 -1.311
29.760 7.440 -23.040 38.365 -1.233
29.820 6.540 -21.360 37.259 -1.283
29.820 6.540 -21.360 37.259 -1.283
30.000 5.100 -20.280 36.569 -1.438
30.000 5.100 -20.280 36.569 -1.438
29.760 3.540 -19.440 35.723 -1.394
29.760 3.540 -19.440 35.723 -1.394
30.060 2.520 -18.120 35.189 -1.413
30.060 2.520 -18.120 35.189 -1.413
29.760 .360 -17.760 34.658 -1.527
29.760 .360 -17.760 34.658 -1.527
29.460 -1.740 -17.100 34.108 -1.504
29.460 -1.740 -17.100 34.108 -1.570
29.100 -3.240 -16.740 33.727 -1.570
29.100 -3.240 -16.740 33.727 -1.744
28.860 -4.920 -16.860 33.784 -1.744
28.860 -4.920 -16.860 33.784 -1.739
28.800 -6.120 -16.740 33.869 -1.739
28.800 -6.120 -16.740 33.869 -1.681
28.440 -7.260 -16.920 33.880 -1.688
28.440 -7.260 -16.920 33.880 -1.688
28.440 -7.980 -16.980 34.071 -1.865
28.440 -7.980 -16.980 34.071 -1.865
28.080 -8.220 -17.760 34.227 -1.755
28.080 -8.220 -17.760 34.227 -1.755
28.200 -7.500 -18.240 34.412 -1.795
28.200 -7.500 -18.240 34.412 -1.795
28.440 -6.120 -18.660 34.561 -1.796
28.440 -6.120 -18.660 34.561 -1.769
28.620 -4.500 -19.140 34.723 -1.769
28.620 -4.500 -19.140 34.723 -1.674
28.440 -2.580 -18.720 34.146 -1.674
28.440 -2.580 -18.720 34.146 -1.768
28.140 -.660 -19.020 33.971 -1.768
28.140 -.660 -19.020 33.971 -1.578
28.320 2.100 -18.780 34.046 -1.578
28.320 2.100 -18.780 34.046 -1.408
28.320 4.560 -18.480 34.122 -1.494
28.320 4.560 -18.480 34.122 -1.494
29.220 7.140 -18.420 35.272 -1.361
29.220 7.140 -18.420 35.272 -1.361
29.880 9.420 -17.940 36.103 -1.202
29.880 9.420 -17.940 36.103 -1.202
30.540 10.080 -17.700 36.710 -1.170
30.540 10.080 -17.700 36.710 -1.286
31.140 10.080 -16.800 36.791 -1.286
31.140 10.080 -16.800 36.791 -1.203
31.440 9.240 -15.780 36.371 -1.203
31.440 9.240 -15.780 36.371 -1.238
31.440 8.220 -14.580 35.618 -1.238
31.440 8.220 -14.580 35.618 -1.380
31.140 7.140 -13.680 34.754 -1.380
31.140 7.140 -13.680 34.754 -1.326
31.260 5.580 -12.780 34.229 -1.314
31.260 5.580 -12.780 34.229 -1.314
30.420 3.240 -12.300 32.972 -1.426
30.420 3.240 -12.300 32.972 -1.426
30.060 .660 -12.900 32.718 -1.548
30.060 .660 -12.900 32.718 -1.548
29.340 -1.740 -14.400 32.730 -1.513
29.340 -1.740 -14.400 32.730 -1.513
28.080 -2.880 -16.980 32.941 -1.588
27.360 -3.480 -20.160 34.163 -1.644
27.360 -3.480 -20.160 34.163 -1.644
26.580 -3.720 -22.620 35.100 -1.589
26.580 -3.720 -22.620 35.100 -1.589
26.580 -3.720 -22.620 35.100 -1.570
25.860 -4.140 -24.600 35.931 -1.570
24.960 -4.500 -27.240 37.219 -1.742
24.960 -4.500 -27.240 37.219 -1.554
24.960 -4.500 -27.240 37.219 -1.554
23.700 -4.140 -29.700 38.222 -1.555
22.560 -3.120 -31.560 38.919 -1.555
22.560 -3.120 -31.560 38.919 -1.801
21.000 -1.860 -33.420 39.514 -1.801
21.000 -1.860 -33.420 39.514 -1.367
19.620 .360 -34.380 39.586 -1.367
19.620 .360 -34.380 39.586 -1.297
18.420 3.420 -34.320 39.101 -1.707
18.420 3.420 -34.320 39.101 -1.707
15.840 6.420 -34.020 38.072 -1.318
15.840 6.420 -34.020 38.072 -1.318
13.380 10.500 -33.240 37.339 -.986
13.380 10.500 -33.240 37.339 -.986
10.500 14.100 -31.140 35.760 -.769
10.500 14.100 -31.140 35.760 -.769
7.320 16.560 -29.280 34.426 -.735
7.320 16.560 -29.280 34.426 -.421
5.340 18.360 -28.080 33.972 -.421
5.340 18.360 -28.080 33.972 -.241
