X Y Z F A
-4.560 9.660 48.660 49.819 .802
-4.500 9.660 48.420 49.579 .802
-4.500 9.660 48.420 49.579 .799
-4.440 9.960 48.480 49.691 .799
-4.440 9.960 48.480 49.691 .886
-4.320 9.960 48.540 49.739 .886
-4.320 9.960 48.540 49.739 1.154
-4.200 9.960 48.780 49.963 1.144
-4.200 9.960 48.780 49.963 1.144
-4.200 10.200 48.660 49.895 1.450
-4.200 10.200 48.660 49.895 1.450
-3.840 10.500 48.240 49.519 1.546
-3.840 10.500 48.240 49.519 1.546
-3.480 10.860 47.760 49.103 .715
-3.480 10.860 47.760 49.103 .715
-2.940 11.100 46.560 47.955 .259
-2.940 11.100 46.560 47.955 .259
-2.040 10.620 45.120 46.398 .755
-2.040 10.620 45.120 46.398 1.128
-1.380 9.540 43.260 44.321 1.128
-1.380 9.540 43.260 44.321 -.114
-.300 8.040 40.920 41.703 -.114
-.300 8.040 40.920 41.703 .170
.060 6.600 38.640 39.200 .170
.060 6.600 38.640 39.200 2.248
.300 5.460 36.720 37.125 2.248
.300 5.460 36.720 37.125 -.169
.660 4.140 33.900 34.158 .949
.660 4.140 33.900 34.158 .949
.780 3.840 31.620 31.862 1.152
.780 3.840 31.620 31.862 1.152
1.140 3.600 28.800 29.047 -2.748
1.140 3.600 28.800 29.047 -2.748
1.800 4.620 26.100 26.567 -.174
1.800 4.620 26.100 26.567 .024
2.400 6.720 24.060 25.096 .024
2.400 6.720 24.060 25.096 -.434
2.520 9.420 21.780 23.863 -.434
2.520 9.420 21.780 23.863 -.936
2.400 12.720 20.460 24.211 -.936
2.400 12.720 20.460 24.211 -.263
1.260 15.120 19.500 24.707 -.263
1.260 15.120 19.500 24.707 .031
-.240 17.160 19.020 25.618 -.002
-.240 17.160 19.020 25.618 -.002
-1.500 17.280 19.080 25.786 -.080
-1.500 17.280 19.080 25.786 -.080
-3.240 15.840 20.100 25.796 .236
-3.240 15.840 20.100 25.796 .236
-5.460 14.160 20.880 25.813 .268
-5.460 14.160 20.880 25.813 .268
-7.740 10.860 23.040 26.621 .393
-7.740 10.860 23.040 26.621 .766
-10.080 8.220 24.840 28.039 .766
-10.080 8.220 24.840 28.039 .822
-12.180 6.540 25.920 29.376 .822
-12.180 6.540 25.920 29.376 .978
-13.380 5.100 27.840 31.307 .978
-13.380 5.100 27.840 31.307 1.491
-15.480 4.920 29.580 33.746 1.491
-15.480 4.920 29.580 33.746 1.424
-17.640 4.920 32.220 37.061 1.167
-17.640 4.920 32.220 37.061 1.167
-19.320 4.680 34.860 40.130 1.522
-19.320 4.680 34.860 40.130 1.522
-20.940 4.500 37.260 42.977 1.487
-20.940 4.500 37.260 42.977 1.487
-21.240 4.080 37.980 43.707 1.041
-21.240 4.080 37.980 43.707 1.041
-21.540 2.700 37.320 43.175 1.510
-21.540 2.700 37.320 43.175 1.597
-21.720 1.980 36.600 42.606 1.597
-21.720 1.980 36.600 42.606 1.361
-20.880 .540 34.980 40.741 1.361
-20.880 .540 34.980 40.741 1.591
-19.140 -1.020 33.780 38.839 1.591
-19.140 -1.020 33.780 38.839 1.812
-16.560 -1.380 32.400 36.413 1.726
-16.560 -1.380 32.400 36.413 1.726
-13.200 -1.500 31.380 34.076 1.733
-13.200 -1.500 31.380 34.076 1.733
-10.080 -.780 30.480 32.113 1.924
-10.080 -.780 30.480 32.113 1.924
-8.100 1.440 29.820 30.934 2.069
-8.100 1.440 29.820 30.934 2.069
-6.060 3.060 30.240 30.993 1.405
-6.060 3.060 30.240 30.993 1.593
-4.740 4.260 30.120 30.787 1.593
-4.740 4.260 30.120 30.787 1.310
-3.420 6.000 29.520 30.317 1.310
-3.420 6.000 29.520 30.317 -.827
-2.040 6.420 28.800 29.577 -.827
-2.040 6.420 28.800 29.577 .563
-1.140 7.620 27.840 28.886 .563
-1.140 7.620 27.840 28.886 -.150
-.180 9.300 26.940 28.501 .326
-.180 9.300 26.940 28.501 .326
1.140 9.900 26.460 28.274 .230
1.140 9.900 26.460 28.274 .230
2.220 10.920 26.520 28.766 -.335
2.220 10.920 26.520 28.766 -.335
3.960 12.300 26.640 29.608 -.134
3.960 12.300 26.640 29.608 -.134
6.000 12.720 26.580 30.071 -.236
6.000 12.720 26.580 30.071 -.629
7.080 13.560 26.460 30.564 -.629
7.080 13.560 26.460 30.564 -.636
9.660 14.100 25.620 30.798 -.636
9.660 14.100 25.620 30.798 -.757
11.880 13.560 24.480 30.402 -.757
11.880 13.560 24.480 30.402 -.807
13.920 13.080 23.400 30.206 -.807
13.920 13.080 23.400 30.206 -1.026
17.220 13.680 21.180 30.533 -.988
17.220 13.680 21.180 30.533 -.988
20.220 14.100 18.480 30.809 -1.017
20.220 14.100 18.480 30.809 -1.017
22.740 14.760 14.760 30.868 -1.008
22.740 14.760 14.760 30.868 -1.008
26.100 15.420 10.440 32.062 -1.042
26.100 15.420 10.440 32.062 -1.042
28.920 15.120 6.780 33.331 -1.061
28.920 15.120 6.780 33.331 -1.091
31.020 13.980 2.640 34.127 -1.091
31.020 13.980 2.640 34.127 -1.146
33.540 11.940 -.540 35.606 -1.146
33.540 11.940 -.540 35.606 -1.232
34.560 7.860 -3.060 35.574 -1.232
34.560 7.860 -3.060 35.574 -1.348
34.860 3.720 -5.280 35.453 -1.348
34.860 3.720 -5.280 35.453 -1.461
34.920 -.900 -5.280 35.328 -1.582
34.920 -.900 -5.280 35.328 -1.582
34.140 -4.800 -3.960 34.702 -1.709
34.140 -4.800 -3.960 34.702 -1.709
33.240 -7.620 -2.280 34.178 -1.787
