X Y Z F A
-1.800 4.020 6.660 7.985 .670
-1.800 4.020 6.660 7.985 .670
-.120 3.720 4.680 5.980 .646
-.120 3.720 4.680 5.980 .156
1.860 3.180 1.800 4.100 .156
1.860 3.180 1.800 4.100 -.583
4.620 2.820 -1.200 5.544 -.583
4.620 2.820 -1.200 5.544 -1.010
6.780 1.800 -4.800 8.500 -1.010
6.780 1.800 -4.800 8.500 -1.176
9.240 .900 -8.820 12.805 -1.469
9.240 .900 -8.820 12.805 -1.469
11.400 -.780 -12.480 16.921 -1.496
11.400 -.780 -12.480 16.921 -1.496
13.320 -3.300 -16.140 21.185 -1.606
15.720 -5.580 -18.900 25.208 -1.606
15.720 -5.580 -18.900 25.208 -1.930
16.980 -9.600 -20.520 28.312 -1.946
16.980 -9.600 -20.520 28.312 -1.946
16.380 -13.620 -20.700 29.704 -1.821
16.380 -13.620 -20.700 29.704 -1.821
14.940 -17.580 -19.800 30.402 -2.111
14.940 -17.580 -19.800 30.402 -2.111
13.080 -21.480 -17.040 30.378 -2.357
13.080 -21.480 -17.040 30.378 -2.357
11.700 -23.760 -13.920 29.920 -2.445
11.700 -23.760 -13.920 29.920 -2.641
11.040 -25.200 -11.100 29.667 -2.641
11.040 -25.200 -11.100 29.667 -2.735
9.840 -26.460 -7.080 29.105 -2.735
9.840 -26.460 -7.080 29.105 -2.763
7.440 -27.060 -4.020 28.351 -2.763
7.440 -27.060 -4.020 28.351 -2.846
4.920 -26.820 -.900 27.282 -2.846
4.920 -26.820 -.900 27.282 -2.956
3.000 -26.460 2.280 26.727 -3.032
3.000 -26.460 2.280 26.727 -3.032
1.380 -25.260 3.840 25.587 -3.035
1.380 -25.260 3.840 25.587 -3.035
.660 -23.820 5.400 24.433 -3.073
.660 -23.820 5.400 24.433 -3.073
5.880 -16.440 15.060 23.058 -3.124
5.880 -16.440 15.060 23.058 -3.124
4.200 -14.580 15.660 21.805 -2.802
4.200 -14.580 15.660 21.805 -2.974
3.120 -12.660 16.860 21.314 -2.974
3.120 -12.660 16.860 21.314 -3.040
3.000 -9.060 19.320 21.549 -3.040
3.000 -9.060 19.320 21.549 -2.987
2.880 -7.260 19.500 21.006 -2.987
2.880 -7.260 19.500 21.006 -2.704
3.300 -5.580 20.220 21.234 -2.704
3.300 -5.580 20.220 21.234 -3.026
3.540 -3.840 21.360 21.989 -2.681
3.540 -3.840 21.360 21.989 -2.681
3.720 -2.280 22.200 22.625 -2.624
3.720 -2.280 22.200 22.625 -2.624
3.900 -.900 23.460 23.799 -3.118
3.900 -.900 23.460 23.799 -3.118
3.780 -.060 25.620 25.897 -2.675
3.780 -.060 25.620 25.897 -2.675
3.840 .600 27.540 27.813 -1.867
3.840 .600 27.540 27.813 -2.660
3.960 1.200 29.580 29.868 -2.660
3.960 1.200 29.580 29.868 -2.536
3.840 1.380 31.860 32.120 -2.536
3.840 1.380 31.860 32.120 -2.818
3.720 2.100 33.600 33.870 -2.818
3.720 2.100 33.600 33.870 -2.509
3.720 2.640 35.340 35.633 -2.509
3.720 2.640 35.340 35.633 -2.747
3.720 3.660 37.440 37.802 -2.440
3.720 3.660 37.440 37.802 -2.440
4.140 4.500 38.760 39.239 -1.687
4.140 4.500 38.760 39.239 -1.687
4.380 5.280 39.780 40.367 -2.388
4.380 5.280 39.780 40.367 -2.388
4.500 6.300 40.260 40.998 -2.367
4.500 6.300 40.260 40.998 -.049
4.680 6.720 39.780 40.614 -.049
4.680 6.720 39.780 40.614 -1.893
4.560 6.660 38.820 39.650 -1.893
4.560 6.660 38.820 39.650 -.920
5.400 6.720 37.620 38.595 -.920
5.400 6.720 37.620 38.595 -1.304
5.700 6.060 36.240 37.183 -1.304
5.700 6.060 36.240 37.183 -1.738
6.000 4.980 34.800 35.663 -1.467
6.000 4.980 34.800 35.663 -1.467
6.660 4.440 32.940 33.899 -1.681
6.660 4.440 32.940 33.899 -1.681
6.720 3.120 31.920 32.769 -2.037
6.720 3.120 31.920 32.769 -2.037
7.500 2.100 31.380 32.332 -1.677
7.500 2.100 31.380 32.332 -1.677
8.160 .840 30.900 31.970 -1.367
8.160 .840 30.900 31.970 -1.979
8.160 -.900 30.900 31.972 -1.979
8.160 -.900 30.900 31.972 -2.133
7.920 -2.040 29.640 30.748 -2.133
7.920 -2.040 29.640 30.748 -2.049
8.040 -3.180 28.620 29.897 -2.049
8.040 -3.180 28.620 29.897 -2.545
8.460 -3.900 27.960 29.471 -2.545
8.460 -3.900 27.960 29.471 -2.306
9.480 -4.260 27.300 29.211 -1.890
9.480 -4.260 27.300 29.211 -1.890
10.620 -4.620 27.060 29.434 -2.257
10.620 -4.620 27.060 29.434 -2.257
10.260 -5.040 26.520 28.879 -2.222
10.260 -5.040 26.520 28.879 -2.222
9.780 -5.340 26.160 28.434 -1.941
9.780 -5.340 26.160 28.434 -2.510
9.120 -5.520 26.520 28.582 -2.510
9.120 -5.520 26.520 28.582 -2.580
8.340 -6.360 27.540 29.470 -2.580
8.340 -6.360 27.540 29.470 -2.209
7.800 -6.840 28.800 30.612 -2.209
7.800 -6.840 28.800 30.612 -2.642
6.480 -7.560 30.780 32.350 -2.642
6.480 -7.560 30.780 32.350 -2.710
4.860 -8.280 32.220 33.620 -2.563
4.860 -8.280 32.220 33.620 -2.563
2.700 -8.700 34.260 35.450 -2.856
2.700 -8.700 34.260 35.450 -2.856
1.440 -8.880 35.760 36.874 3.117
1.440 -8.880 35.760 36.874 3.117
.300 -8.400 36.600 37.553 -2.842
.300 -8.400 36.600 37.553 -2.842
-.360 -7.200 38.340 39.012 -2.911
-.360 -7.200 38.340 39.012 3.091
-.960 -5.160 39.360 39.708 3.091
-.960 -5.160 39.360 39.708 2.871
-1.680 -2.580 40.740 40.856 2.871
-1.680 -2.580 40.740 40.856 2.777
-1.920 .540 42.000 42.047 2.777
-1.920 .540 42.000 42.047 2.709
-2.100 3.960 42.480 42.716 2.709
-2.100 3.960 42.480 42.716 2.674
-1.860 6.960 42.780 43.382 -2.087
-1.860 6.960 42.780 43.382 -2.087
-1.740 9.540 42.420 43.514 1.775
-1.740 9.540 42.420 43.514 1.775
-1.740 11.160 42.180 43.666 .577
-1.740 11.160 42.180 43.666 .577
-2.520 12.240 41.760 43.590 .854
-2.520 12.240 41.760 43.590 .854
-2.400 12.360 41.820 43.674 1.083
-2.400 12.360 41.820 43.674 1.243
-1.860 11.820 42.000 43.671 1.243
-1.860 11.820 42.000 43.671 -.330
-1.680 10.560 42.360 43.689 -.330
-1.680 10.560 42.360 43.689 .935
-1.260 8.220 43.320 44.111 .935
-1.260 8.220 43.320 44.111 1.014
-1.740 6.060 43.560 44.014 1.014
-1.740 6.060 43.560 44.014 1.286
-1.980 3.540 44.280 44.465 2.720
-1.980 3.540 44.280 44.465 2.720
-1.920 1.080 44.520 44.574 2.625
-1.920 1.080 44.520 44.574 2.625
-1.800 -.960 44.520 44.567 -2.596
-1.800 -.960 44.520 44.567 -2.596
-1.260 -3.000 44.640 44.758 2.707
-1.260 -3.000 44.640 44.758 2.968
-1.620 -4.740 43.860 44.145 2.746
-1.620 -4.740 43.860 44.145 2.698
-.960 -6.420 43.320 43.804 2.698
-.960 -6.420 43.320 43.804 3.119
.660 -7.440 41.640 42.305 3.119
.660 -7.440 41.640 42.305 2.849
3.000 -7.500 39.540 40.357 2.849
3.000 -7.500 39.540 40.357 -2.554
6.240 -6.720 38.040 39.130 -2.747
6.240 -6.720 38.040 39.130 -2.747
8.820 -5.160 36.120 37.538 -2.573
8.820 -5.160 36.120 37.538 -2.573
11.700 -3.540 35.820 37.848 -2.223
11.700 -3.540 35.820 37.848 -2.223
14.220 -2.280 36.240 38.997 -2.173
14.220 -2.280 36.240 38.997 -2.173
16.800 -.960 36.660 40.338 -2.263
16.800 -.960 36.660 40.338 -1.907
19.200 .120 38.100 42.665 -1.907
19.200 .120 38.100 42.665 -2.010
21.000 1.020 39.420 44.676 -2.010
21.000 1.020 39.420 44.676 -1.927
22.560 1.860 40.140 46.083 -1.927
22.560 1.860 40.140 46.083 -1.554
23.880 2.880 41.820 48.244 -1.554
23.880 2.880 41.820 48.244 -1.708
25.320 4.140 42.300 49.473 -1.746
25.320 4.140 42.300 49.473 -1.746
27.120 5.700 42.420 50.670 -1.594
27.120 5.700 42.420 50.670 -1.594
27.960 6.780 43.080 51.804 -1.763
27.960 6.780 43.080 51.804 -1.763
27.900 7.080 42.240 51.115 -1.592
27.900 7.080 42.240 51.115 -1.592
27.300 7.260 41.700 50.368 -1.541
27.300 7.260 41.700 50.368 -1.660
25.920 6.540 40.740 48.727 -1.660
25.920 6.540 40.740 48.727 -1.673
25.020 6.360 39.120 46.870 -1.673
25.020 6.360 39.120 46.870 -1.600
23.940 6.120 37.380 44.809 -1.600
23.940 6.120 37.380 44.809 -1.578
22.380 5.340 36.480 43.130 -1.864
22.380 5.340 36.480 43.130 -1.864
20.640 5.040 35.220 41.132 -1.463
20.640 5.040 35.220 41.132 -1.463
19.080 4.560 34.200 39.427 -1.656
19.080 4.560 34.200 39.427 -1.656
17.640 4.200 33.480 38.075 -1.657
17.640 4.200 33.480 38.075 -1.657
16.860 3.720 32.520 36.819 -1.599
16.860 3.720 32.520 36.819 -1.735
16.380 3.060 31.560 35.689 -1.735
16.380 3.060 31.560 35.689 -1.678
14.640 2.280 30.720 34.106 -1.678
14.640 2.280 30.720 34.106 -1.899
13.620 1.380 29.820 32.812 -1.899
13.620 1.380 29.820 32.812 -1.912
12.600 .900 28.380 31.064 -1.912
12.600 .900 28.380 31.064 -1.598
11.040 .600 27.180 29.343 -1.857
11.040 .600 27.180 29.343 -1.857
10.320 -.300 26.040 28.012 -2.052
10.320 -.300 26.040 28.012 -2.052
8.880 -.720 25.200 26.729 -1.718
8.880 -.720 25.200 26.729 -1.718
6.960 -.960 24.420 25.411 -2.421
6.960 -.960 24.420 25.411 -2.421
5.700 -.960 23.520 24.220 -2.461
5.700 -.960 23.520 24.220 -1.970
4.620 -.360 22.440 22.913 -1.970
4.620 -.360 22.440 22.913 -2.563
3.960 .480 21.660 22.024 -2.563
3.960 .480 21.660 22.024 -2.410
3.000 1.020 21.420 21.653 -2.410
3.000 1.020 21.420 21.653 -1.397
1.440 1.680 21.660 21.773 -1.397
1.440 1.680 21.660 21.773 2.748
-.180 2.580 22.140 22.291 3.057
-.180 2.580 22.140 22.291 3.057
-1.380 3.120 22.260 22.520 .327
-1.380 3.120 22.260 22.520 .327
-1.800 3.900 22.740 23.142 1.869
-1.800 3.900 22.740 23.142 1.869
-2.220 4.080 23.040 23.504 1.556
-3.300 3.780 23.100 23.639 .943
-3.300 3.780 23.100 23.639 .943
-4.320 3.360 23.340 23.973 1.611
-4.320 3.360 23.340 23.973 1.611
-5.520 2.820 23.040 23.859 1.850
-5.520 2.820 23.040 23.859 1.850
-5.820 2.220 23.460 24.273 1.334
-5.820 2.220 23.460 24.273 1.334
-4.980 1.560 24.240 24.795 1.640
-4.980 1.560 24.240 24.795 2.136
-4.860 1.260 25.440 25.931 2.136
-4.860 1.260 25.440 25.931 1.543
-4.080 .960 27.360 27.679 1.543
-4.080 .960 27.360 27.679 2.165
-3.060 1.080 29.520 29.698 2.165
-3.060 1.080 29.520 29.698 2.433
-2.220 2.040 31.980 32.122 2.433
-2.220 2.040 31.980 32.122 .272
-.120 2.520 34.380 34.472 2.192
-.120 2.520 34.380 34.472 2.192
1.380 3.120 37.440 37.595 -3.114
1.380 3.120 37.440 37.595 -3.114
2.820 3.300 40.680 40.911 -.196
2.820 3.300 40.680 40.911 -.196
4.320 1.920 43.980 44.233 2.945
4.320 1.920 43.980 44.233 2.945
5.880 .180 47.640 48.002 -2.729
5.880 .180 47.640 48.002 -1.860
7.620 -2.520 50.160 50.798 -1.860
7.620 -2.520 50.160 50.798 -2.506
8.940 -6.000 51.180 52.300 -2.506
8.940 -6.000 51.180 52.300 -2.711
9.660 -9.420 50.820 52.581 -2.711
9.660 -9.420 50.820 52.581 -2.486
10.260 -12.360 49.740 52.270 -2.486
10.260 -12.360 49.740 52.270 -2.912
11.460 -14.700 47.160 50.710 -2.727
11.460 -14.700 47.160 50.710 -2.727
12.360 -15.840 44.400 48.734 -2.478
12.360 -15.840 44.400 48.734 -2.478
13.560 -16.380 41.760 46.862 -2.763
13.560 -16.380 41.760 46.862 -2.763
13.320 -16.740 38.460 44.009 -2.625
13.320 -16.740 38.460 44.009 -2.625
12.060 -16.620 35.820 41.289 -2.576
12.060 -16.620 35.820 41.289 -2.722
10.920 -16.440 33.660 39.019 -2.722
10.920 -16.440 33.660 39.019 -2.770
10.200 -15.420 30.840 35.957 -2.770
10.200 -15.420 30.840 35.957 -2.697
10.320 -13.800 28.680 33.459 -2.697
10.320 -13.800 28.680 33.459 -2.770
10.200 -11.640 26.520 30.706 -2.732
10.200 -11.640 26.520 30.706 -2.668
9.780 -9.180 24.540 27.967 -2.482
9.780 -9.180 24.540 27.967 -2.482
8.940 -6.360 23.760 26.171 -2.639
8.940 -6.360 23.760 26.171 -2.639
8.520 -3.900 23.040 24.873 -2.467
8.520 -3.900 23.040 24.873 -2.467
8.580 -2.940 22.860 24.593 -2.325
8.580 -2.940 22.860 24.593 -2.142
8.580 -2.400 23.040 24.703 -2.142
8.580 -2.400 23.040 24.703 -2.258
8.460 -3.960 23.520 25.307 -2.258
8.460 -3.960 23.520 25.307 -2.537
8.040 -5.940 23.820 25.832 -2.537
8.040 -5.940 23.820 25.832 -2.430
7.500 -7.980 24.000 26.380 -2.430
7.500 -7.980 24.000 26.380 -2.722
8.160 -10.560 24.120 27.566 -2.699
8.160 -10.560 24.120 27.566 -2.699
9.360 -12.780 23.520 28.357 -2.571
9.360 -12.780 23.520 28.357 -2.571
10.740 -15.180 23.100 29.655 -2.656
10.740 -15.180 23.100 29.655 -2.656
12.660 -16.980 21.600 30.252 -2.640
12.660 -16.980 21.600 30.252 -2.640
15.120 -18.240 19.560 30.723 -2.692
15.120 -18.240 19.560 30.723 -2.598
19.020 -17.760 16.980 31.072 -2.598
19.020 -17.760 16.980 31.072 -2.426
24.780 -14.400 14.160 31.967 -2.426
24.780 -14.400 14.160 31.967 -2.128
32.100 -8.640 12.660 35.572 -2.128
32.100 -8.640 12.660 35.572 -1.863
39.480 -.300 11.880 41.230 -1.603
39.480 -.300 11.880 41.230 -1.603
44.460 10.560 11.100 47.026 -1.384
44.460 10.560 11.100 47.026 -1.384
46.500 23.280 11.400 53.237 -1.137
46.500 23.280 11.400 53.237 -1.137
45.240 35.220 10.860 58.353 -1.111
45.240 35.220 10.860 58.353 -1.111
42.060 45.300 10.320 62.671 -.958
42.060 45.300 10.320 62.671 -.812
39.000 52.440 12.000 66.445 -.812
39.000 52.440 12.000 66.445 -.671
37.140 55.500 14.880 68.418 -.671
37.140 55.500 14.880 68.418 -.614
36.780 56.640 19.140 70.194 -.614
36.780 56.640 19.140 70.194 -.608
36.900 56.460 24.480 71.754 -.608
36.900 56.460 24.480 71.754 -.651
37.020 55.680 29.220 72.970 -.575
37.020 55.680 29.220 72.970 -.575
36.120 54.360 32.340 72.839 -.672
36.120 54.360 32.340 72.839 -.672
34.860 52.980 35.040 72.456 -.647
34.860 52.980 35.040 72.456 -.647
33.420 51.120 36.600 71.202 -.654
33.420 51.120 36.600 71.202 -.654
32.760 47.220 36.780 68.233 -.705
32.760 47.220 36.780 68.233 -.705
32.880 42.720 36.000 64.824 -.647
32.880 42.720 36.000 64.824 -.663
32.520 37.740 33.780 60.191 -.663
32.520 37.740 33.780 60.191 -.802
32.400 32.820 30.900 55.513 -.802
32.400 32.820 30.900 55.513 -.878
31.560 29.640 28.080 51.605 -.878
31.560 29.640 28.080 51.605 -.841
31.320 27.480 26.160 49.198 -.967
31.320 27.480 26.160 49.198 -.967
31.440 26.400 24.720 47.922 -.958
31.440 26.400 24.720 47.922 -.958
31.020 26.700 23.340 47.116 -.833
31.020 26.700 23.340 47.116 -.833
30.660 28.140 22.260 47.195 -.828
30.660 28.140 22.260 47.195 -.828
29.640 30.060 20.940 47.123 -.982
29.640 30.060 20.940 47.123 -.864
29.040 32.580 20.040 48.025 -.864
29.040 32.580 20.040 48.025 -.784
28.800 35.280 19.800 49.660 -.784
28.800 35.280 19.800 49.660 -.832
28.860 36.960 20.400 51.138 -.832
28.860 36.960 20.400 51.138 -.729
28.860 37.860 21.180 52.104 -.729
28.860 37.860 21.180 52.104 -.648
28.260 38.280 22.920 52.814 -.678
28.260 38.280 22.920 52.814 -.678
27.660 38.280 24.960 53.418 -.755
27.660 38.280 24.960 53.418 -.755
27.180 38.280 27.180 54.248 -.754
27.180 38.280 27.180 54.248 -.754
27.000 37.860 30.000 55.339 -.801
27.000 37.860 30.000 55.339 -.776
27.180 36.420 32.040 55.603 -.776
27.180 36.420 32.040 55.603 -.597
27.420 34.560 34.140 55.783 -.597
27.420 34.560 34.140 55.783 -.815
27.420 32.640 35.880 55.719 -.815
27.420 32.640 35.880 55.719 -.848
27.240 31.260 37.320 55.785 -.848
27.240 31.260 37.320 55.785 -.962
26.880 29.400 38.820 55.623 -.944
26.880 29.400 38.820 55.623 -.944
26.580 27.060 39.420 54.705 -.933
26.580 27.060 39.420 54.705 -.933
26.100 24.960 39.780 53.728 -.797
26.100 24.960 39.780 53.728 -.797
25.320 23.100 39.240 52.101 -1.136
25.320 23.100 39.240 52.101 -1.136
24.960 22.500 37.920 50.667 -.899
24.960 22.500 37.920 50.667 -.910
24.780 22.680 36.960 49.945 -.910
24.780 22.680 36.960 49.945 -1.038
24.540 22.800 35.820 49.042 -1.038
24.540 22.800 35.820 49.042 -.992
24.600 23.160 35.340 48.892 -.992
24.600 23.160 35.340 48.892 -.844
24.720 24.060 34.860 49.043 -.844
24.720 24.060 34.860 49.043 -.976
24.900 25.860 34.200 49.582 -.856
24.900 25.860 34.200 49.582 -.856
24.840 28.620 33.840 50.806 -.764
24.840 28.620 33.840 50.806 -.764
25.200 31.740 33.900 52.836 -.728
25.200 31.740 33.900 52.836 -.728
25.620 34.560 34.560 55.183 -.742
25.620 34.560 34.560 55.183 -.742
26.340 36.720 35.760 57.628 -.608
26.340 36.720 35.760 57.628 -.706
27.180 38.460 36.540 59.608 -.706
27.540 39.840 37.200 61.070 -.667
27.540 39.840 37.200 61.070 -.667
27.780 40.860 37.980 62.320 -.714
27.780 40.860 37.980 62.320 -.714
27.840 40.620 39.120 62.892 -.689
27.840 40.620 39.120 62.892 -.665
28.080 39.120 41.160 63.348 -.665
28.080 39.120 41.160 63.348 -.633
27.840 36.900 42.660 62.901 -.633
27.840 36.900 42.660 62.901 -.687
27.480 34.020 43.560 61.725 -.687
27.480 34.020 43.560 61.725 -.738
26.700 31.620 43.500 60.041 -.738
26.700 31.620 43.500 60.041 -.815
25.740 29.520 42.300 57.648 -.893
25.740 29.520 42.300 57.648 -.893
25.020 27.420 40.740 55.114 -.851
25.020 27.420 40.740 55.114 -.851
24.060 26.040 38.700 52.485 -1.084
24.060 26.040 38.700 52.485 -1.084
23.280 25.260 35.700 49.543 -.764
23.280 25.260 35.700 49.543 -.764
22.740 24.600 32.700 46.814 -.884
22.740 24.600 32.700 46.814 -.908
22.020 24.540 29.280 44.095 -.908
22.020 24.540 29.280 44.095 -.961
21.540 24.240 26.460 41.853 -.961
21.540 24.240 26.460 41.853 -.788
20.760 24.120 24.540 40.187 -.788
20.760 24.120 24.540 40.187 -.906
20.460 24.660 22.320 39.050 -.906
20.460 24.660 22.320 39.050 -.647
20.280 26.340 21.360 39.514 -.626
20.280 26.340 21.360 39.514 -.626
19.740 29.220 20.160 40.619 -.637
19.740 29.220 20.160 40.619 -.637
19.260 33.180 19.560 43.063 -.594
19.260 33.180 19.560 43.063 -.594
17.640 37.620 19.320 45.822 -.595
17.640 37.620 19.320 45.822 -.595
14.580 41.820 18.960 48.176 -.472
14.580 41.820 18.960 48.176 -.254
11.400 45.240 18.660 50.248 -.254
11.400 45.240 18.660 50.248 -.217
7.800 47.580 19.440 51.987 -.217
7.800 47.580 19.440 51.987 -.122
4.620 49.740 20.760 54.096 -.122
4.620 49.740 20.760 54.096 -.073
3.000 50.520 22.200 55.264 -.042
3.000 50.520 22.200 55.264 -.091
2.100 50.880 23.940 56.270 -.046
2.100 50.880 23.940 56.270 -.046
1.320 51.660 25.080 57.441 .006
1.320 51.660 25.080 57.441 .006
.600 51.780 26.040 57.962 .014
.600 51.780 26.040 57.962 .014
-.720 52.440 26.880 58.932 .037
-.720 52.440 26.880 58.932 .037
-2.460 53.340 27.660 60.136 .037
-2.460 53.340 27.660 60.136 -.005
-3.360 53.280 27.360 59.988 -.005
-3.360 53.280 27.360 59.988 .072
-3.660 53.160 26.460 59.494 .072
-3.660 53.160 26.460 59.494 .128
-3.000 52.560 25.620 58.549 .128
-3.000 52.560 25.620 58.549 .071
-2.160 51.360 24.780 57.066 .091
-2.160 51.360 24.780 57.066 .091
-1.920 49.980 24.360 55.634 .079
-1.920 49.980 24.360 55.634 .079
-1.920 48.840 24.300 54.585 -.035
-1.920 48.840 24.300 54.585 -.035
-1.860 47.940 23.880 53.591 .064
-1.860 47.940 23.880 53.591 .064
-2.100 47.820 23.400 53.280 .086
-2.100 47.820 23.400 53.280 .083
-2.460 48.540 23.040 53.787 .083
-2.460 48.540 23.040 53.787 .096
-3.600 49.860 22.740 54.919 .096
-3.600 49.860 22.740 54.919 .088
-5.040 51.780 22.440 56.658 .088
-5.040 51.780 22.440 56.658 .044
-5.880 53.700 22.320 58.450 .044
-5.880 53.700 22.320 58.450 .129
-6.240 55.020 21.480 59.393 .115
-6.240 55.020 21.480 59.393 .115
-6.480 55.860 20.460 59.841 .191
-6.480 55.860 20.460 59.841 .191
-6.420 55.800 18.780 59.225 .176
-6.420 55.800 18.780 59.225 .176
-7.260 55.500 16.320 58.304 .134
-7.260 55.500 16.320 58.304 .117
-8.100 54.900 13.980 57.228 .117
-8.100 54.900 13.980 57.228 .194
-8.340 53.520 10.860 55.244 .194
-8.340 53.520 10.860 55.244 .157
-8.580 53.040 7.920 54.310 .157
-8.580 53.040 7.920 54.310 .177
-8.880 52.020 4.500 52.964 .177
-8.880 52.020 4.500 52.964 .176
-9.360 51.840 .720 52.683 .181
-9.360 51.840 .720 52.683 .181
-10.140 53.820 -2.040 54.805 .187
-10.140 53.820 -2.040 54.805 .187
-10.020 55.620 -4.260 56.676 .182
-10.020 55.620 -4.260 56.676 .182
-9.060 58.500 -5.280 59.432 .178
-9.060 58.500 -5.280 59.432 .178
-7.260 61.620 -4.740 62.227 .154
-7.260 61.620 -4.740 62.227 .117
-5.820 63.540 -3.420 63.898 .117
-5.820 63.540 -3.420 63.898 .087
-5.340 64.800 -.960 65.027 .087
-5.340 64.800 -.960 65.027 .081
-4.320 65.580 2.160 65.758 .081
-4.320 65.580 2.160 65.758 .065
-3.840 65.100 5.040 65.408 .065
-3.840 65.100 5.040 65.408 .062
-2.340 63.960 8.220 64.528 .033
-2.340 63.960 8.220 64.528 .033
-.180 62.760 10.740 63.673 .037
-.180 62.760 10.740 63.673 .037
1.500 60.840 13.200 62.274 -.003
1.500 60.840 13.200 62.274 -.003
3.240 59.520 15.780 61.661 -.014
3.240 59.520 15.780 61.661 -.039
5.340 58.320 18.420 61.392 -.061
5.340 58.320 18.420 61.392 -.085
7.800 57.480 21.000 61.691 -.085
7.800 57.480 21.000 61.691 -.165
