X Y Z F A
20.640 -47.400 -64.680 82.803 -2.609
19.980 -49.020 -61.500 81.144 -2.918
19.980 -49.020 -61.500 81.144 -2.918
18.000 -50.760 -57.480 78.769 -2.685
18.000 -50.760 -57.480 78.769 -2.685
15.360 -50.400 -54.840 76.049 -2.737
15.360 -50.400 -54.840 76.049 -2.737
12.660 -50.340 -51.960 73.445 -2.853
12.660 -50.340 -51.960 73.445 -2.899
9.600 -50.820 -48.480 70.888 -2.899
9.600 -50.820 -48.480 70.888 -2.858
8.040 -49.140 -46.980 68.458 -2.858
8.040 -49.140 -46.980 68.458 -2.951
7.560 -47.760 -45.540 66.423 -2.951
7.560 -47.760 -45.540 66.423 -2.990
6.300 -46.500 -43.560 64.027 -2.990
6.300 -46.500 -43.560 64.027 -2.982
5.580 -43.920 -43.380 61.983 -2.968
5.580 -43.920 -43.380 61.983 -2.968
4.260 -42.720 -42.600 60.481 -2.668
4.260 -42.720 -42.600 60.481 -2.668
3.840 -41.220 -41.340 58.505 -2.938
3.840 -41.220 -41.340 58.505 -2.938
4.620 -39.000 -41.220 56.934 -3.027
4.620 -39.000 -41.220 56.934 -3.107
5.040 -37.260 -40.080 54.956 -3.107
5.040 -37.260 -40.080 54.956 -2.976
5.700 -35.340 -38.580 52.629 -2.976
5.700 -35.340 -38.580 52.629 -2.947
5.520 -33.420 -37.860 50.801 -2.947
5.520 -33.420 -37.860 50.801 -2.993
5.220 -32.580 -36.600 49.277 -2.993
5.220 -32.580 -36.600 49.277 -2.948
5.400 -31.440 -35.400 47.653 -2.844
5.400 -31.440 -35.400 47.653 -2.844
5.640 -30.840 -34.260 46.440 -2.921
5.640 -30.840 -34.260 46.440 -2.921
6.120 -30.660 -32.760 45.285 -2.956
6.120 -30.660 -32.760 45.285 -2.956
6.240 -30.180 -30.720 43.514 -2.873
6.240 -30.180 -30.720 43.514 -2.873
6.060 -30.120 -28.800 42.111 -2.882
6.060 -30.120 -28.800 42.111 -2.779
6.360 -29.880 -27.120 40.850 -2.779
6.360 -29.880 -27.120 40.850 -2.839
6.420 -29.700 -24.540 39.058 -2.839
6.420 -29.700 -24.540 39.058 -2.922
6.660 -29.340 -22.980 37.859 -2.922
6.660 -29.340 -22.980 37.859 -2.908
7.320 -28.800 -20.940 36.353 -2.818
7.320 -28.800 -20.940 36.353 -2.818
7.140 -28.140 -19.200 34.806 -2.878
7.140 -28.140 -19.200 34.806 -2.878
7.080 -27.480 -18.540 33.897 -2.891
7.080 -27.480 -18.540 33.897 -2.891
6.840 -27.000 -17.640 32.969 -2.838
6.840 -27.000 -17.640 32.969 -2.838
7.080 -26.040 -18.420 32.673 -2.822
7.080 -26.040 -18.420 32.673 -2.899
7.980 -25.620 -19.440 33.136 -2.899
7.980 -25.620 -19.440 33.136 -2.815
8.400 -25.920 -20.580 34.146 -2.815
8.400 -25.920 -20.580 34.146 -2.820
8.700 -25.980 -22.740 35.606 -2.820
8.700 -25.980 -22.740 35.606 -2.761
8.640 -27.240 -24.120 37.396 -2.761
8.640 -27.240 -24.120 37.396 -2.822
8.220 -28.380 -24.960 38.678 -2.804
8.220 -28.380 -24.960 38.678 -2.804
8.520 -28.920 -26.340 40.034 -2.798
8.520 -28.920 -26.340 40.034 -2.798
9.360 -29.940 -26.940 41.349 -2.875
9.360 -29.940 -26.940 41.349 -2.875
9.420 -31.080 -27.600 42.620 -2.801
9.420 -31.080 -27.600 42.620 -2.833
9.660 -31.980 -28.740 44.068 -2.833
9.660 -31.980 -28.740 44.068 -2.690
9.420 -33.240 -29.340 45.326 -2.690
9.420 -33.240 -29.340 45.326 -2.702
9.000 -34.680 -29.880 46.653 -2.702
9.000 -34.680 -29.880 46.653 -2.844
9.660 -35.220 -31.020 47.917 -2.844
9.660 -35.220 -31.020 47.917 -2.960
9.720 -36.360 -31.680 49.195 -2.822
9.720 -36.360 -31.680 49.195 -2.822
10.200 -36.900 -32.880 50.465 -2.862
10.200 -36.900 -32.880 50.465 -2.862
10.260 -36.840 -34.020 51.184 -2.870
10.260 -36.840 -34.020 51.184 -2.870
9.780 -37.200 -34.440 51.629 -2.888
9.780 -37.200 -34.440 51.629 -2.888
9.960 -37.080 -34.920 51.899 -2.760
9.960 -37.080 -34.920 51.899 -2.870
9.780 -36.780 -34.620 51.449 -2.870
9.780 -36.780 -34.620 51.449 -2.887
9.420 -37.380 -34.140 51.493 -2.887
9.420 -37.380 -34.140 51.493 -2.868
8.940 -38.100 -33.300 51.385 -2.868
8.940 -38.100 -33.300 51.385 -2.888
7.740 -38.940 -32.220 51.131 -2.673
7.740 -38.940 -32.220 51.131 -2.673
6.540 -39.840 -30.900 50.841 -2.901
6.540 -39.840 -30.900 50.841 -2.901
6.000 -40.080 -29.700 50.244 -2.979
6.000 -40.080 -29.700 50.244 -2.979
5.520 -40.080 -28.620 49.558 -3.079
5.520 -40.080 -28.620 49.558 -3.079
5.340 -40.620 -26.400 48.739 -2.929
5.340 -40.620 -26.400 48.739 -2.989
4.680 -40.740 -24.780 47.913 -2.989
4.680 -40.740 -24.780 47.913 -3.024
3.180 -40.920 -22.800 46.951 -3.024
3.180 -40.920 -22.800 46.951 -3.043
2.160 -40.380 -20.640 45.401 -3.043
2.160 -40.380 -20.640 45.401 -3.026
1.500 -38.100 -19.800 42.964 -3.071
1.500 -38.100 -19.800 42.964 -3.071
1.440 -35.940 -18.180 40.302 -3.058
1.440 -35.940 -18.180 40.302 -3.058
1.440 -32.820 -16.800 36.898 -3.096
1.440 -32.820 -16.800 36.898 -3.096
.960 -29.760 -16.560 34.071 -3.117
.960 -29.760 -16.560 34.071 -3.117
.300 -26.760 -16.560 31.471 -2.991
.300 -26.760 -16.560 31.471 -2.991
-.540 -24.600 -16.560 29.659 -3.074
-.540 -24.600 -16.560 29.659 3.119
-.540 -22.500 -17.520 28.522 3.119
-.540 -22.500 -17.520 28.522 3.104
-.600 -21.420 -17.700 27.793 3.104
-.600 -21.420 -17.700 27.793 3.134
.000 -21.420 -17.400 27.597 3.134
.000 -21.420 -17.400 27.597 -3.135
.120 -21.480 -18.120 28.102 3.126
.300 -22.440 -17.940 28.731 3.126
.300 -22.440 -17.940 28.731 -3.116
.300 -22.440 -17.940 28.731 -3.116
.540 -24.060 -17.340 29.662 -3.048
.540 -24.060 -17.340 29.662 -3.048
.300 -25.740 -17.700 31.240 3.137
.300 -25.740 -17.700 31.240 3.137
.900 -27.600 -17.280 32.576 -3.093
.900 -27.600 -17.280 32.576 -3.088
.540 -29.940 -16.980 34.424 -3.088
.000 -31.680 -17.460 36.173 -3.100
.000 -31.680 -17.460 36.173 -3.100
-.540 -33.960 -17.340 38.135 -2.971
-.540 -33.960 -17.340 38.135 -2.971
-.840 -35.880 -17.940 40.124 -3.117
-.840 -35.880 -17.940 40.124 -3.117
.060 -37.440 -18.480 41.752 3.121
.060 -37.440 -18.480 41.752 3.093
1.140 -39.060 -19.260 43.565 3.093
1.140 -39.060 -19.260 43.565 -3.100
2.580 -39.780 -19.800 44.510 -3.100
2.580 -39.780 -19.800 44.510 -3.079
4.020 -40.140 -21.240 45.591 -3.079
4.020 -40.140 -21.240 45.591 -3.039
5.160 -39.960 -22.200 46.003 -3.002
5.160 -39.960 -22.200 46.003 -3.002
7.200 -38.820 -23.520 45.957 -2.975
7.200 -38.820 -23.520 45.957 -2.975
9.900 -37.680 -24.600 46.076 -2.959
9.900 -37.680 -24.600 46.076 -2.959
12.480 -36.360 -24.540 45.607 -2.881
12.480 -36.360 -24.540 45.607 -2.881
14.400 -35.700 -24.540 45.652 -2.816
14.400 -35.700 -24.540 45.652 -2.696
16.140 -35.280 -23.760 45.494 -2.696
16.140 -35.280 -23.760 45.494 -2.672
17.460 -35.040 -22.260 45.035 -2.672
17.460 -35.040 -22.260 45.035 -2.600
19.200 -34.620 -21.600 45.097 -2.600
19.200 -34.620 -21.600 45.097 -2.617
21.660 -33.420 -20.460 44.773 -2.667
21.660 -33.420 -20.460 44.773 -2.667
23.820 -32.460 -18.480 44.301 -2.460
23.820 -32.460 -18.480 44.301 -2.460
25.920 -31.020 -17.880 44.202 -2.458
25.920 -31.020 -17.880 44.202 -2.458
27.000 -30.180 -16.860 43.864 -2.469
27.000 -30.180 -16.860 43.864 -2.469
28.200 -29.460 -15.900 43.771 -2.391
28.200 -29.460 -15.900 43.771 -2.315
28.620 -28.500 -16.500 43.630 -2.315
28.620 -28.500 -16.500 43.630 -2.268
28.500 -27.960 -17.280 43.504 -2.268
28.500 -27.960 -17.280 43.504 -2.350
28.080 -27.420 -18.660 43.457 -2.350
28.080 -27.420 -18.660 43.457 -2.310
26.640 -27.060 -20.820 43.306 -2.310
26.640 -27.060 -20.820 43.306 -2.333
25.800 -26.700 -22.740 43.539 -2.338
25.800 -26.700 -22.740 43.539 -2.338
24.600 -26.880 -23.640 43.434 -2.354
24.600 -26.880 -23.640 43.434 -2.354
23.820 -26.580 -24.240 43.145 -2.357
23.820 -26.580 -24.240 43.145 -2.357
23.040 -26.880 -25.260 43.491 -2.475
23.040 -26.880 -25.260 43.491 -2.475
21.600 -27.660 -25.680 43.487 -2.322
21.600 -27.660 -25.680 43.487 -2.420
20.160 -27.540 -26.760 43.370 -2.420
20.160 -27.540 -26.760 43.370 -2.518
18.420 -28.500 -27.480 43.666 -2.518
18.420 -28.500 -27.480 43.666 -2.458
17.400 -28.500 -28.080 43.629 -2.458
17.400 -28.500 -28.080 43.629 -2.448
16.800 -27.960 -29.160 43.753 -2.641
16.800 -27.960 -29.160 43.753 -2.641
16.140 -28.260 -29.940 44.221 -2.604
16.140 -28.260 -29.940 44.221 -2.604
15.840 -28.320 -30.900 44.808 -2.592
15.840 -28.320 -30.900 44.808 -2.592
14.940 -28.440 -32.040 45.372 -2.577
14.940 -28.440 -32.040 45.372 -2.577
13.980 -28.680 -33.600 46.335 -2.633
13.980 -28.680 -33.600 46.335 -2.595
13.320 -28.380 -35.160 47.107 -2.595
13.320 -28.380 -35.160 47.107 -2.640
11.940 -27.660 -37.020 47.730 -2.640
11.940 -27.660 -37.020 47.730 -2.840
11.220 -27.360 -38.040 48.182 -2.840
11.220 -27.360 -38.040 48.182 -2.649
10.380 -27.480 -38.640 48.538 -2.737
10.380 -27.480 -38.640 48.538 -2.737
9.180 -27.480 -39.420 48.922 -2.785
9.180 -27.480 -39.420 48.922 -2.785
8.160 -27.480 -39.600 48.887 -2.717
8.160 -27.480 -39.600 48.887 -2.717
6.480 -27.660 -40.320 49.323 -2.836
6.480 -27.660 -40.320 49.323 -2.836
4.680 -27.360 -40.800 49.347 -3.013
4.680 -27.360 -40.800 49.347 -2.995
3.420 -27.540 -40.620 49.195 -2.995
3.420 -27.540 -40.620 49.195 -3.015
2.520 -27.120 -40.920 49.156 -3.015
2.520 -27.120 -40.920 49.156 -2.902
1.560 -26.640 -40.320 48.351 -2.902
1.560 -26.640 -40.320 48.351 -3.064
.540 -26.280 -39.360 47.330 -3.064
.540 -26.280 -39.360 47.330 -2.945
-.660 -25.740 -39.120 46.833 3.138
-.660 -25.740 -39.120 46.833 3.138
-1.680 -25.440 -39.060 46.644 -3.075
-1.680 -25.440 -39.060 46.644 -3.075
-2.640 -25.440 -39.000 46.639 3.048
-2.640 -25.440 -39.000 46.639 3.048
-3.060 -25.500 -39.600 47.199 3.009
-3.060 -25.500 -39.600 47.199 3.009
-3.240 -25.380 -40.140 47.601 3.098
-3.240 -25.380 -40.140 47.601 2.975
-3.240 -26.760 -39.180 47.557 2.975
-3.240 -26.760 -39.180 47.557 3.051
-3.300 -27.480 -39.360 48.117 3.051
-3.300 -27.480 -39.360 48.117 2.994
-2.820 -28.380 -39.180 48.461 2.994
-2.820 -28.380 -39.180 48.461 3.026
-2.940 -29.880 -37.560 48.085 3.003
-2.940 -29.880 -37.560 48.085 3.003
-3.060 -29.940 -37.320 47.943 -3.094
-3.060 -29.940 -37.320 47.943 -3.094
-2.640 -30.180 -35.760 46.868 3.043
-2.640 -30.180 -35.760 46.868 3.043
-2.460 -30.360 -32.700 44.689 3.117
-2.460 -30.360 -32.700 44.689 3.117
-1.260 -29.880 -31.020 43.089 3.109
-1.260 -29.880 -31.020 43.089 3.105
.240 -29.700 -28.260 40.997 3.105
.240 -29.700 -28.260 40.997 3.135
1.320 -29.760 -25.260 39.057 3.135
1.980 -30.300 -22.980 38.080 -3.048
1.980 -30.300 -22.980 38.080 -3.048
2.700 -31.260 -20.400 37.425 -2.952
2.700 -31.260 -20.400 37.425 -3.011
3.480 -32.880 -18.000 37.646 -3.011
3.480 -32.880 -18.000 37.646 -3.036
4.920 -35.160 -16.140 38.999 -3.036
4.920 -35.160 -16.140 38.999 -2.973
6.180 -37.560 -14.820 40.848 -2.973
6.180 -37.560 -14.820 40.848 -2.946
7.200 -40.260 -13.800 43.164 -2.946
7.200 -40.260 -13.800 43.164 -2.942
7.740 -43.140 -13.680 45.914 -2.925
7.740 -43.140 -13.680 45.914 -2.925
8.520 -45.540 -13.800 48.342 -2.933
8.520 -45.540 -13.800 48.342 -2.933
9.780 -47.040 -15.240 50.405 -2.935
9.780 -47.040 -15.240 50.405 -2.935
10.560 -48.360 -17.460 52.489 -2.945
10.560 -48.360 -17.460 52.489 -2.945
11.040 -49.140 -19.020 53.837 -2.914
11.040 -49.140 -19.020 53.837 -2.902
10.680 -49.140 -21.660 54.754 -2.902
10.680 -49.140 -21.660 54.754 -2.922
9.780 -49.080 -24.060 55.528 -2.922
9.780 -49.080 -24.060 55.528 -2.928
9.420 -48.300 -25.920 55.619 -2.928
9.420 -48.300 -25.920 55.619 -2.896
10.320 -46.740 -28.380 55.647 -2.896
10.320 -46.740 -28.380 55.647 -2.921
11.760 -45.120 -30.660 55.805 -2.903
11.760 -45.120 -30.660 55.805 -2.903
12.960 -43.800 -32.040 55.794 -2.840
12.960 -43.800 -32.040 55.794 -2.840
13.500 -42.000 -33.660 55.491 -2.818
13.500 -42.000 -33.660 55.491 -2.818
12.840 -40.200 -34.500 54.508 -2.578
12.840 -40.200 -34.500 54.508 -2.730
11.820 -37.680 -35.160 52.875 -2.730
11.820 -37.680 -35.160 52.875 -2.811
11.040 -34.980 -35.700 51.186 -2.811
11.040 -34.980 -35.700 51.186 -2.931
10.260 -33.060 -35.940 49.899 -2.931
10.260 -33.060 -35.940 49.899 -2.811
9.420 -31.740 -36.360 49.175 -2.811
9.420 -31.740 -36.360 49.175 -2.791
8.460 -31.800 -36.540 49.173 -2.791
8.460 -31.800 -36.540 49.173 -2.865
7.440 -33.120 -37.380 50.493 -2.886
7.440 -33.120 -37.380 50.493 -2.886
6.780 -35.280 -37.380 51.845 -2.762
6.780 -35.280 -37.380 51.845 -2.762
6.540 -37.800 -37.620 53.730 -2.912
6.540 -37.800 -37.620 53.730 -2.912
6.120 -41.220 -37.620 56.141 -2.881
6.120 -41.220 -37.620 56.141 -2.945
6.600 -43.680 -37.320 57.830 -2.945
6.600 -43.680 -37.320 57.830 -2.874
8.940 -45.060 -37.740 59.453 -2.874
8.940 -45.060 -37.740 59.453 -2.851
13.200 -45.960 -38.520 61.403 -2.851
13.200 -45.960 -38.520 61.403 -2.762
20.100 -43.860 -39.960 62.646 -2.762
20.100 -43.860 -39.960 62.646 -2.644
28.440 -39.240 -41.160 63.583 -2.451
28.440 -39.240 -41.160 63.583 -2.451
36.240 -33.420 -42.120 64.841 -2.250
36.240 -33.420 -42.120 64.841 -2.250
42.240 -24.540 -43.080 65.133 -2.226
42.240 -24.540 -43.080 65.133 -2.226
46.020 -15.660 -42.780 64.755 -2.119
46.020 -15.660 -42.780 64.755 -2.119
47.820 -7.560 -41.880 64.014 -1.727
47.820 -7.560 -41.880 64.014 -1.550
47.700 .840 -39.960 62.232 -1.550
47.700 .840 -39.960 62.232 -1.649
46.260 7.320 -36.660 59.477 -1.649
46.260 7.320 -36.660 59.477 -1.439
44.760 11.760 -32.700 56.666 -1.439
44.760 11.760 -32.700 56.666 -1.226
43.020 15.000 -28.380 53.676 -1.226
43.020 15.000 -28.380 53.676 -1.151
41.340 16.380 -25.260 51.141 -1.211
41.340 16.380 -25.260 51.141 -1.211
40.440 16.680 -22.860 49.358 -1.133
40.440 16.680 -22.860 49.358 -1.133
39.300 16.680 -20.640 47.421 -1.127
39.300 16.680 -20.640 47.421 -1.127
38.340 15.960 -19.440 45.854 -1.188
38.340 15.960 -19.440 45.854 -1.116
37.680 14.520 -17.760 44.114 -1.116
37.680 14.520 -17.760 44.114 -1.202
36.540 11.580 -16.740 41.827 -1.202
36.540 11.580 -16.740 41.827 -1.315
35.640 8.580 -16.740 40.300 -1.315
35.640 8.580 -16.740 40.300 -1.292
34.620 5.520 -17.520 39.191 -1.399
34.620 5.520 -17.520 39.191 -1.399
33.360 3.300 -19.260 38.662 -1.625
33.360 3.300 -19.260 38.662 -1.625
32.760 1.920 -21.120 39.025 -1.539
32.760 1.920 -21.120 39.025 -1.539
32.340 1.200 -23.460 39.971 -1.508
32.340 1.200 -23.460 39.971 -1.508
31.860 .720 -25.380 40.740 -1.659
31.860 .720 -25.380 40.740 -1.659
31.320 .120 -27.060 41.391 -1.616
31.320 .120 -27.060 41.391 -1.524
30.840 .960 -28.740 42.167 -1.524
30.840 .960 -28.740 42.167 -1.499
30.300 2.940 -29.640 42.488 -1.499
30.300 2.940 -29.640 42.488 -1.616
30.060 4.980 -30.000 42.760 -1.616
30.060 4.980 -30.000 42.760 -1.337
30.000 7.080 -29.820 42.888 -1.326
30.000 7.080 -29.820 42.888 -1.326
29.820 7.740 -29.280 42.502 -1.536
29.820 7.740 -29.280 42.502 -1.536
30.240 7.560 -28.560 42.276 -1.332
30.240 7.560 -28.560 42.276 -1.332
30.420 7.740 -27.660 41.837 -1.315
30.420 7.740 -27.660 41.837 -1.315
30.300 7.980 -26.760 41.205 -1.472
30.300 7.980 -26.760 41.205 -1.388
30.180 8.100 -25.560 40.370 -1.388
30.180 8.100 -25.560 40.370 -1.220
29.520 7.020 -24.300 38.874 -1.220
29.520 7.020 -24.300 38.874 -1.280
29.340 5.160 -23.100 37.697 -1.280
29.340 5.160 -23.100 37.697 -1.511
29.280 2.760 -22.200 36.848 -1.438
29.280 2.760 -22.200 36.848 -1.438
29.460 1.320 -21.300 36.378 -1.515
29.460 1.320 -21.300 36.378 -1.515
29.400 .120 -20.760 35.991 -1.690
29.400 .120 -20.760 35.991 -1.690
28.920 -1.140 -20.280 35.340 -1.581
28.920 -1.140 -20.280 35.340 -1.581
28.020 -2.940 -19.860 34.470 -1.645
28.020 -2.940 -19.860 34.470 -1.788
27.420 -5.640 -19.800 34.289 -1.788
27.420 -5.640 -19.800 34.289 -1.789
26.760 -7.860 -19.980 34.309 -1.789
26.520 -9.420 -20.340 34.724 -1.786
26.520 -9.420 -20.340 34.724 -1.786
26.940 -9.840 -21.060 35.582 -1.946
26.940 -9.840 -21.060 35.582 -1.946
26.880 -10.080 -21.180 35.675 -1.998
26.880 -10.080 -21.180 35.675 -1.877
26.760 -10.500 -21.780 36.065 -1.877
26.760 -10.500 -21.780 36.065 -1.891
26.460 -10.140 -22.140 35.960 -1.891
26.460 -10.140 -22.140 35.960 -2.030
26.460 -10.140 -22.140 35.960 -2.030
26.160 -9.180 -22.020 35.405 -1.924
26.160 -9.180 -22.020 35.405 -1.924
26.280 -7.320 -22.560 35.400 -1.783
26.880 -4.500 -22.020 35.038 -1.938
26.880 -4.500 -22.020 35.038 -1.938
27.300 -2.100 -21.780 34.987 -1.794
27.300 -2.100 -21.780 34.987 -1.794
27.780 -.180 -21.660 35.227 -1.587
27.780 -.180 -21.660 35.227 -1.587
27.840 .900 -20.760 34.740 -1.544
27.840 .900 -20.760 34.740 -1.657
28.320 2.280 -20.040 34.768 -1.657
28.320 2.280 -20.040 34.768 -1.505
28.740 3.600 -19.320 34.817 -1.505
28.740 3.600 -19.320 34.817 -1.426
29.280 5.280 -18.360 34.961 -1.426
29.280 5.280 -18.360 34.961 -1.510
29.580 7.140 -17.700 35.203 -1.510
29.580 7.140 -17.700 35.203 -1.373
29.340 7.320 -17.100 34.739 -1.297
29.340 7.320 -17.100 34.739 -1.297
29.580 6.720 -16.440 34.502 -1.298
29.580 6.720 -16.440 34.502 -1.298
29.580 4.860 -15.720 33.848 -1.422
29.580 4.860 -15.720 33.848 -1.422
29.820 2.760 -15.000 33.494 -1.407
29.820 2.760 -15.000 33.494 -1.465
29.760 1.080 -14.520 33.131 -1.465
29.760 1.080 -14.520 33.131 -1.607
29.280 -.540 -15.000 32.903 -1.607
29.280 -.540 -15.000 32.903 -1.625
28.440 -2.820 -15.840 32.676 -1.625
28.440 -2.820 -15.840 32.676 -1.634
27.720 -4.620 -17.460 33.085 -1.634
27.720 -4.620 -17.460 33.085 -1.798
27.000 -6.240 -19.680 33.989 -1.809
27.000 -6.240 -19.680 33.989 -1.809
26.280 -7.380 -21.780 34.921 -1.778
26.280 -7.380 -21.780 34.921 -1.778
26.100 -6.420 -24.720 36.517 -1.781
26.100 -6.420 -24.720 36.517 -1.781
25.500 -6.000 -27.600 38.053 -1.901
25.500 -6.000 -27.600 38.053 -1.901
24.900 -5.520 -30.300 39.605 -1.700
24.900 -5.520 -30.300 39.605 -1.722
