X Y Z F A
-2.820 -2.520 19.740 20.099 2.146
-1.380 -1.380 19.740 19.836 2.146
-1.380 -1.380 19.740 19.836 2.469
.000 -.360 19.140 19.143 2.469
.000 -.360 19.140 19.143 -.596
2.160 .960 18.180 18.333 -.596
2.160 .960 18.180 18.333 -1.715
3.180 2.460 17.340 17.800 -1.355
3.180 2.460 17.340 17.800 -1.355
4.680 3.540 16.620 17.626 -.266
4.680 3.540 16.620 17.626 -.266
6.120 5.280 17.040 18.860 -.941
6.120 5.280 17.040 18.860 -.941
7.320 5.820 17.400 19.754 -.837
7.320 5.820 17.400 19.754 -.837
9.360 6.240 17.580 20.871 -.625
9.360 6.240 17.580 20.871 -.625
10.680 6.120 17.340 21.265 -1.000
10.680 6.120 17.340 21.265 -1.231
12.960 5.820 15.360 20.923 -1.231
12.960 5.820 15.360 20.923 -.899
15.420 6.000 13.260 21.204 -.899
15.420 6.000 13.260 21.204 -1.352
17.820 5.820 10.920 21.695 -1.352
17.820 5.820 10.920 21.695 -1.293
20.820 6.120 7.740 23.040 -1.293
20.820 6.120 7.740 23.040 -1.225
23.820 5.820 4.380 24.909 -1.341
23.820 5.820 4.380 24.909 -1.341
26.040 4.620 .540 26.452 -1.391
26.040 4.620 .540 26.452 -1.391
28.440 4.260 -3.540 28.974 -1.395
28.440 4.260 -3.540 28.974 -1.395
30.540 2.580 -7.320 31.511 -1.424
30.540 2.580 -7.320 31.511 -1.467
31.680 .480 -10.140 33.267 -1.467
31.680 .480 -10.140 33.267 -1.530
33.300 -1.380 -12.480 35.589 -1.530
33.300 -1.380 -12.480 35.589 -1.562
34.020 -5.520 -13.620 37.059 -1.562
34.020 -5.520 -13.620 37.059 -1.682
33.600 -9.180 -13.800 37.466 -1.682
33.600 -9.180 -13.800 37.466 -1.814
32.280 -13.260 -13.140 37.289 -1.955
32.280 -13.260 -13.140 37.289 -1.955
29.880 -17.100 -10.560 36.010 -2.073
29.880 -17.100 -10.560 36.010 -2.073
27.540 -19.140 -7.260 34.315 -2.158
27.540 -19.140 -7.260 34.315 -2.158
25.440 -20.880 -3.540 33.101 -2.187
25.440 -20.880 -3.540 33.101 -2.187
23.700 -21.360 .180 31.906 -2.252
23.700 -21.360 .180 31.906 -2.305
21.900 -21.060 2.400 30.478 -2.305
21.900 -21.060 2.400 30.478 -2.344
20.100 -20.460 4.500 29.032 -2.344
20.100 -20.460 4.500 29.032 -2.377
18.240 -19.320 6.660 27.392 -2.377
18.240 -19.320 6.660 27.392 -2.405
16.860 -18.000 8.340 26.035 -2.405
16.860 -18.000 8.340 26.035 -2.387
15.660 -16.740 10.560 25.238 -2.461
15.660 -16.740 10.560 25.238 -2.461
14.040 -15.660 12.480 24.456 -2.430
14.040 -15.660 12.480 24.456 -2.430
13.380 -14.280 13.920 24.015 -2.454
13.380 -14.280 13.920 24.015 -2.454
12.540 -13.140 15.420 23.826 -2.481
12.540 -13.140 15.420 23.826 -2.481
12.660 -11.160 16.680 23.729 -2.427
12.660 -11.160 16.680 23.729 -2.263
13.380 -9.420 17.760 24.149 -2.263
13.380 -9.420 17.760 24.149 -2.276
13.200 -7.860 19.200 24.590 -2.276
13.200 -7.860 19.200 24.590 -2.141
13.260 -5.820 20.340 24.968 -2.141
13.260 -5.820 20.340 24.968 -2.006
13.260 -4.800 22.200 26.300 -2.006
13.260 -4.800 22.200 26.300 -2.180
13.320 -3.960 23.520 27.318 -1.986
13.320 -3.960 23.520 27.318 -1.986
14.280 -3.060 24.960 28.919 -1.604
14.280 -3.060 24.960 28.919 -1.604
14.880 -3.060 27.180 31.137 -1.944
14.880 -3.060 27.180 31.137 -1.944
15.180 -3.300 28.860 32.775 -1.938
15.180 -3.300 28.860 32.775 -1.938
15.240 -2.880 31.260 34.896 -1.475
15.240 -2.880 31.260 34.896 -2.089
15.120 -2.460 33.540 36.873 -2.089
15.120 -2.460 33.540 36.873 -1.950
14.700 -1.620 35.400 38.365 -1.950
14.700 -1.620 35.400 38.365 -1.467
14.580 -.420 36.720 39.511 -1.467
14.580 -.420 36.720 39.511 -1.988
14.580 -.360 37.200 39.957 -1.957
14.580 -.360 37.200 39.957 -1.957
14.460 -.240 36.360 39.131 -1.595
14.460 -.240 36.360 39.131 -1.595
15.000 -.480 35.340 38.395 -1.821
15.000 -.480 35.340 38.395 -1.821
15.300 -1.140 34.020 37.320 -2.035
15.300 -1.140 34.020 37.320 -2.035
16.380 -1.200 32.700 36.593 -1.567
16.380 -1.200 32.700 36.593 -2.046
-6.600 -.660 23.640 24.553 -2.046
-6.600 -.660 23.640 24.553 2.265
-6.780 -1.860 22.800 23.859 2.265
-6.780 -1.860 22.800 23.859 1.910
-6.300 -3.300 22.080 23.197 1.910
-6.300 -3.300 22.080 23.197 2.095
-6.480 -5.100 21.540 23.065 2.095
-6.480 -5.100 21.540 23.065 2.535
-6.060 -6.540 20.820 22.649 2.527
-6.060 -6.540 20.820 22.649 2.527
-4.860 -7.800 19.920 21.938 2.680
-4.860 -7.800 19.920 21.938 2.680
-4.320 -9.000 19.020 21.481 2.873
-4.320 -9.000 19.020 21.481 2.873
-4.140 -10.020 17.820 20.859 2.775
-4.140 -10.020 17.820 20.859 2.775
-4.080 -10.560 16.740 20.209 2.626
-4.080 -10.560 16.740 20.209 2.765
-4.140 -10.980 15.420 19.377 2.765
-4.140 -10.980 15.420 19.377 2.877
-4.440 -11.100 14.640 18.901 2.877
-4.440 -11.100 14.640 18.901 2.808
-4.860 -10.980 14.700 18.981 2.808
-4.860 -10.980 14.700 18.981 2.832
-5.280 -11.220 14.820 19.324 2.832
-5.280 -11.220 14.820 19.324 2.832
-6.060 -11.640 16.140 20.802 2.832
-6.060 -11.640 16.140 20.802 2.656
-6.600 -12.060 16.680 21.615 2.662
-6.600 -12.060 16.680 21.615 2.634
-7.200 -13.080 15.900 21.811 2.582
-7.200 -13.080 15.900 21.811 2.721
-7.500 -13.680 16.560 22.751 2.690
-7.500 -13.680 16.560 22.751 2.721
-8.160 -14.280 16.680 23.425 2.743
-8.160 -14.280 16.680 23.425 2.681
-8.820 -14.580 17.460 24.397 2.537
-8.820 -14.580 17.460 24.397 2.596
-9.720 -14.040 19.500 25.920 2.535
-9.720 -14.040 19.500 25.920 2.570
-10.800 -12.660 21.420 27.124 2.544
-10.800 -12.660 21.420 27.124 2.541
-12.060 -10.560 23.460 28.414 2.453
-12.060 -10.560 23.460 28.414 2.377
-13.320 -7.800 25.560 29.859 2.364
-13.320 -7.800 25.560 29.859 2.143
-14.040 -4.800 27.120 30.914 1.721
-14.040 -4.800 27.120 30.914 1.896
-14.520 -1.920 28.200 31.777 1.792
-14.520 -1.920 28.200 31.777 1.929
-14.520 .600 27.840 31.405 1.634
-14.520 .600 27.840 31.405 1.544
-14.340 3.060 27.840 31.465 1.329
-14.340 3.060 27.840 31.465 1.620
-13.980 4.380 27.300 30.982 1.507
-13.980 4.380 27.300 30.982 1.455
-13.980 4.920 26.760 30.590 1.397
-13.980 4.920 26.760 30.590 1.136
-13.860 5.340 28.140 31.819 1.280
-13.860 5.340 28.140 31.819 1.444
-13.680 4.800 29.340 32.726 1.507
-13.680 4.800 29.340 32.726 1.507
-13.740 3.660 30.660 33.797 1.457
-13.740 3.660 30.660 33.797 1.457
-13.860 1.920 31.680 34.632 1.657
-13.860 1.920 31.680 34.632 1.657
-14.040 -.720 32.100 35.044 1.959
-14.040 -.720 32.100 35.044 1.959
-14.880 -3.300 32.640 36.023 2.032
-14.880 -3.300 32.640 36.023 1.838
-15.360 -5.880 33.000 36.871 1.838
-15.360 -5.880 33.000 36.871 2.144
-15.480 -8.160 33.120 37.459 2.257
-15.480 -8.160 33.120 37.459 2.079
-15.060 -9.960 32.640 37.301 2.361
-15.060 -9.960 32.640 37.301 2.265
-13.980 -11.940 31.380 36.369 2.454
-13.980 -11.940 31.380 36.369 2.426
-13.200 -13.080 30.060 35.340 2.325
-13.200 -13.080 30.060 35.340 2.180
-11.400 -13.560 27.780 32.948 2.440
-11.400 -13.560 27.780 32.948 2.626
-9.840 -13.680 25.740 30.765 2.506
-9.840 -13.680 25.740 30.765 2.604
-7.560 -12.420 24.420 28.421 2.545
-7.560 -12.420 24.420 28.421 2.631
-4.500 -11.040 23.820 26.637 2.741
-4.500 -11.040 23.820 26.637 2.889
-2.640 -10.080 24.120 26.275 2.788
-2.640 -10.080 24.120 26.275 2.629
-.060 -8.940 24.600 26.174 2.883
-.060 -8.940 24.600 26.174 2.875
2.520 -7.980 25.320 26.667 -3.047
2.520 -7.980 25.320 26.667 -3.026
4.620 -6.960 26.040 27.347 -2.600
4.620 -6.960 26.040 27.347 -2.446
7.320 -5.700 27.540 29.061 -2.578
7.320 -5.700 27.540 29.061 -2.481
10.020 -4.440 29.040 31.039 -2.154
10.020 -4.440 29.040 31.039 -2.181
11.640 -3.480 29.700 32.089 -1.972
11.640 -3.480 29.700 32.089 -1.837
13.140 -2.040 30.540 33.309 -1.976
13.140 -2.040 30.540 33.309 -1.972
14.280 -.540 30.540 33.718 -1.998
14.520 .600 30.060 33.389 -1.872
14.520 .600 30.060 33.389 -1.872
14.580 1.200 29.640 33.054 -1.872
14.580 1.200 29.640 33.054 -1.721
13.920 .960 28.740 31.948 -1.721
13.920 .960 28.740 31.948 -1.748
12.360 .360 27.360 30.024 -1.748
12.360 .360 27.360 30.024 -1.382
10.320 -.180 25.860 27.844 -1.943
10.320 -.180 25.860 27.844 -1.943
9.240 -.360 24.540 26.224 -1.750
9.240 -.360 24.540 26.224 -1.750
8.040 -.300 23.700 25.028 -1.705
8.040 -.300 23.700 25.028 -1.705
7.140 -.480 22.980 24.068 -1.933
7.140 -.480 22.980 24.068 -1.933
6.180 -.480 22.320 23.165 -1.885
6.180 -.480 22.320 23.165 -1.878
4.440 -.720 21.660 22.122 -1.878
4.440 -.720 21.660 22.122 -2.574
3.300 -1.140 20.220 20.519 -2.574
3.300 -1.140 20.220 20.519 -2.462
2.340 -1.200 19.140 19.320 -2.462
2.340 -1.200 19.140 19.320 -2.006
1.560 -1.680 18.480 18.622 -2.006
1.560 -1.680 18.480 18.622 -3.074
.480 -2.280 17.400 17.555 -2.876
.480 -2.280 17.400 17.555 -2.876
-.960 -3.060 16.620 16.927 2.498
-.960 -3.060 16.620 16.927 2.498
-2.220 -3.660 15.420 16.003 2.701
-2.220 -3.660 15.420 16.003 2.701
-3.480 -3.900 13.980 14.925 2.556
-3.480 -3.900 13.980 14.925 2.556
-4.380 -4.380 12.840 14.256 2.672
-4.380 -4.380 12.840 14.256 2.399
-5.400 -4.020 11.640 13.447 2.399
-5.400 -4.020 11.640 13.447 2.456
-6.720 -3.840 10.740 13.238 2.456
-6.720 -3.840 10.740 13.238 2.042
-7.740 -3.840 9.480 12.827 2.042
-7.740 -3.840 9.480 12.827 2.158
-8.940 -3.120 8.700 12.859 1.979
-8.940 -3.120 8.700 12.859 1.937
-10.440 -2.820 8.640 13.842 1.831
-10.440 -2.820 8.640 13.842 1.831
-11.700 -2.100 8.700 14.731 1.882
-11.700 -2.100 8.700 14.731 1.882
-13.380 -1.020 9.540 16.464 1.861
-13.380 -1.020 9.540 16.464 1.861
-14.760 -.300 10.200 17.944 1.652
-14.760 -.300 10.200 17.944 1.652
-15.540 .600 10.260 18.631 1.652
-15.540 .600 10.260 18.631 1.603
-16.260 .480 10.320 19.264 1.603
-16.260 .480 10.320 19.264 1.537
-16.440 -.420 10.200 19.352 1.537
-16.440 -.420 10.200 19.352 1.643
-16.740 -1.260 10.500 19.801 1.643
-16.740 -1.260 10.500 19.801 1.756
-17.340 -2.400 10.980 20.664 1.702
-17.340 -2.400 10.980 20.664 1.702
-17.580 -3.480 12.180 21.668 1.871
-17.580 -3.480 12.180 21.668 1.871
-17.760 -3.900 13.320 22.540 1.809
-17.760 -3.900 13.320 22.540 1.809
-17.220 -4.200 14.460 22.875 1.790
-17.220 -4.200 14.460 22.875 1.790
-16.320 -4.440 16.380 23.545 1.916
-16.320 -4.440 16.380 23.545 2.014
-15.420 -3.660 18.300 24.209 2.014
-15.420 -3.660 18.300 24.209 1.719
-14.340 -3.300 20.520 25.251 1.719
-14.340 -3.300 20.520 25.251 1.912
-13.800 -3.000 23.280 27.229 1.912
-13.800 -3.000 23.280 27.229 1.885
-12.180 -2.760 26.040 28.880 1.885
-12.180 -2.760 26.040 28.880 1.894
-10.260 -2.880 29.460 31.328 2.133
-10.260 -2.880 29.460 31.328 2.133
-8.820 -3.960 33.300 34.675 2.297
-8.820 -3.960 33.300 34.675 2.297
-7.260 -6.000 35.880 37.096 1.855
-7.260 -6.000 35.880 37.096 1.855
-6.300 -9.120 37.920 39.507 2.489
-6.300 -9.120 37.920 39.507 2.553
-5.220 -12.780 38.400 40.806 2.462
-5.220 -12.780 38.400 40.806 2.632
-3.540 -15.900 37.740 41.105 2.632
-3.540 -15.900 37.740 41.105 2.891
-2.700 -18.480 36.420 40.929 2.891
-2.700 -18.480 36.420 40.929 3.120
-2.040 -20.220 33.900 39.525 3.120
-2.040 -20.220 33.900 39.525 2.857
-2.040 -21.840 31.320 38.237 2.984
-2.040 -21.840 31.320 38.237 2.984
-1.980 -22.800 28.560 36.598 3.077
-1.980 -22.800 28.560 36.598 3.077
-.600 -22.620 25.380 34.002 3.112
-.600 -22.620 25.380 34.002 3.112
-.300 -21.780 22.500 31.316 3.041
-.300 -21.780 22.500 31.316 3.041
-.540 -20.400 19.380 28.143 -3.114
-.540 -20.400 19.380 28.143 2.931
-1.020 -18.600 16.380 24.805 2.931
-1.020 -18.600 16.380 24.805 3.053
-2.100 -16.740 14.220 22.065 3.053
-2.100 -16.740 14.220 22.065 2.996
-2.520 -14.280 12.420 19.093 2.996
-2.520 -14.280 12.420 19.093 2.916
-2.520 -11.700 11.520 16.612 2.916
-2.520 -11.700 11.520 16.612 2.863
-2.400 -8.880 11.040 14.370 2.952
-2.400 -8.880 11.040 14.370 2.952
-2.520 -6.420 11.040 13.017 2.448
-2.520 -6.420 11.040 13.017 2.448
-2.940 -5.220 11.160 12.666 2.549
-2.940 -5.220 11.160 12.666 2.549
-3.000 -4.800 11.040 12.407 2.557
-3.000 -4.800 11.040 12.407 2.557
-3.000 -5.640 10.980 12.703 2.198
-3.000 -5.640 10.980 12.703 2.508
-2.760 -7.560 11.160 13.759 2.508
-2.760 -7.560 11.160 13.759 2.929
-2.040 -10.020 11.040 15.048 2.929
-2.040 -10.020 11.040 15.048 2.958
-.720 -12.420 11.100 16.673 2.958
-.720 -12.420 11.100 16.673 3.080
.960 -14.520 10.200 17.771 3.080
.960 -14.520 10.200 17.771 -3.126
4.260 -15.480 8.700 18.261 -2.896
4.260 -15.480 8.700 18.261 -2.896
9.060 -15.060 7.680 19.180 -2.603
9.060 -15.060 7.680 19.180 -2.603
15.180 -12.540 6.240 20.655 -2.258
15.180 -12.540 6.240 20.655 -2.258
22.200 -6.960 5.340 23.870 -2.262
22.200 -6.960 5.340 23.870 -1.830
28.080 2.160 4.500 28.520 -1.830
28.080 2.160 4.500 28.520 -1.532
31.860 14.580 3.000 35.166 -1.532
31.860 14.580 3.000 35.166 -1.165
32.640 27.300 2.040 42.601 -1.165
32.640 27.300 2.040 42.601 -.886
30.540 38.400 2.100 49.109 -.886
30.540 38.400 2.100 49.109 -.657
27.600 46.140 3.180 53.859 -.543
27.600 46.140 3.180 53.859 -.543
25.200 49.800 5.160 56.051 -.487
25.200 49.800 5.160 56.051 -.487
23.520 51.960 8.520 57.668 -.453
23.520 51.960 8.520 57.668 -.453
22.140 52.740 12.000 58.444 -.368
22.140 52.740 12.000 58.444 -.368
21.060 53.160 16.140 59.414 -.400
21.060 53.160 16.140 59.414 -.352
20.100 52.740 20.100 59.913 -.352
20.100 52.740 20.100 59.913 -.379
19.260 51.540 23.400 59.790 -.379
19.260 51.540 23.400 59.790 -.346
19.560 49.200 26.880 59.378 -.346
19.560 49.200 26.880 59.378 -.453
20.100 45.480 28.740 57.432 -.453
20.100 45.480 28.740 57.432 -.328
19.860 41.520 29.700 54.776 -.394
19.860 41.520 29.700 54.776 -.394
19.440 37.140 29.940 51.514 -.492
19.440 37.140 29.940 51.514 -.492
18.540 33.600 28.020 47.516 -.471
18.540 33.600 28.020 47.516 -.471
17.460 30.780 25.560 43.653 -.496
17.460 30.780 25.560 43.653 -.496
16.740 28.440 23.100 40.282 -.565
16.740 28.440 23.100 40.282 -.465
16.140 26.880 20.040 37.211 -.465
16.140 26.880 20.040 37.211 -.442
15.480 26.760 17.880 35.713 -.442
15.480 26.760 17.880 35.713 -.524
15.120 27.540 16.320 35.404 -.524
15.120 27.540 16.320 35.404 -.551
14.580 29.460 15.180 36.206 -.472
14.580 29.460 15.180 36.206 -.472
14.160 32.400 15.000 38.409 -.485
14.160 32.400 15.000 38.409 -.485
13.980 34.140 15.000 39.824 -.422
13.980 34.140 15.000 39.824 -.422
13.980 35.580 15.600 41.288 -.360
13.980 35.580 15.600 41.288 -.360
13.980 36.420 16.560 42.380 -.346
13.980 36.420 16.560 42.380 -.364
14.100 36.420 17.460 42.779 -.364
14.100 36.420 17.460 42.779 -.366
14.040 36.240 19.200 43.349 -.366
14.040 36.240 19.200 43.349 -.399
13.860 35.640 20.520 43.398 -.399
13.860 35.640 20.520 43.398 -.382
13.740 34.440 22.200 43.217 -.382
13.740 34.440 22.200 43.217 -.327
13.440 33.720 23.820 43.417 -.301
13.440 33.720 23.820 43.417 -.301
13.380 32.700 24.960 43.259 -.356
13.380 32.700 24.960 43.259 -.356
13.320 31.560 26.100 43.066 -.351
13.320 31.560 26.100 43.066 -.351
13.260 30.540 26.940 42.829 -.355
13.260 30.540 26.940 42.829 -.355
13.200 28.500 27.660 41.852 -.419
13.200 28.500 27.660 41.852 -.559
13.320 26.400 27.480 40.367 -.559
13.320 26.400 27.480 40.367 -.456
12.960 24.360 27.360 38.858 -.456
12.960 24.360 27.360 38.858 -.526
12.660 22.380 26.820 37.154 -.526
12.660 22.380 26.820 37.154 -.528
12.240 21.000 26.160 35.709 -.528
12.240 21.000 26.160 35.709 -.534
12.000 20.400 26.100 35.233 -.698
12.000 20.400 26.100 35.233 -.698
12.060 20.220 25.680 34.839 -.560
12.060 20.220 25.680 34.839 -.560
12.060 20.520 25.200 34.663 -.417
12.060 20.520 25.200 34.663 -.417
12.360 21.660 24.720 35.114 -.412
12.360 21.660 24.720 35.114 -.412
12.360 22.860 24.180 35.497 -.472
12.360 22.860 24.180 35.497 -.464
12.060 24.780 23.940 36.505 -.464
12.060 24.780 23.940 36.505 -.406
12.540 27.000 24.120 38.315 -.406
12.540 27.000 24.120 38.315 -.480
12.900 29.220 24.360 40.170 -.480
12.900 29.220 24.360 40.170 -.320
13.140 31.860 24.780 42.447 -.327
13.440 34.560 25.860 45.208 -.376
13.440 34.560 25.860 45.208 -.472
13.320 37.020 27.060 47.751 -.472
13.320 37.020 27.060 47.751 -.368
13.620 38.160 28.680 49.641 -.368
13.620 38.160 28.680 49.641 -.364
13.920 38.400 30.660 51.072 -.364
13.920 38.400 30.660 51.072 -.384
14.400 36.840 32.340 51.092 -.458
14.400 36.840 32.340 51.092 -.458
14.700 34.380 33.780 50.390 -.332
14.700 34.380 33.780 50.390 -.332
14.520 31.860 34.440 49.112 -.391
14.520 31.860 34.440 49.112 -.391
13.980 28.560 34.200 46.699 -.405
13.980 28.560 34.200 46.699 -.405
13.320 26.100 33.120 44.222 -.557
13.320 26.100 33.120 44.222 -.635
12.300 23.880 31.440 41.352 -.635
12.300 23.880 31.440 41.352 -.647
11.280 22.380 28.980 38.314 -.647
11.280 22.380 28.980 38.314 -.332
10.440 21.780 25.980 35.473 -.332
10.440 21.780 25.980 35.473 -.408
9.540 20.880 22.860 32.397 -.408
9.540 20.880 22.860 32.397 -.453
9.180 20.820 19.800 30.163 -.404
9.180 20.820 19.800 30.163 -.404
8.520 20.040 17.160 27.725 -.399
8.520 20.040 17.160 27.725 -.399
7.740 19.140 15.060 25.555 -.460
7.740 19.140 15.060 25.555 -.460
6.960 18.960 12.900 23.965 -.440
6.960 18.960 12.900 23.965 -.440
6.120 18.900 11.100 22.757 -.215
6.120 18.900 11.100 22.757 -.279
5.880 20.400 9.780 23.375 -.279
5.880 20.400 9.780 23.375 -.225
5.340 23.640 8.700 25.750 -.225
5.340 23.640 8.700 25.750 -.216
4.380 27.780 8.340 29.334 -.216
4.380 27.780 8.340 29.334 -.156
2.760 32.160 8.280 33.323 -.088
2.760 32.160 8.280 33.323 -.093
-.060 36.840 8.460 37.799 -.021
-.060 36.840 8.460 37.799 -.021
-2.760 40.320 9.060 41.417 -.002
-2.760 40.320 9.060 41.417 -.002
-5.160 42.780 9.960 44.226 .071
-5.160 42.780 9.960 44.226 .071
-7.800 44.580 11.160 46.613 .144
-7.800 44.580 11.160 46.613 .225
-9.780 45.240 12.600 47.969 .225
-9.780 45.240 12.600 47.969 .252
-10.380 35.340 6.420 37.388 .252
-10.380 35.340 6.420 37.388 .305
-12.120 36.180 7.800 38.945 .305
-12.120 36.180 7.800 38.945 .328
-12.840 36.840 9.360 40.121 .328
-12.840 36.840 9.360 40.121 .352
-13.320 37.080 10.140 40.684 .340
-13.320 37.080 10.140 40.684 .340
-13.800 37.620 10.680 41.470 .376
-13.800 37.620 10.680 41.470 .376
-14.640 37.920 10.740 42.043 .398
-14.640 37.920 10.740 42.043 .398
-15.720 37.920 10.260 42.312 .396
-15.720 37.920 10.260 42.312 .396
-16.380 37.440 9.840 42.034 .390
-16.380 37.440 9.840 42.034 .424
-16.500 36.360 9.240 40.984 .424
-16.500 36.360 9.240 40.984 .439
-16.020 34.740 8.760 39.246 .439
-16.020 34.740 8.760 39.246 .500
-15.540 33.240 8.160 37.590 .500
-15.540 33.240 8.160 37.590 .435
-15.060 32.340 7.860 36.530 .435
-15.060 32.340 7.860 36.530 .462
-15.180 31.860 7.620 36.105 .471
-15.180 31.860 7.620 36.105 .471
-15.900 32.520 7.800 37.030 .431
-15.900 32.520 7.800 37.030 .431
-16.200 33.900 7.860 38.385 .473
-16.200 33.900 7.860 38.385 .473
-16.980 35.820 7.380 40.322 .455
-16.980 35.820 7.380 40.322 .455
-18.480 37.560 6.900 42.425 .449
-18.480 37.560 6.900 42.425 .476
-19.320 39.180 5.700 44.055 .476
-19.320 39.180 5.700 44.055 .468
-20.460 40.440 4.440 45.538 .468
-20.460 40.440 4.440 45.538 .468
-21.420 40.860 3.180 46.244 .468
-21.420 40.860 3.180 46.244 .489
-21.000 40.740 .900 45.843 .484
-21.000 40.740 .900 45.843 .484
-21.120 39.720 -1.620 45.015 .487
-21.120 39.720 -1.620 45.015 .487
-21.660 38.640 -5.460 44.632 .491
-21.660 38.640 -5.460 44.632 .491
-21.960 37.980 -9.720 44.936 .495
-21.960 37.980 -9.720 44.936 .495
-22.680 38.340 -13.860 46.652 .541
-22.680 38.340 -13.860 46.652 .502
-22.620 39.420 -17.520 48.709 .502
-22.620 39.420 -17.520 48.709 .474
-22.380 41.400 -20.100 51.175 .474
-22.380 41.400 -20.100 51.175 .499
-21.780 43.620 -21.240 53.181 .499
-21.780 43.620 -21.240 53.181 .399
-20.640 46.260 -20.460 54.632 .399
-20.640 46.260 -20.460 54.632 .369
-19.500 48.660 -18.720 55.664 .382
-19.500 48.660 -18.720 55.664 .382
-17.460 50.100 -15.480 55.267 .352
-17.460 50.100 -15.480 55.267 .352
-15.780 50.580 -12.180 54.366 .285
-15.780 50.580 -12.180 54.366 .285
-14.220 49.440 -9.000 52.226 .279
-14.220 49.440 -9.000 52.226 .279
-12.660 47.700 -6.000 49.715 .258
-12.660 47.700 -6.000 49.715 .244
-11.220 45.900 -3.000 47.347 .244
-11.220 45.900 -3.000 47.347 .235
-8.940 44.160 -.060 45.056 .235
-8.940 44.160 -.060 45.056 .200
-6.420 42.540 2.520 43.095 .200
-6.420 42.540 2.520 43.095 .159
-3.660 41.580 5.220 42.066 .159
-3.660 41.580 5.220 42.066 .089
-.900 40.500 6.900 41.093 .036
-.900 40.500 6.900 41.093 .036
1.140 40.080 8.760 41.042 .014
1.140 40.080 8.760 41.042 .014
3.000 40.080 10.980 41.665 -.067
