X Y Z F A
19.620 -57.900 -5.760 61.405 -2.804
19.560 -58.680 -6.600 62.205 -2.809
19.560 -58.680 -6.600 62.205 -2.809
19.380 -59.340 -7.200 62.838 -2.814
19.380 -59.340 -7.200 62.838 -2.814
19.440 -59.340 -7.860 62.936 -2.810
19.440 -59.340 -7.860 62.936 -2.810
19.680 -59.280 -7.200 62.875 -2.812
19.680 -59.280 -7.200 62.875 -2.791
18.720 -59.460 -6.600 62.686 -2.791
18.720 -59.460 -6.600 62.686 -2.824
17.220 -59.580 -5.760 62.285 -2.824
17.220 -59.580 -5.760 62.285 -2.850
15.780 -60.120 -4.860 62.346 -2.850
15.780 -60.120 -4.860 62.346 -2.880
14.580 -60.420 -4.260 62.300 -2.880
14.580 -60.420 -4.260 62.300 -2.895
14.580 -60.180 -2.940 61.991 -2.900
14.580 -60.180 -2.940 61.991 -2.900
14.400 -60.720 -1.320 62.418 -2.906
14.400 -60.720 -1.320 62.418 -2.906
14.040 -60.720 .600 62.325 -2.910
14.040 -60.720 .600 62.325 -2.910
13.440 -60.840 2.160 62.344 -2.925
13.440 -60.840 2.160 62.344 -2.925
12.000 -60.840 3.660 62.120 -2.963
12.000 -60.840 3.660 62.120 -2.946
10.920 -59.400 4.740 60.581 -2.946
10.920 -59.400 4.740 60.581 -2.972
10.260 -57.480 5.280 58.627 -2.972
10.260 -57.480 5.280 58.627 -2.961
9.480 -54.840 6.600 56.043 -2.961
9.480 -54.840 6.600 56.043 -2.971
8.880 -51.660 7.200 52.910 -2.971
8.880 -51.660 7.200 52.910 -2.977
8.520 -48.600 7.680 49.935 -2.983
8.520 -48.600 7.680 49.935 -2.983
8.280 -45.540 7.860 46.949 -2.952
8.280 -45.540 7.860 46.949 -2.952
8.940 -42.780 7.380 44.323 -2.956
8.940 -42.780 7.380 44.323 -2.956
9.240 -40.860 7.200 42.506 -2.943
9.240 -40.860 7.200 42.506 -2.943
9.360 -39.900 6.480 41.492 -2.893
9.360 -39.900 6.480 41.492 -2.934
9.480 -39.600 6.420 41.222 -2.934
9.480 -39.600 6.420 41.222 -2.921
9.180 -40.140 6.480 41.683 -2.921
9.180 -40.140 6.480 41.683 -2.923
9.780 -41.220 6.720 42.894 -2.923
10.380 -42.660 7.320 44.511 -2.919
10.380 -42.660 7.320 44.511 -2.917
10.380 -44.700 7.860 46.558 -2.899
10.380 -44.700 7.860 46.558 -2.917
10.500 -46.920 8.040 48.748 -2.917
10.500 -46.920 8.040 48.748 -2.930
9.840 -48.960 8.460 50.651 -2.930
9.840 -48.960 8.460 50.651 -2.959
9.300 -51.060 9.120 52.695 -2.959
9.300 -51.060 9.120 52.695 -2.993
9.120 -53.400 9.360 54.976 -2.981
9.120 -53.400 9.360 54.976 -2.981
9.300 -55.200 9.900 56.847 -3.012
9.300 -55.200 9.900 56.847 -3.012
10.140 -57.300 9.900 59.026 -2.972
10.140 -57.300 9.900 59.026 -2.972
11.400 -59.220 8.940 60.966 -2.993
11.400 -59.220 8.940 60.966 -2.993
12.540 -60.180 7.800 61.966 -2.955
12.540 -60.180 7.800 61.966 -2.947
13.920 -60.780 6.360 62.677 -2.947
13.920 -60.780 6.360 62.677 -2.911
15.600 -60.840 4.740 62.987 -2.911
15.600 -60.840 4.740 62.987 -2.896
17.940 -60.000 3.660 62.731 -2.896
17.940 -60.000 3.660 62.731 -2.852
20.160 -59.280 2.820 62.678 -2.852
20.160 -59.280 2.820 62.678 -2.816
22.260 -58.440 2.040 62.569 -2.769
22.260 -58.440 2.040 62.569 -2.769
24.180 -57.540 1.800 62.440 -2.777
24.180 -57.540 1.800 62.440 -2.777
25.800 -56.700 2.460 62.342 -2.748
25.800 -56.700 2.460 62.342 -2.748
27.960 -55.380 3.420 62.132 -2.715
27.960 -55.380 3.420 62.132 -2.715
30.060 -54.000 4.560 61.971 -2.649
30.060 -54.000 4.560 61.971 -2.638
32.160 -52.740 5.760 62.040 -2.638
32.160 -52.740 5.760 62.040 -2.606
34.080 -52.080 5.160 62.453 -2.606
34.080 -52.080 5.160 62.453 -2.548
35.760 -51.360 4.200 62.724 -2.548
35.760 -51.360 4.200 62.724 -2.540
36.960 -50.760 3.480 62.887 -2.540
36.960 -50.760 3.480 62.887 -2.515
38.580 -49.680 2.100 62.936 -2.478
38.580 -49.680 2.100 62.936 -2.478
39.660 -48.120 1.980 62.389 -2.481
39.660 -48.120 1.980 62.389 -2.481
39.420 -47.460 1.560 61.716 -2.444
39.420 -47.460 1.560 61.716 -2.444
39.120 -47.220 1.200 61.331 -2.427
39.120 -47.220 1.200 61.331 -2.450
37.920 -47.400 .840 60.707 -2.450
37.920 -47.400 .840 60.707 -2.426
36.600 -47.700 .180 60.124 -2.426
36.600 -47.700 .180 60.124 -2.481
35.880 -47.520 -.120 59.544 -2.481
35.880 -47.520 -.120 59.544 -2.494
34.980 -47.520 -1.080 59.016 -2.494
34.980 -47.520 -1.080 59.016 -2.503
33.480 -47.820 -2.220 58.417 -2.512
33.480 -47.820 -2.220 58.417 -2.512
31.260 -48.660 -3.300 57.930 -2.567
31.260 -48.660 -3.300 57.930 -2.567
29.220 -49.260 -4.260 57.433 -2.564
29.220 -49.260 -4.260 57.433 -2.564
27.480 -49.320 -4.620 56.648 -2.588
27.480 -49.320 -4.620 56.648 -2.588
26.640 -49.200 -4.740 56.150 -2.622
26.640 -49.200 -4.740 56.150 -2.632
26.520 -48.720 -4.920 55.688 -2.632
26.520 -48.720 -4.920 55.688 -2.624
25.740 -48.720 -5.460 55.371 -2.624
25.740 -48.720 -5.460 55.371 -2.612
24.600 -49.260 -6.120 55.400 -2.612
24.600 -49.260 -6.120 55.400 -2.674
24.120 -49.380 -7.020 55.403 -2.674
24.120 -49.380 -7.020 55.403 -2.676
23.520 -49.500 -7.560 55.323 -2.684
23.520 -49.500 -7.560 55.323 -2.684
23.100 -49.920 -8.460 55.652 -2.712
23.100 -49.920 -8.460 55.652 -2.712
22.740 -49.680 -9.900 55.527 -2.697
22.740 -49.680 -9.900 55.527 -2.697
20.880 -50.220 -10.980 55.485 -2.676
20.880 -50.220 -10.980 55.485 -2.676
19.560 -50.820 -12.240 55.813 -2.731
19.560 -50.820 -12.240 55.813 -2.732
18.480 -50.580 -13.260 55.459 -2.732
18.480 -50.580 -13.260 55.459 -2.756
17.700 -50.580 -13.920 55.366 -2.756
17.700 -50.580 -13.920 55.366 -2.828
16.680 -50.400 -14.820 55.118 -2.828
16.680 -50.400 -14.820 55.118 -2.794
14.520 -49.980 -15.360 54.266 -2.829
14.520 -49.980 -15.360 54.266 -2.829
11.700 -49.800 -15.240 53.378 -2.875
11.700 -49.800 -15.240 53.378 -2.875
9.540 -49.620 -14.940 52.691 -2.925
9.540 -49.620 -14.940 52.691 -2.925
8.820 -49.080 -14.100 51.821 -2.933
8.820 -49.080 -14.100 51.821 -2.933
8.220 -48.120 -13.500 50.649 -2.941
8.220 -48.120 -13.500 50.649 -2.947
7.920 -47.460 -12.720 49.769 -2.947
7.920 -47.460 -12.720 49.769 -2.957
6.540 -47.220 -12.420 49.262 -2.957
6.540 -47.220 -12.420 49.262 -2.949
4.980 -47.220 -12.840 49.187 -2.949
4.980 -47.220 -12.840 49.187 -3.015
3.660 -48.300 -12.720 50.081 -3.015
3.660 -48.300 -12.720 50.081 -3.043
4.260 -49.500 -12.960 51.345 -3.030
4.260 -49.500 -12.960 51.345 -3.030
4.620 -51.000 -13.140 52.868 -3.042
4.620 -51.000 -13.140 52.868 -3.042
4.920 -52.320 -11.820 53.864 -3.032
4.920 -52.320 -11.820 53.864 -3.032
5.280 -52.800 -10.860 54.163 -3.023
5.280 -52.800 -10.860 54.163 -3.023
5.340 -52.740 -9.240 53.809 -3.003
5.340 -52.740 -9.240 53.809 -3.018
6.540 -51.960 -7.140 52.854 -3.018
6.540 -51.960 -7.140 52.854 -2.989
7.980 -51.360 -5.340 52.250 -2.989
7.980 -51.360 -5.340 52.250 -2.986
10.200 -50.820 -3.120 51.927 -2.986
10.200 -50.820 -3.120 51.927 -2.934
11.280 -50.760 -1.140 52.011 -2.934
11.280 -50.760 -1.140 52.011 -2.917
12.120 -50.940 1.560 52.385 -2.910
12.120 -50.940 1.560 52.385 -2.910
12.840 -51.240 4.140 52.986 -2.913
12.840 -51.240 4.140 52.986 -2.913
13.380 -52.200 6.720 54.305 -2.898
13.380 -52.200 6.720 54.305 -2.898
15.120 -53.460 9.000 56.281 -2.881
15.120 -53.460 9.000 56.281 -2.864
17.160 -55.320 10.860 58.930 -2.868
17.160 -55.320 10.860 58.930 -2.858
18.360 -57.840 12.420 61.942 -2.858
18.360 -57.840 12.420 61.942 -2.854
18.840 -60.600 13.320 64.844 -2.854
18.840 -60.600 13.320 64.844 -2.851
19.080 -63.420 13.200 67.531 -2.851
19.080 -63.420 13.200 67.531 -2.868
19.800 -65.700 12.420 69.734 -2.873
19.800 -65.700 12.420 69.734 -2.873
21.060 -67.080 10.560 71.097 -2.828
21.060 -67.080 10.560 71.097 -2.828
23.040 -68.040 8.220 72.304 -2.819
23.040 -68.040 8.220 72.304 -2.819
23.940 -68.640 5.880 72.932 -2.806
23.940 -68.640 5.880 72.932 -2.806
23.520 -69.000 3.360 72.976 -2.804
23.520 -69.000 3.360 72.976 -2.815
23.340 -68.820 .660 72.673 -2.815
23.340 -68.820 .660 72.673 -2.816
22.560 -68.400 -1.080 72.032 -2.816
22.560 -68.400 -1.080 72.032 -2.819
21.240 -67.680 -3.180 71.006 -2.819
21.240 -67.680 -3.180 71.006 -2.825
20.460 -66.420 -4.980 69.678 -2.825
20.460 -66.420 -4.980 69.678 -2.835
19.080 -65.460 -6.600 68.503 -2.833
19.080 -65.460 -6.600 68.503 -2.833
18.240 -63.420 -8.040 66.479 -2.852
18.240 -63.420 -8.040 66.479 -2.852
17.880 -61.200 -9.120 64.407 -2.841
17.880 -61.200 -9.120 64.407 -2.841
18.480 -58.860 -9.840 62.473 -2.821
18.480 -58.860 -9.840 62.473 -2.821
18.540 -56.220 -10.020 60.040 -2.845
18.540 -56.220 -10.020 60.040 -2.806
18.540 -54.420 -10.920 58.519 -2.806
18.540 -54.420 -10.920 58.519 -2.797
18.480 -53.760 -11.340 57.968 -2.797
18.480 -53.760 -11.340 57.968 -2.797
18.000 -53.580 -11.400 57.661 -2.797
18.000 -53.580 -11.400 57.661 -2.792
18.360 -54.660 -11.340 58.766 -2.792
18.360 -54.660 -11.340 58.766 -2.797
18.720 -56.640 -10.860 60.634 -2.806
18.720 -56.640 -10.860 60.634 -2.806
19.260 -58.740 -10.140 62.643 -2.799
19.260 -58.740 -10.140 62.643 -2.799
20.100 -61.200 -10.320 65.238 -2.801
20.100 -61.200 -10.320 65.238 -2.801
22.080 -63.000 -10.620 67.597 -2.793
22.080 -63.000 -10.620 67.597 -2.787
26.640 -63.660 -11.460 69.954 -2.787
26.640 -63.660 -11.460 69.954 -2.718
33.240 -62.280 -12.120 71.628 -2.718
33.240 -62.280 -12.120 71.628 -2.630
40.920 -58.320 -12.900 72.402 -2.630
40.920 -58.320 -12.900 72.402 -2.538
48.060 -53.040 -13.620 72.860 -2.538
48.060 -53.040 -13.620 72.860 -2.378
52.680 -46.560 -13.620 71.614 -2.246
52.680 -46.560 -13.620 71.614 -2.246
55.620 -40.200 -13.920 70.024 -2.185
55.620 -40.200 -13.920 70.024 -2.185
56.880 -33.780 -13.500 67.518 -2.072
56.880 -33.780 -13.500 67.518 -2.072
57.000 -27.120 -12.120 64.276 -1.984
57.000 -27.120 -12.120 64.276 -1.984
56.760 -20.820 -10.200 61.312 -1.886
56.760 -20.820 -10.200 61.312 -1.885
55.860 -15.600 -7.440 58.473 -1.885
55.860 -15.600 -7.440 58.473 -1.836
54.240 -12.000 -4.380 55.724 -1.836
54.240 -12.000 -4.380 55.724 -1.792
52.740 -10.260 -1.680 53.755 -1.792
52.740 -10.260 -1.680 53.755 -1.758
50.820 -9.240 .420 51.655 -1.758
50.820 -9.240 .420 51.655 -1.766
48.840 -8.280 2.400 49.595 -1.763
48.840 -8.280 2.400 49.595 -1.763
47.520 -8.280 3.660 48.375 -1.743
47.520 -8.280 3.660 48.375 -1.743
45.720 -8.640 4.080 46.708 -1.774
45.720 -8.640 4.080 46.708 -1.774
44.460 -10.380 4.020 45.832 -1.800
44.460 -10.380 4.020 45.832 -1.800
43.620 -13.440 2.640 45.720 -1.806
43.620 -13.440 2.640 45.720 -1.925
42.300 -16.920 .420 45.560 -1.925
42.300 -16.920 .420 45.560 -1.952
41.820 -19.500 -1.920 46.183 -1.952
41.820 -19.500 -1.920 46.183 -1.986
40.980 -20.880 -4.440 46.207 -1.986
40.980 -20.880 -4.440 46.207 -2.024
40.440 -20.580 -6.540 45.844 -2.024
40.440 -20.580 -6.540 45.844 -1.995
40.020 -19.320 -7.920 45.140 -1.979
40.020 -19.320 -7.920 45.140 -1.979
39.360 -17.880 -9.060 44.170 -1.981
39.360 -17.880 -9.060 44.170 -1.981
39.360 -16.860 -9.840 43.935 -1.908
39.360 -16.860 -9.840 43.935 -1.908
39.360 -15.120 -10.560 43.467 -1.905
39.360 -15.120 -10.560 43.467 -1.905
39.240 -13.800 -10.620 42.930 -1.919
39.240 -13.800 -10.620 42.930 -1.844
39.360 -12.660 -9.780 42.487 -1.844
39.360 -12.660 -9.780 42.487 -1.854
39.060 -12.420 -8.880 41.938 -1.854
39.060 -12.420 -8.880 41.938 -1.877
38.880 -13.680 -6.960 41.800 -1.877
38.880 -13.680 -6.960 41.800 -1.883
38.940 -15.060 -4.980 42.047 -1.883
38.940 -15.060 -4.980 42.047 -1.871
38.880 -16.560 -3.180 42.379 -1.969
38.880 -16.560 -3.180 42.379 -1.969
38.940 -17.580 -1.140 42.740 -1.989
38.940 -17.580 -1.140 42.740 -1.989
38.460 -18.660 .300 42.749 -1.983
37.800 -20.040 1.560 42.812 -1.983
37.800 -20.040 1.560 42.812 -2.069
37.680 -22.140 2.580 43.779 -2.069
37.680 -22.140 2.580 43.779 -2.106
37.680 -23.880 3.360 44.736 -2.122
37.680 -23.880 3.360 44.736 -2.122
37.860 -25.260 4.080 45.696 -2.141
37.860 -25.260 4.080 45.696 -2.141
38.160 -26.400 4.500 46.620 -2.162
38.160 -26.400 4.500 46.620 -2.162
37.980 -27.120 4.740 46.909 -2.176
37.980 -27.120 4.740 46.909 -2.197
37.380 -28.020 4.620 46.944 -2.197
37.380 -28.020 4.620 46.944 -2.202
37.320 -29.340 4.200 47.658 -2.202
37.320 -29.340 4.200 47.658 -2.250
37.080 -30.060 3.900 47.893 -2.250
37.080 -30.060 3.900 47.893 -2.278
36.900 -30.240 3.360 47.826 -2.278
36.900 -30.240 3.360 47.826 -2.248
37.140 -29.760 2.640 47.666 -2.248
37.140 -29.760 2.640 47.666 -2.248
36.960 -27.900 2.160 46.359 -2.247
36.960 -27.900 2.160 46.359 -2.247
37.020 -25.920 1.320 45.211 -2.192
37.020 -25.920 1.320 45.211 -2.192
37.320 -24.480 .300 44.633 -2.188
37.320 -24.480 .300 44.633 -2.188
37.320 -22.380 .180 43.516 -2.144
37.320 -22.380 .180 43.516 -2.092
37.380 -20.340 .300 42.557 -2.092
37.380 -20.340 .300 42.557 -2.081
37.860 -18.360 .300 42.078 -2.081
37.860 -18.360 .300 42.078 -1.988
37.740 -15.900 .420 40.955 -1.988
37.740 -15.900 .420 40.955 -1.974
38.220 -14.220 1.140 40.796 -1.974
38.220 -14.220 1.140 40.796 -1.908
38.820 -13.380 1.380 41.084 -1.898
38.820 -13.380 1.380 41.084 -1.898
39.360 -13.080 2.460 41.549 -1.916
39.360 -13.080 2.460 41.549 -1.916
40.140 -13.320 4.620 42.544 -1.946
40.140 -13.320 4.620 42.544 -1.946
40.680 -14.220 6.180 43.535 -1.938
40.680 -14.220 6.180 43.535 -1.938
40.860 -15.120 7.680 44.240 -1.905
40.860 -15.120 7.680 44.240 -1.965
40.320 -16.980 8.700 44.606 -1.965
40.320 -16.980 8.700 44.606 -2.025
39.840 -19.500 8.220 45.111 -2.025
39.840 -19.500 8.220 45.111 -2.076
38.760 -22.080 7.080 45.166 -2.076
38.760 -22.080 7.080 45.166 -2.116
38.220 -24.240 5.940 45.647 -2.157
38.220 -24.240 5.940 45.647 -2.152
37.620 -25.860 4.200 45.844 -2.206
37.620 -25.860 4.200 45.844 -2.206
37.080 -26.880 1.560 45.825 -2.175
37.080 -26.880 1.560 45.825 -2.175
36.360 -27.840 -.180 45.795 -2.226
36.360 -27.840 -.180 45.795 -2.226
35.040 -29.220 -3.120 45.731 -2.224
35.040 -29.220 -3.120 45.731 -2.264
33.720 -30.000 -6.120 45.547 -2.264
33.720 -30.000 -6.120 45.547 -2.283
32.760 -30.000 -7.920 45.121 -2.283
32.760 -30.000 -7.920 45.121 -2.276
32.400 -29.040 -10.320 44.717 -2.276
32.400 -29.040 -10.320 44.717 -2.207
31.620 -27.000 -11.880 43.243 -2.207
31.620 -27.000 -11.880 43.243 -2.229
30.780 -24.420 -12.540 41.243 -2.111
30.780 -24.420 -12.540 41.243 -2.111
28.860 -21.120 -12.720 37.957 -2.147
28.860 -21.120 -12.720 37.957 -2.147
