X Y Z F A
-22.680 -33.060 -30.000 50.073 2.408
-20.940 -32.340 -31.260 49.614 2.408
-20.940 -32.340 -31.260 49.614 2.624
-18.900 -31.140 -31.740 48.315 2.571
-18.900 -31.140 -31.740 48.315 2.571
-16.860 -30.600 -31.440 47.001 2.619
-16.860 -30.600 -31.440 47.001 2.619
-14.940 -28.560 -32.340 45.659 2.638
-14.940 -28.560 -32.340 45.659 2.638
-12.720 -27.180 -32.400 44.162 2.646
-12.720 -27.180 -32.400 44.162 2.646
-10.980 -26.160 -32.940 43.474 2.625
-10.980 -26.160 -32.940 43.474 2.725
-9.780 -24.600 -33.780 42.917 2.725
-9.780 -24.600 -33.780 42.917 -3.134
-8.220 -24.000 -34.200 42.582 -3.134
-8.220 -24.000 -34.200 42.582 2.794
-7.140 -23.520 -34.560 42.409 2.787
-7.140 -23.520 -34.560 42.409 2.787
-5.520 -22.620 -35.040 42.071 2.687
-5.520 -22.620 -35.040 42.071 2.687
-3.720 -21.420 -35.640 41.748 2.859
-3.720 -21.420 -35.640 41.748 2.880
-2.520 -20.400 -36.180 41.611 2.880
-2.520 -20.400 -36.180 41.611 3.029
-1.320 -18.720 -36.900 41.398 3.029
-1.320 -18.720 -36.900 41.398 -2.675
.180 -18.120 -36.900 41.109 -2.675
.180 -18.120 -36.900 41.109 -3.071
1.920 -17.760 -37.320 41.375 -3.071
1.920 -17.760 -37.320 41.375 -3.040
4.260 -17.340 -37.680 41.697 -2.999
4.260 -17.340 -37.680 41.697 -2.999
6.600 -17.640 -38.940 43.256 -2.672
6.600 -17.640 -38.940 43.256 -2.672
8.760 -17.760 -40.320 44.921 -2.600
8.760 -17.760 -40.320 44.921 -2.600
10.920 -17.640 -42.840 47.599 -2.743
10.920 -17.640 -42.840 47.599 -2.558
13.200 -17.640 -46.080 51.076 -2.558
13.200 -17.640 -46.080 51.076 -2.250
15.960 -17.760 -48.900 54.418 -2.250
15.960 -17.760 -48.900 54.418 -2.308
18.660 -17.460 -52.740 58.605 -2.308
18.660 -17.460 -52.740 58.605 -2.355
20.700 -18.780 -56.640 63.161 -2.355
20.700 -18.780 -56.640 63.161 -2.054
22.200 -20.520 -59.400 66.650 -2.213
22.200 -20.520 -59.400 66.650 -2.213
23.580 -21.780 -63.360 71.027 -1.902
23.580 -21.780 -63.360 71.027 -1.902
24.420 -25.440 -66.060 74.883 -2.010
24.420 -25.440 -66.060 74.883 -2.010
25.860 -28.140 -67.920 77.934 -2.288
25.860 -28.140 -67.920 77.934 -2.288
27.180 -31.080 -70.020 81.287 -2.608
27.180 -31.080 -70.020 81.287 -2.341
27.480 -35.820 -69.360 82.759 -2.341
27.480 -35.820 -69.360 82.759 -2.436
27.000 -38.100 -68.460 82.870 -2.436
27.000 -38.100 -68.460 82.870 -2.621
25.320 -40.980 -66.360 82.001 -2.621
25.320 -40.980 -66.360 82.001 -2.586
23.160 -44.640 -62.580 80.283 -2.586
23.160 -44.640 -62.580 80.283 -2.571
20.940 -45.960 -59.640 78.152 -2.723
20.940 -45.960 -59.640 78.152 -2.723
19.200 -47.700 -56.160 76.144 -2.794
19.200 -47.700 -56.160 76.144 -2.794
17.340 -49.020 -52.440 73.848 -2.794
17.340 -49.020 -52.440 73.848 -2.794
15.180 -48.120 -50.280 71.232 -2.803
13.020 -47.760 -47.520 68.620 -2.739
13.020 -47.760 -47.520 68.620 -2.739
11.460 -47.040 -45.120 66.181 -2.794
11.460 -47.040 -45.120 66.181 -2.794
11.460 -47.040 -45.120 66.181 -2.879
10.140 -45.180 -43.740 63.696 -2.879
9.360 -43.980 -42.180 61.652 -3.139
9.360 -43.980 -42.180 61.652 -3.139
8.760 -42.300 -40.920 59.502 -2.915
8.760 -42.300 -40.920 59.502 -2.927
7.380 -40.080 -40.020 57.118 -2.927
7.380 -40.080 -40.020 57.118 -2.966
6.300 -38.640 -38.880 55.176 -2.966
6.300 -38.640 -38.880 55.176 -2.986
5.520 -36.540 -38.100 53.078 -2.986
5.520 -36.540 -38.100 53.078 -2.913
5.580 -34.680 -37.320 51.251 -2.913
5.580 -34.680 -37.320 51.251 -3.040
6.120 -33.060 -36.240 49.434 -3.053
6.120 -33.060 -36.240 49.434 -3.053
6.720 -31.440 -35.640 47.998 -3.012
6.720 -31.440 -35.640 47.998 -3.012
6.840 -30.300 -34.380 46.334 -2.872
6.840 -30.300 -34.380 46.334 -2.872
6.780 -29.160 -32.760 44.379 -2.930
6.780 -29.160 -32.760 44.379 -2.930
6.240 -28.680 -31.440 43.011 -2.837
6.240 -28.680 -31.440 43.011 -2.947
6.960 -28.260 -29.040 41.114 -2.947
6.960 -28.260 -29.040 41.114 -3.021
7.080 -28.380 -26.820 39.685 -3.021
7.080 -28.380 -26.820 39.685 -2.849
6.840 -28.380 -25.140 38.526 -2.849
6.840 -28.380 -25.140 38.526 -2.832
6.660 -28.260 -23.100 37.102 -2.873
6.660 -28.260 -23.100 37.102 -2.873
5.940 -27.780 -21.240 35.470 -2.864
5.940 -27.780 -21.240 35.470 -2.864
6.060 -26.940 -19.680 33.909 -2.901
6.060 -26.940 -19.680 33.909 -2.901
6.300 -26.160 -18.060 32.407 -2.966
6.300 -26.160 -18.060 32.407 -2.966
6.480 -25.620 -16.980 31.412 -2.917
6.480 -25.620 -16.980 31.412 -2.920
6.600 -25.080 -16.500 30.738 -2.920
6.600 -25.080 -16.500 30.738 -2.893
6.780 -24.360 -16.800 30.358 -2.893
6.780 -24.360 -16.800 30.358 -2.869
7.080 -24.480 -17.580 30.959 -2.869
7.080 -24.480 -17.580 30.959 -2.833
7.860 -23.820 -18.960 31.443 -2.833
7.860 -23.820 -18.960 31.443 -2.760
8.640 -23.880 -20.460 32.612 -2.809
8.640 -23.880 -20.460 32.612 -2.809
8.580 -25.020 -21.840 34.302 -2.784
8.580 -25.020 -21.840 34.302 -2.784
9.180 -25.380 -23.460 35.760 -2.782
9.180 -25.380 -23.460 35.760 -2.782
9.360 -26.760 -24.300 37.339 -2.442
9.360 -26.760 -24.300 37.339 -2.713
9.180 -27.900 -25.260 38.740 -2.713
9.180 -27.900 -25.260 38.740 -2.790
10.200 -28.620 -25.980 39.976 -2.790
10.200 -28.620 -25.980 39.976 -2.943
10.320 -30.120 -26.160 41.208 -2.943
10.320 -30.120 -26.160 41.208 -2.783
10.680 -31.260 -26.940 42.626 -2.783
10.680 -31.260 -26.940 42.626 -2.785
10.860 -32.520 -27.480 43.939 -2.834
10.860 -32.520 -27.480 43.939 -2.834
10.800 -33.300 -28.020 44.840 -2.800
10.800 -33.300 -28.020 44.840 -2.800
11.100 -33.780 -28.920 45.833 -2.711
11.100 -33.780 -28.920 45.833 -2.711
11.040 -33.900 -29.880 46.518 -2.801
11.040 -33.900 -29.880 46.518 -2.810
11.100 -34.140 -30.180 46.900 -2.810
11.100 -34.140 -30.180 46.900 -2.840
10.620 -34.620 -30.360 47.255 -2.840
10.620 -34.620 -30.360 47.255 -2.854
10.020 -35.040 -30.360 47.433 -2.854
10.020 -35.040 -30.360 47.433 -2.871
9.600 -35.820 -29.580 47.436 -2.871
9.600 -35.820 -29.580 47.436 -2.799
9.120 -36.180 -29.220 47.392 -2.864
9.120 -36.180 -29.220 47.392 -2.864
9.060 -36.540 -28.680 47.326 -2.932
9.060 -36.540 -28.680 47.326 -2.932
8.400 -37.440 -26.940 46.884 -2.892
8.400 -37.440 -26.940 46.884 -2.892
7.320 -37.980 -26.160 46.695 -2.898
7.320 -37.980 -26.160 46.695 -2.898
5.880 -38.700 -25.020 46.457 -2.780
5.880 -38.700 -25.020 46.457 -2.997
4.080 -39.420 -22.920 45.781 -2.997
4.080 -39.420 -22.920 45.781 -3.027
3.240 -39.000 -22.260 45.022 -3.027
3.240 -39.000 -22.260 45.022 -3.118
2.460 -38.580 -20.220 43.627 -3.118
2.460 -38.580 -20.220 43.627 -3.101
2.160 -38.100 -18.600 42.453 -3.101
2.160 -38.100 -18.600 42.453 -3.091
1.620 -36.480 -17.820 40.632 -3.103
1.620 -36.480 -17.820 40.632 -3.103
.420 -35.100 -16.020 38.585 3.129
.420 -35.100 -16.020 38.585 3.129
-.060 -32.160 -15.120 35.537 -3.129
-.060 -32.160 -15.120 35.537 -3.129
-.300 -28.560 -14.280 31.932 -3.134
-.300 -28.560 -14.280 31.932 -3.134
-.120 -24.960 -13.380 28.320 3.133
-.120 -24.960 -13.380 28.320 3.104
.240 -21.360 -13.560 25.302 3.104
.240 -21.360 -13.560 25.302 -3.128
-.120 -19.380 -14.040 23.932 -3.128
-.120 -19.380 -14.040 23.932 3.121
-.300 -18.240 -13.980 22.983 3.121
-.300 -18.240 -13.980 22.983 -3.139
-.060 -17.880 -14.400 22.958 -3.139
-.060 -17.880 -14.400 22.958 -3.139
.480 -18.540 -14.700 23.665 -3.139
.480 -18.540 -14.700 23.665 -3.139
.900 -19.920 -14.220 24.491 -3.132
.900 -19.920 -14.220 24.491 -3.132
1.320 -21.240 -14.640 25.830 -3.083
1.320 -21.240 -14.640 25.830 -3.083
1.200 -23.280 -14.940 27.688 -2.926
1.200 -23.280 -14.940 27.688 -3.071
.960 -25.320 -14.820 29.354 -3.071
.960 -25.320 -14.820 29.354 -3.126
1.080 -27.060 -15.420 31.164 -3.126
1.080 -27.060 -15.420 31.164 3.109
1.500 -29.040 -15.900 33.142 3.109
1.500 -29.040 -15.900 33.142 -3.091
1.620 -31.260 -16.020 35.163 -3.091
1.620 -31.260 -16.020 35.163 -3.104
1.560 -33.060 -16.860 37.144 -3.088
1.560 -33.060 -16.860 37.144 -3.088
1.440 -34.800 -17.220 38.854 -3.132
1.440 -34.800 -17.220 38.854 -3.132
1.740 -36.600 -17.280 40.512 -3.083
1.740 -36.600 -17.280 40.512 -3.083
2.940 -37.320 -18.000 41.538 -3.043
2.940 -37.320 -18.000 41.538 -3.043
4.680 -37.740 -18.600 42.334 -3.061
4.680 -37.740 -18.600 42.334 -3.050
6.660 -38.040 -19.920 43.453 -3.050
6.660 -38.040 -19.920 43.453 -2.935
7.980 -37.620 -21.780 44.196 -2.935
7.980 -37.620 -21.780 44.196 -2.936
9.540 -36.900 -22.620 44.320 -2.936
9.540 -36.900 -22.620 44.320 -2.856
11.220 -36.480 -22.860 44.489 -2.803
13.560 -35.160 -22.740 44.014 -2.803
13.560 -35.160 -22.740 44.014 -2.819
16.320 -33.840 -21.660 43.366 -2.819
16.320 -33.840 -21.660 43.366 -2.635
16.320 -33.840 -21.660 43.366 -2.635
18.840 -33.060 -20.700 43.317 -2.604
18.840 -33.060 -20.700 43.317 -2.604
21.120 -32.100 -19.560 43.117 -2.510
21.120 -32.100 -19.560 43.117 -2.482
22.500 -31.680 -17.340 42.551 -2.482
22.500 -31.680 -17.340 42.551 -2.476
24.060 -31.200 -15.840 42.464 -2.476
24.060 -31.200 -15.840 42.464 -2.547
25.500 -30.240 -14.820 42.241 -2.547
27.120 -29.040 -13.260 41.888 -2.422
27.120 -29.040 -13.260 41.888 -2.422
28.980 -27.480 -13.440 42.138 -2.369
28.980 -27.480 -13.440 42.138 -2.312
29.520 -26.460 -13.140 41.764 -2.312
29.520 -26.460 -13.140 41.764 -2.301
29.580 -25.980 -12.660 41.355 -2.301
29.580 -25.980 -12.660 41.355 -2.264
29.040 -25.380 -13.680 40.922 -2.264
29.040 -25.380 -13.680 40.922 -2.233
28.020 -25.380 -14.880 40.629 -2.233
28.020 -25.380 -14.880 40.629 -2.315
27.120 -25.560 -17.340 41.103 -2.266
27.120 -25.560 -17.340 41.103 -2.266
25.920 -25.500 -19.320 41.175 -2.279
25.920 -25.500 -19.320 41.175 -2.279
24.420 -26.340 -20.760 41.486 -2.291
24.420 -26.340 -20.760 41.486 -2.291
22.920 -26.820 -21.960 41.556 -2.298
22.920 -26.820 -21.960 41.556 -2.298
21.540 -26.580 -22.140 40.751 -2.404
21.540 -26.580 -22.140 40.751 -2.596
20.220 -26.580 -23.220 40.676 -2.596
20.220 -26.580 -23.220 40.676 -2.406
19.620 -25.980 -23.760 40.304 -2.406
19.620 -25.980 -23.760 40.304 -2.417
18.540 -25.800 -24.660 40.218 -2.417
18.540 -25.800 -24.660 40.218 -2.512
17.700 -25.920 -25.260 40.289 -2.429
17.700 -25.920 -25.260 40.289 -2.429
17.340 -25.920 -25.980 40.589 -2.452
17.340 -25.920 -25.980 40.589 -2.452
16.740 -25.980 -27.780 41.556 -2.618
16.740 -25.980 -27.780 41.556 -2.618
16.440 -26.460 -27.960 41.859 -2.547
16.440 -26.460 -27.960 41.859 -2.547
15.720 -26.700 -29.160 42.548 -2.550
15.720 -26.700 -29.160 42.548 -2.673
14.520 -27.060 -30.000 42.931 -2.673
14.520 -27.060 -30.000 42.931 -2.666
13.320 -27.780 -30.720 43.507 -2.666
13.320 -27.780 -30.720 43.507 -2.583
12.060 -27.840 -32.340 44.344 -2.583
12.060 -27.840 -32.340 44.344 -2.735
10.860 -27.840 -33.780 45.101 -2.735
10.860 -27.840 -33.780 45.101 -2.823
10.020 -27.600 -34.860 45.578 -2.811
10.020 -27.600 -34.860 45.578 -2.811
8.880 -26.280 -36.180 45.590 -2.742
8.880 -26.280 -36.180 45.590 -2.742
7.500 -25.800 -36.960 45.694 -2.839
7.500 -25.800 -36.960 45.694 -2.839
6.480 -25.020 -37.680 45.692 -2.775
6.480 -25.020 -37.680 45.692 -2.833
5.340 -24.360 -38.220 45.637 -2.833
5.340 -24.360 -38.220 45.637 -3.003
3.960 -24.480 -37.920 45.309 -3.003
3.960 -24.480 -37.920 45.309 -2.941
2.760 -23.520 -37.500 44.352 -2.941
2.760 -23.520 -37.500 44.352 -2.995
.900 -22.680 -36.960 43.373 -2.995
.900 -22.680 -36.960 43.373 -2.940
-.600 -22.500 -36.420 42.814 -3.061
-.600 -22.500 -36.420 42.814 -3.061
-.960 -22.080 -36.540 42.704 3.072
-.960 -22.080 -36.540 42.704 3.072
-.960 -22.140 -37.140 43.249 2.824
-.960 -22.140 -37.140 43.249 2.824
-.780 -23.400 -36.660 43.499 3.084
-.780 -23.400 -36.660 43.499 3.084
-.720 -24.060 -37.200 44.308 3.110
-.720 -24.060 -37.200 44.308 -3.085
-.960 -25.020 -36.960 44.643 -3.085
-.960 -25.020 -36.960 44.643 2.988
-1.140 -26.640 -35.820 44.655 2.988
-1.140 -26.640 -35.820 44.655 3.053
-.720 -27.360 -35.100 44.510 3.053
-.720 -27.360 -35.100 44.510 3.033
-.480 -28.200 -33.060 43.456 3.111
-.480 -28.200 -33.060 43.456 3.111
-.180 -28.620 -30.780 42.030 3.072
-.180 -28.620 -30.780 42.030 3.072
.300 -27.840 -29.580 40.622 -3.126
.300 -27.840 -29.580 40.622 -3.126
.780 -27.840 -27.300 39.000 3.102
.780 -27.840 -27.300 39.000 3.102
2.160 -27.600 -24.840 37.195 -3.130
2.160 -27.600 -24.840 37.195 -3.130
3.780 -27.720 -22.800 36.091 -3.055
3.780 -27.720 -22.800 36.091 -3.066
4.980 -28.740 -18.780 34.691 -3.066
4.980 -28.740 -18.780 34.691 -3.052
5.940 -29.760 -15.960 34.288 -3.052
5.940 -29.760 -15.960 34.288 -2.914
6.600 -31.500 -13.860 35.042 -2.914
6.600 -31.500 -13.860 35.042 -2.937
7.260 -33.780 -10.500 36.112 -2.916
7.260 -33.780 -10.500 36.112 -2.916
8.880 -36.000 -9.660 38.317 -2.901
8.880 -36.000 -9.660 38.317 -2.901
10.560 -38.580 -8.880 40.973 -2.870
10.560 -38.580 -8.880 40.973 -2.870
11.640 -41.580 -9.120 44.131 -2.864
11.640 -41.580 -9.120 44.131 -2.864
12.240 -43.620 -11.880 46.836 -2.851
12.240 -43.620 -11.880 46.836 -2.851
12.240 -45.360 -14.040 49.035 -2.851
12.240 -45.360 -14.040 49.035 -2.843
12.960 -46.080 -16.440 50.612 -2.843
12.960 -46.080 -16.440 50.612 -2.857
13.920 -45.660 -18.900 51.340 -2.857
13.920 -45.660 -18.900 51.340 -2.915
15.060 -45.420 -20.940 52.233 -2.915
15.060 -45.420 -20.940 52.233 -2.797
15.540 -44.820 -22.980 52.711 -2.787
15.540 -44.820 -22.980 52.711 -2.787
14.940 -43.980 -25.080 52.787 -2.783
14.940 -43.980 -25.080 52.787 -2.783
14.640 -43.020 -26.400 52.555 -2.779
14.640 -43.020 -26.400 52.555 -2.779
14.220 -42.060 -28.080 52.533 -2.756
14.220 -42.060 -28.080 52.533 -2.756
13.560 -40.860 -29.520 52.200 -2.884
13.560 -40.860 -29.520 52.200 -2.818
13.260 -39.900 -29.760 51.512 -2.818
13.260 -39.900 -29.760 51.512 -2.828
12.720 -37.800 -31.260 50.674 -2.828
12.720 -37.800 -31.260 50.674 -2.869
12.120 -35.400 -31.800 49.105 -2.869
12.120 -35.400 -31.800 49.105 -2.837
12.060 -33.660 -31.800 47.851 -2.749
12.060 -33.660 -31.800 47.851 -2.749
11.940 -31.620 -33.240 47.406 -2.803
11.940 -31.620 -33.240 47.406 -2.803
11.700 -31.320 -33.420 47.273 -2.783
11.700 -31.320 -33.420 47.273 -2.783
11.400 -31.980 -33.600 47.767 -2.856
11.400 -31.980 -33.600 47.767 -2.856
11.040 -32.580 -34.260 48.550 -2.724
11.040 -32.580 -34.260 48.550 -2.774
10.320 -34.920 -34.080 49.873 -2.774
10.320 -34.920 -34.080 49.873 -2.792
10.440 -37.680 -33.900 51.749 -2.792
10.440 -37.680 -33.900 51.749 -2.810
11.400 -40.020 -33.780 53.597 -2.810
11.400 -40.020 -33.780 53.597 -2.757
12.780 -42.360 -33.600 55.558 -2.757
12.780 -42.360 -33.600 55.558 -2.732
15.600 -43.860 -34.620 58.014 -2.723
15.600 -43.860 -34.620 58.014 -2.723
20.100 -42.720 -36.120 59.445 -2.464
20.100 -42.720 -36.120 59.445 -2.464
26.700 -39.180 -37.920 60.712 -2.365
26.700 -39.180 -37.920 60.712 -2.365
34.800 -32.400 -40.140 62.226 -2.235
42.120 -21.420 -40.740 62.391 -2.394
42.120 -21.420 -40.740 62.391 -2.394
42.120 -21.420 -40.740 62.391 -1.873
47.040 -11.700 -40.680 63.281 -1.873
47.040 -11.700 -40.680 63.281 -1.656
49.080 -2.160 -39.360 62.950 -1.656
49.080 -2.160 -39.360 62.950 -1.693
48.900 5.340 -36.600 61.313 -1.693
47.400 10.440 -34.200 59.375 -1.344
47.400 10.440 -34.200 59.375 -1.243
45.240 15.900 -31.080 57.144 -1.243
45.240 15.900 -31.080 57.144 -1.297
42.900 19.020 -27.540 54.412 -1.297
42.900 19.020 -27.540 54.412 -1.124
42.900 19.020 -27.540 54.412 -1.124
41.040 21.060 -24.300 52.137 -1.055
41.040 21.060 -24.300 52.137 -1.055
40.260 20.940 -20.700 49.878 -1.150
40.260 20.940 -20.700 49.878 -1.102
39.420 19.440 -18.240 47.587 -1.102
39.420 19.440 -18.240 47.587 -1.091
38.520 18.120 -16.320 45.590 -1.091
37.620 16.500 -15.240 43.815 -1.055
37.620 16.500 -15.240 43.815 -1.055
36.360 13.980 -14.340 41.511 -1.182
36.360 13.980 -14.340 41.511 -1.182
35.640 11.100 -13.380 39.654 -1.131
35.640 11.100 -13.380 39.654 -1.249
35.460 7.320 -13.980 38.813 -1.249
35.460 7.320 -13.980 38.813 -1.413
35.100 4.140 -15.300 38.513 -1.413
35.100 4.140 -15.300 38.513 -1.420
34.680 2.400 -17.580 38.955 -1.420
34.680 2.400 -17.580 38.955 -1.471
34.380 2.580 -20.400 40.060 -1.471
34.380 2.580 -20.400 40.060 -1.677
33.480 2.760 -22.500 40.432 -1.463
33.480 2.760 -22.500 40.432 -1.463
32.760 3.300 -24.240 40.886 -1.417
32.760 3.300 -24.240 40.886 -1.417
32.040 4.080 -25.500 41.152 -1.529
32.040 4.080 -25.500 41.152 -1.529
31.260 4.560 -25.440 40.561 -1.468
31.260 4.560 -25.440 40.561 -1.319
31.440 6.540 -25.800 41.193 -1.319
31.440 6.540 -25.800 41.193 -1.274
30.840 8.520 -25.260 40.765 -1.274
30.840 8.520 -25.260 40.765 -1.321
30.780 10.020 -25.140 40.986 -1.321
30.780 10.020 -25.140 40.986 -1.143
30.960 10.740 -24.960 41.193 -1.143
30.960 10.740 -24.960 41.193 -1.155
30.660 9.840 -23.640 39.946 -1.348
30.660 9.840 -23.640 39.946 -1.348
31.080 8.400 -22.140 39.073 -1.260
31.080 8.400 -22.140 39.073 -1.260
31.140 7.200 -20.160 37.788 -1.207
31.140 7.200 -20.160 37.788 -1.207
30.900 6.120 -18.960 36.766 -1.397
30.900 6.120 -18.960 36.766 -1.397
30.660 5.160 -17.520 35.688 -1.397
30.660 5.160 -17.520 35.688 -1.310
30.420 4.440 -16.740 35.005 -1.310
30.420 4.440 -16.740 35.005 -1.346
30.120 2.580 -15.600 34.018 -1.346
30.120 2.580 -15.600 34.018 -1.575
30.120 .420 -14.580 33.466 -1.575
30.120 .420 -14.580 33.466 -1.524
29.760 -1.500 -14.100 32.965 -1.577
29.760 -1.500 -14.100 32.965 -1.577
29.580 -3.240 -13.920 32.852 -1.733
29.580 -3.240 -13.920 32.852 -1.733
29.340 -4.440 -13.800 32.726 -1.688
29.340 -4.440 -13.800 32.726 -1.688
28.800 -6.060 -13.500 32.379 -1.662
28.800 -6.060 -13.500 32.379 -1.662
28.800 -6.960 -14.400 32.943 -1.734
28.800 -6.960 -14.400 32.943 -1.838
28.560 -8.340 -14.280 33.002 -1.838
28.560 -8.340 -14.280 33.002 -1.804
28.620 -8.460 -15.600 33.675 -1.804
28.620 -8.460 -15.600 33.675 -1.837
29.040 -7.860 -16.560 34.341 -1.837
29.040 -7.860 -16.560 34.341 -1.957
28.860 -6.720 -17.100 34.212 -1.957
28.860 -6.720 -17.100 34.212 -1.767
28.920 -4.680 -17.400 34.074 -1.654
28.920 -4.680 -17.400 34.074 -1.654
29.160 -3.120 -17.040 33.918 -1.736
29.160 -3.120 -17.040 33.918 -1.736
29.340 -1.200 -16.800 33.831 -1.703
29.340 -1.200 -16.800 33.831 -1.703
29.640 .960 -16.140 33.763 -1.541
29.640 .960 -16.140 33.763 -1.522
30.000 3.540 -16.440 34.392 -1.522
30.000 3.540 -16.440 34.392 -1.503
30.540 6.360 -16.080 35.096 -1.503
30.540 6.360 -16.080 35.096 -1.309
30.540 8.640 -15.420 35.286 -1.309
30.540 8.640 -15.420 35.286 -1.248
31.080 9.240 -14.340 35.454 -1.248
31.080 9.240 -14.340 35.454 -1.380
31.800 8.940 -12.900 35.462 -1.300
31.800 8.940 -12.900 35.462 -1.300
32.040 7.980 -12.120 35.173 -1.297
32.040 7.980 -12.120 35.173 -1.297
32.460 6.900 -10.860 34.917 -1.398
32.460 6.900 -10.860 34.917 -1.398
32.580 5.760 -10.080 34.587 -1.368
32.580 5.760 -10.080 34.587 -1.368
32.100 4.320 -9.480 33.748 -1.348
32.100 4.320 -9.480 33.748 -1.429
31.440 2.100 -8.940 32.754 -1.429
31.440 2.100 -8.940 32.754 -1.509
30.660 -.540 -9.600 32.132 -1.509
30.660 -.540 -9.600 32.132 -1.521
30.060 -2.220 -10.920 32.059 -1.521
30.060 -2.220 -10.920 32.059 -1.574
29.700 -3.060 -13.380 32.718 -1.574
29.700 -3.060 -13.380 32.718 -1.715
29.460 -3.780 -15.660 33.577 -1.626
29.460 -3.780 -15.660 33.577 -1.626
28.920 -4.080 -18.360 34.498 -1.641
28.920 -4.080 -18.360 34.498 -1.641
28.320 -4.440 -20.940 35.500 -1.764
28.320 -4.440 -20.940 35.500 -1.764
27.420 -5.460 -23.460 36.497 -1.734
27.420 -5.460 -23.460 36.497 -1.689
26.640 -5.220 -26.040 37.617 -1.689
26.640 -5.220 -26.040 37.617 -1.696
25.800 -3.960 -28.560 38.691 -1.696
25.800 -3.960 -28.560 38.691 -1.721
25.140 -2.400 -30.420 39.537 -1.721
25.140 -2.400 -30.420 39.537 -1.541
24.180 -.540 -31.920 40.048 -1.541
24.180 -.540 -31.920 40.048 -1.403
22.680 2.040 -32.820 39.946 -1.496
22.680 2.040 -32.820 39.946 -1.496
21.300 4.320 -32.700 39.264 -1.203
21.300 4.320 -32.700 39.264 -1.203
19.140 6.660 -32.100 37.962 -1.017
19.140 6.660 -32.100 37.962 -1.017
16.800 10.140 -30.900 36.604 -1.102
16.800 10.140 -30.900 36.604 -.793
