X Y Z F A
-10.740 9.360 35.940 38.661 .000
-11.040 9.360 36.180 38.968 .927
-11.040 9.360 36.180 38.968 .962
-11.280 9.660 36.300 39.220 .962
-11.280 9.660 36.300 39.220 1.013
-11.280 9.600 36.060 38.984 1.013
-11.280 9.600 36.060 38.984 1.069
-11.520 9.720 36.600 39.582 1.069
-11.520 9.720 36.600 39.582 1.250
-11.340 9.900 36.180 39.187 1.250
-11.340 9.900 36.180 39.187 1.454
-11.100 10.020 36.120 39.093 1.410
-11.100 10.020 36.120 39.093 1.410
-11.160 10.620 35.940 39.103 1.112
-11.160 10.620 35.940 39.103 1.112
-10.980 10.860 34.680 37.963 .751
-10.980 10.860 34.680 37.963 .751
-10.200 10.500 33.420 36.485 1.060
-10.200 10.500 33.420 36.485 1.060
-9.360 9.720 31.860 34.600 1.249
-9.360 9.720 31.860 34.600 .620
-7.800 8.400 30.060 32.171 .620
-7.800 8.400 30.060 32.171 1.308
-6.300 6.660 28.260 29.710 1.308
-6.300 6.660 28.260 29.710 1.291
-5.580 5.100 26.460 27.519 1.291
-5.580 5.100 26.460 27.519 1.606
-5.040 3.600 24.240 25.019 1.281
-5.040 3.600 24.240 25.019 1.281
-4.920 2.580 22.020 22.710 1.858
-4.920 2.580 22.020 22.710 1.858
-4.500 2.880 19.560 20.277 1.773
-4.500 2.880 19.560 20.277 1.773
-3.960 4.140 17.040 17.977 .622
-3.960 4.140 17.040 17.977 .622
-3.600 6.180 14.040 15.757 1.360
-3.600 6.180 14.040 15.757 .692
-3.960 9.600 11.220 15.288 .616
-3.960 9.600 11.220 15.288 .577
-4.980 12.000 9.240 15.943 .577
-4.980 12.000 9.240 15.943 .527
-7.140 13.860 8.040 17.542 .527
-7.140 13.860 8.040 17.542 .485
-8.820 14.880 8.520 19.282 .485
-8.820 14.880 8.520 19.282 .524
-10.680 13.620 9.780 19.880 .755
-10.680 13.620 9.780 19.880 .755
-12.960 12.120 11.400 21.091 .875
-12.960 12.120 11.400 21.091 .875
-14.580 9.960 13.080 21.974 1.108
-14.580 9.960 13.080 21.974 1.108
-16.560 7.200 14.820 23.360 1.172
-16.560 7.200 14.820 23.360 1.172
-18.420 4.860 16.620 25.281 1.309
-18.420 4.860 16.620 25.281 1.302
-19.740 2.640 19.020 27.539 1.302
-19.740 2.640 19.020 27.539 1.593
-21.540 1.380 22.260 31.006 1.593
-21.540 1.380 22.260 31.006 1.807
-24.240 1.140 25.320 35.071 1.807
-24.240 1.140 25.320 35.071 1.533
-26.280 1.380 28.200 38.572 1.533
-26.280 1.380 28.200 38.572 1.625
-28.260 1.740 30.660 41.734 1.642
-28.260 1.740 30.660 41.734 1.642
-29.580 1.680 31.740 43.419 1.451
-29.580 1.680 31.740 43.419 1.451
-29.580 1.380 31.740 43.409 1.732
-29.580 1.380 31.740 43.409 1.732
-29.820 .840 31.260 43.210 1.725
-29.820 .840 31.260 43.210 1.725
-29.880 .180 28.560 41.334 1.481
-29.880 .180 28.560 41.334 1.649
-28.320 -.360 25.980 38.433 1.649
-28.320 -.360 25.980 38.433 1.666
-26.280 -.840 23.880 35.519 1.666
-26.280 -.840 23.880 35.519 1.613
-23.400 -.540 21.540 31.809 1.746
-23.400 -.540 21.540 31.809 1.746
-20.400 -.120 21.180 29.407 1.788
-20.400 -.120 21.180 29.407 1.788
-18.300 .600 20.880 27.771 1.475
-18.300 .600 20.880 27.771 1.475
-16.200 1.680 20.760 26.386 1.597
-16.200 1.680 20.760 26.386 1.597
-14.640 2.460 20.940 25.668 1.598
-14.640 2.460 20.940 25.668 1.598
-12.240 4.020 20.160 23.925 1.426
-12.240 4.020 20.160 23.925 1.568
-10.080 5.520 19.620 22.738 1.423
-10.080 5.520 19.620 22.738 1.344
-8.940 6.600 18.600 21.667 1.344
-8.940 6.600 18.600 21.667 1.449
-7.440 8.100 17.400 20.585 1.449
-7.440 8.100 17.400 20.585 .841
-6.720 8.820 16.740 20.079 .841
-6.720 8.820 16.740 20.079 .947
-6.240 9.420 16.320 19.850 .903
-6.240 9.420 16.320 19.850 .903
-4.380 10.680 15.960 19.697 .313
-4.380 10.680 15.960 19.697 .313
-2.580 10.980 16.140 19.691 .396
-2.580 10.980 16.140 19.691 .396
-.780 11.700 15.660 19.564 .176
-.780 11.700 15.660 19.564 .176
1.920 12.060 14.340 18.835 .296
1.920 12.060 14.340 18.835 -.043
3.900 12.000 12.780 17.959 -.043
3.900 12.000 12.780 17.959 -.356
6.060 12.840 10.260 17.517 -.356
6.060 12.840 10.260 17.517 -.559
9.780 12.660 7.140 17.519 -.559
9.780 12.660 7.140 17.519 -.682
12.480 12.180 3.960 17.883 -.682
12.480 12.180 3.960 17.883 -.811
15.240 11.640 .120 19.177 -.925
15.240 11.640 .120 19.177 -.925
18.240 10.440 -4.140 21.420 -1.044
18.240 10.440 -4.140 21.420 -1.044
20.040 9.540 -7.740 23.506 -1.100
20.040 9.540 -7.740 23.506 -1.100
22.560 7.920 -11.880 26.699 -1.188
22.560 7.920 -11.880 26.699 -1.188
24.660 4.980 -14.520 29.047 -1.203
24.660 4.980 -14.520 29.047 -1.329
25.140 1.380 -16.500 30.103 -1.329
25.140 1.380 -16.500 30.103 -1.496
25.140 -3.420 -17.280 30.697 -1.496
25.140 -3.420 -17.280 30.697 -1.584
24.000 -7.740 -15.120 29.403 -1.584
24.000 -7.740 -15.120 29.403 -1.815
22.260 -11.100 -13.380 28.244 -2.064
22.260 -11.100 -13.380 28.244 -2.092
20.340 -14.340 -9.540 26.653 -2.133
20.340 -14.340 -9.540 26.653 -2.133
16.920 -16.620 -5.460 24.338 -2.350
16.920 -16.620 -5.460 24.338 -2.350
14.580 -17.400 -1.980 22.787 -2.441
14.580 -17.400 -1.980 22.787 -2.441
12.360 -18.000 2.460 21.973 -2.554
12.360 -18.000 2.460 21.973 -2.547
10.560 -17.460 5.520 21.138 -2.547
10.560 -17.460 5.520 21.138 -2.566
9.240 -15.960 8.160 20.166 -2.566
9.240 -15.960 8.160 20.166 -2.665
14.280 -14.820 19.800 28.559 -2.665
14.280 -14.820 19.800 28.559 -2.353
12.060 -12.420 20.400 26.756 -2.353
12.060 -12.420 20.400 26.756 -2.655
12.360 -10.260 24.300 29.129 -2.430
12.360 -10.260 24.300 29.129 -2.430
12.480 -8.460 23.160 27.635 -2.130
12.480 -8.460 23.160 27.635 -2.130
12.960 -6.120 22.500 26.677 -1.940
12.960 -6.120 22.500 26.677 -1.940
13.680 -4.620 22.260 26.533 -2.072
13.680 -4.620 22.260 26.533 -2.072
14.040 -3.480 21.960 26.296 -1.838
14.040 -3.480 21.960 26.296 -1.900
14.040 -1.800 23.220 27.194 -1.900
14.040 -1.800 23.220 27.194 -1.910
13.860 -1.020 25.020 28.621 -1.910
13.860 -1.020 25.020 28.621 -1.698
13.680 -.120 26.700 30.001 -1.698
13.680 -.120 26.700 30.001 -1.634
14.400 .780 29.220 32.585 -1.634
14.400 .780 29.220 32.585 -1.779
14.640 .780 31.980 35.180 -1.735
